power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
39.71, 72, 31, 68, P0
69.66, 98, 43, 69, P0
74.61, 97, 40, 69, P0
67.93, 95, 38, 69, P0
74.90, 98, 45, 69, P0
73.36, 93, 46, 69, P0
74.42, 99, 35, 69, P0
47.46, 92, 35, 69, P0
71.25, 87, 41, 69, P0
64.50, 97, 34, 69, P0
66.39, 98, 40, 69, P0
52.22, 99, 41, 68, P0
50.52, 96, 45, 68, P0
72.35, 98, 38, 69, P0
78.40, 99, 45, 68, P0
70.82, 97, 40, 68, P0
73.36, 100, 39, 69, P0
76.33, 98, 43, 69, P0
68.83, 94, 48, 69, P0
69.75, 99, 29, 69, P0
73.84, 93, 34, 69, P0
92.33, 88, 41, 69, P0
80.60, 97, 33, 69, P0
89.86, 98, 42, 69, P0
76.48, 99, 38, 69, P0
81.51, 98, 43, 69, P0
66.25, 93, 48, 69, P0
51.87, 98, 32, 69, P0
80.65, 95, 32, 69, P0
66.87, 88, 37, 69, P0
53.96, 97, 37, 68, P0
73.02, 96, 39, 69, P0
52.42, 99, 44, 68, P0
65.08, 93, 41, 68, P0
68.27, 98, 41, 68, P0
52.80, 100, 42, 68, P0
41.16, 98, 43, 69, P0
70.28, 99, 39, 69, P0
71.20, 98, 42, 69, P0
66.43, 96, 45, 69, P0
65.91, 98, 38, 69, P0
84.28, 96, 34, 69, P0
77.68, 88, 37, 69, P0
74.61, 100, 39, 69, P0
80.55, 98, 43, 69, P0
81.36, 99, 38, 68, P0
59.15, 97, 40, 68, P0
68.65, 97, 43, 69, P0
57.65, 98, 41, 68, P0
74.42, 96, 33, 68, P0
67.07, 89, 37, 69, P0
89.58, 99, 45, 69, P0
73.55, 94, 45, 69, P0
62.68, 99, 34, 69, P0
47.36, 91, 37, 68, P0
55.18, 96, 44, 69, P0
50.62, 97, 35, 69, P0
73.79, 98, 42, 69, P0
52.06, 99, 39, 69, P0
68.61, 97, 43, 69, P0
76.24, 97, 38, 68, P0
74.90, 98, 43, 69, P0
61.62, 92, 36, 68, P0
66.87, 86, 41, 69, P0
73.89, 97, 34, 68, P0
66.52, 98, 40, 69, P0
51.48, 99, 40, 68, P0
51.29, 96, 44, 68, P0
80.74, 97, 38, 68, P0
51.39, 99, 45, 68, P0
76.77, 97, 41, 69, P0
73.02, 99, 40, 69, P0
67.40, 98, 44, 69, P0
68.54, 94, 48, 68, P0
90.80, 99, 29, 69, P0
56.82, 94, 33, 69, P0
74.46, 88, 41, 68, P0
75.95, 97, 38, 69, P0
65.47, 96, 38, 69, P0
64.94, 99, 42, 68, P0
67.44, 93, 41, 68, P0
80.60, 98, 41, 69, P0
53.67, 100, 43, 68, P0
73.07, 95, 29, 68, P0
64.12, 88, 38, 68, P0
44.23, 97, 39, 69, P0
72.21, 95, 41, 68, P0
66.72, 100, 39, 69, P0
72.40, 92, 40, 68, P0
53.54, 98, 42, 69, P0
66.58, 100, 41, 69, P0
66.68, 98, 42, 69, P0
81.65, 99, 38, 69, P0
44.40, 98, 41, 69, P0
64.12, 97, 44, 69, P0
73.12, 98, 41, 69, P0
75.52, 96, 34, 69, P0
70.00, 88, 37, 69, P0
69.61, 99, 45, 68, P0
74.13, 94, 45, 69, P0
59.48, 99, 35, 69, P0
46.81, 92, 37, 68, P0
47.56, 96, 44, 68, P0
53.28, 98, 35, 69, P0
44.66, 97, 41, 69, P0
70.67, 99, 40, 68, P0
53.22, 98, 43, 69, P0
70.14, 92, 48, 68, P0
68.56, 99, 33, 68, P0
88.14, 93, 36, 69, P0
73.93, 87, 39, 68, P0
72.45, 97, 33, 69, P0
79.78, 97, 41, 69, P0
55.56, 99, 44, 69, P0
56.08, 94, 43, 69, P0
76.96, 97, 41, 68, P0
68.75, 100, 44, 68, P0
42.49, 99, 44, 69, P0
69.13, 99, 38, 68, P0
71.78, 98, 43, 68, P0
67.06, 96, 46, 69, P0
64.75, 98, 34, 68, P0
90.76, 95, 33, 69, P0
77.77, 98, 42, 69, P0
78.40, 100, 39, 69, P0
78.49, 98, 43, 68, P0
77.34, 99, 38, 68, P0
59.38, 97, 40, 68, P0
62.33, 97, 43, 69, P0
61.50, 98, 42, 68, P0
72.45, 96, 34, 68, P0
63.83, 88, 37, 68, P0
61.95, 99, 46, 69, P0
74.85, 94, 45, 68, P0
57.07, 99, 34, 69, P0
52.77, 92, 36, 68, P0
44.08, 93, 42, 69, P0
87.62, 97, 35, 69, P0
46.62, 98, 42, 69, P0
71.44, 99, 39, 69, P0
62.68, 96, 44, 69, P0
66.43, 97, 38, 69, P0
79.50, 99, 46, 69, P0
92.30, 97, 39, 69, P0
76.67, 87, 38, 69, P0
74.80, 97, 33, 68, P0
71.49, 97, 41, 68, P0
65.95, 99, 43, 68, P0
54.28, 95, 43, 69, P0
55.41, 98, 39, 68, P0
71.63, 100, 43, 69, P0
65.91, 99, 44, 68, P0
49.00, 99, 40, 68, P0
74.03, 98, 42, 69, P0
73.31, 95, 47, 69, P0
58.75, 98, 33, 68, P0
63.89, 95, 31, 69, P0
83.41, 87, 38, 69, P0
70.48, 96, 38, 68, P0
71.19, 95, 42, 69, P0
54.12, 99, 40, 68, P0
66.81, 92, 39, 69, P0
61.85, 98, 42, 68, P0
74.27, 99, 39, 68, P0
75.86, 98, 42, 68, P0
68.36, 88, 38, 68, P0
86.04, 98, 43, 68, P0
69.61, 94, 44, 69, P0
92.14, 99, 37, 68, P0
52.16, 92, 42, 68, P0
58.87, 98, 44, 69, P0
69.90, 98, 34, 68, P0
71.05, 98, 42, 68, P0
57.46, 99, 40, 68, P0
59.44, 97, 42, 68, P0
60.31, 97, 39, 69, P0
82.89, 99, 43, 68, P0
76.67, 97, 40, 68, P0
77.77, 100, 40, 68, P0
87.89, 99, 44, 69, P0
69.46, 94, 48, 68, P0
99.07, 99, 30, 69, P0
54.83, 94, 34, 68, P0
50.58, 98, 39, 69, P0
53.19, 99, 46, 69, P0
66.14, 99, 41, 69, P0
55.85, 99, 39, 69, P0
54.70, 98, 43, 68, P0
79.16, 95, 48, 69, P0
83.80, 98, 33, 69, P0
74.32, 95, 31, 69, P0
78.73, 88, 37, 69, P0
74.61, 97, 41, 68, P0
75.86, 95, 43, 68, P0
80.03, 99, 38, 69, P0
72.01, 92, 42, 69, P0
54.54, 98, 43, 68, P0
49.58, 98, 37, 69, P0
87.57, 98, 43, 68, P0
60.89, 99, 40, 68, P0
86.13, 96, 40, 69, P0
62.06, 97, 42, 69, P0
52.42, 98, 40, 68, P0
48.04, 96, 34, 69, P0
66.73, 88, 36, 69, P0
68.12, 98, 35, 68, P0
70.86, 98, 42, 69, P0
55.66, 99, 40, 68, P0
65.91, 97, 41, 68, P0
73.46, 97, 40, 68, P0
51.19, 98, 43, 68, P0
68.02, 97, 41, 68, P0
67.14, 95, 38, 68, P0
63.35, 99, 45, 68, P0
66.63, 94, 48, 68, P0
76.53, 99, 35, 68, P0
76.86, 92, 37, 68, P0
93.91, 87, 39, 68, P0
81.32, 97, 33, 68, P0
78.54, 97, 41, 69, P0
52.35, 99, 43, 68, P0
52.22, 95, 44, 68, P0
65.33, 98, 39, 69, P0
53.96, 99, 45, 68, P0
77.01, 98, 41, 68, P0
73.60, 99, 39, 68, P0
43.84, 97, 36, 69, P0
71.97, 96, 38, 68, P0
77.10, 99, 43, 69, P0
78.83, 93, 41, 68, P0
53.48, 98, 41, 69, P0
68.69, 100, 43, 69, P0
80.07, 98, 43, 69, P0
69.23, 99, 38, 69, P0
59.25, 98, 43, 69, P0
69.13, 97, 44, 68, P0
64.22, 98, 41, 69, P0
90.09, 96, 34, 69, P0
66.72, 88, 36, 68, P0
49.65, 99, 45, 68, P0
70.82, 94, 45, 68, P0
72.21, 99, 35, 68, P0
77.58, 91, 37, 68, P0
83.51, 92, 43, 68, P0
51.39, 97, 35, 69, P0
68.56, 97, 41, 68, P0
65.62, 98, 39, 68, P0
59.25, 98, 44, 69, P0
68.94, 93, 50, 69, P0
64.56, 99, 31, 68, P0
90.32, 93, 33, 69, P0
72.64, 87, 41, 68, P0
47.85, 97, 34, 68, P0
69.04, 97, 40, 69, P0
52.90, 99, 42, 68, P0
62.93, 93, 42, 68, P0
74.94, 98, 41, 68, P0
47.85, 99, 44, 68, P0
66.59, 98, 44, 69, P0
71.63, 99, 37, 69, P0
56.24, 98, 42, 68, P0
67.73, 95, 47, 69, P0
70.09, 98, 33, 69, P0
88.68, 95, 31, 69, P0
53.86, 87, 38, 68, P0
65.81, 97, 39, 68, P0
68.65, 99, 43, 69, P0
82.61, 99, 39, 68, P0
77.39, 98, 43, 68, P0
69.32, 96, 45, 69, P0
72.88, 98, 37, 68, P0
73.60, 96, 34, 68, P0
67.16, 87, 37, 68, P0
84.42, 97, 42, 69, P0
69.95, 94, 43, 68, P0
63.64, 99, 37, 69, P0
52.51, 92, 42, 68, P0
57.01, 98, 43, 68, P0
53.61, 98, 37, 68, P0
76.96, 98, 44, 68, P0
56.49, 99, 40, 69, P0
71.67, 97, 41, 68, P0
78.15, 96, 40, 68, P0
82.22, 98, 41, 69, P0
72.74, 97, 38, 68, P0
83.89, 93, 37, 69, P0
75.76, 99, 46, 68, P0
73.55, 98, 41, 68, P0
53.19, 99, 39, 68, P0
71.82, 97, 43, 68, P0
58.84, 97, 38, 68, P0
58.36, 99, 44, 68, P0
83.37, 97, 39, 69, P0
70.38, 100, 39, 69, P0
90.05, 98, 43, 68, P0
62.72, 94, 49, 69, P0
84.14, 99, 34, 68, P0
70.76, 92, 35, 68, P0
93.98, 87, 41, 68, P0
85.90, 97, 34, 68, P0
81.93, 97, 40, 68, P0
55.70, 99, 42, 68, P0
55.85, 97, 46, 68, P0
76.72, 98, 39, 69, P0
54.02, 99, 48, 68, P0
78.97, 98, 41, 68, P0
67.93, 99, 37, 68, P0
41.71, 98, 43, 69, P0
68.56, 96, 38, 68, P0
70.62, 99, 43, 69, P0
88.49, 93, 41, 68, P0
93.63, 98, 42, 69, P0
89.90, 100, 42, 69, P0
91.79, 98, 43, 69, P0
62.43, 99, 38, 68, P0
91.47, 97, 40, 68, P0
60.69, 97, 45, 68, P0
53.77, 98, 40, 69, P0
89.04, 96, 34, 68, P0
67.58, 88, 36, 68, P0
51.19, 98, 43, 68, P0
70.57, 94, 44, 69, P0
65.18, 99, 37, 68, P0
62.52, 91, 41, 68, P0
78.11, 97, 45, 68, P0
47.17, 97, 35, 68, P0
61.46, 98, 42, 69, P0
67.16, 90, 36, 68, P0
54.63, 99, 48, 69, P0
74.85, 93, 46, 68, P0
72.06, 99, 35, 68, P0
83.89, 92, 36, 69, P0
75.09, 87, 41, 69, P0
73.70, 97, 34, 68, P0
80.17, 98, 40, 68, P0
59.10, 99, 40, 68, P0
62.58, 96, 45, 68, P0
63.39, 97, 38, 69, P0
49.94, 99, 46, 68, P0
59.38, 97, 39, 68, P0
64.79, 99, 41, 68, P0
78.97, 98, 43, 68, P0
71.24, 94, 48, 69, P0
74.46, 99, 29, 69, P0
49.36, 94, 34, 68, P0
48.33, 88, 40, 68, P0
97.64, 97, 38, 69, P0
63.06, 96, 38, 69, P0
81.93, 99, 38, 68, P0
76.19, 98, 43, 68, P0
65.23, 95, 47, 68, P0
76.96, 99, 31, 68, P0
73.46, 95, 32, 69, P0
76.82, 88, 36, 69, P0
72.64, 97, 39, 68, P0
79.07, 95, 42, 68, P0
76.72, 100, 39, 68, P0
78.49, 92, 40, 68, P0
