power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.38, 98, 42, 70, P0
53.60, 98, 37, 71, P0
79.45, 98, 43, 71, P0
66.68, 98, 39, 70, P0
78.15, 97, 40, 71, P0
64.75, 97, 43, 71, P0
83.70, 98, 42, 71, P0
47.82, 92, 41, 71, P0
52.67, 98, 43, 70, P0
75.38, 98, 38, 70, P0
62.91, 98, 43, 70, P0
65.71, 99, 39, 70, P0
52.26, 97, 41, 70, P0
68.75, 97, 44, 71, P0
50.81, 98, 42, 70, P0
78.68, 96, 33, 70, P0
66.68, 86, 36, 70, P0
57.17, 98, 42, 70, P0
73.89, 94, 42, 70, P0
51.97, 99, 36, 70, P0
47.65, 92, 42, 70, P0
49.20, 98, 43, 70, P0
82.84, 98, 37, 70, P0
50.74, 98, 42, 70, P0
70.14, 99, 40, 70, P0
53.03, 97, 42, 71, P0
72.16, 94, 44, 70, P0
68.21, 99, 34, 70, P0
88.41, 89, 36, 71, P0
66.59, 90, 42, 70, P0
75.28, 97, 34, 70, P0
79.31, 97, 40, 70, P0
54.92, 99, 41, 70, P0
57.78, 96, 45, 70, P0
64.89, 97, 38, 70, P0
50.04, 99, 45, 70, P0
67.35, 97, 39, 70, P0
61.43, 99, 39, 70, P0
81.93, 97, 43, 70, P0
63.29, 94, 49, 70, P0
86.99, 99, 32, 70, P0
53.09, 92, 32, 70, P0
55.66, 87, 39, 70, P0
49.10, 96, 32, 71, P0
81.93, 97, 39, 71, P0
62.04, 99, 42, 71, P0
88.68, 96, 45, 70, P0
56.05, 94, 50, 70, P0
59.23, 99, 31, 71, P0
80.07, 92, 34, 70, P0
71.63, 85, 39, 70, P0
64.41, 97, 33, 70, P0
73.84, 97, 39, 71, P0
59.00, 99, 41, 70, P0
51.45, 96, 46, 71, P0
72.98, 98, 38, 70, P0
69.03, 99, 47, 70, P0
52.93, 97, 39, 71, P0
68.07, 99, 38, 70, P0
75.52, 99, 44, 70, P0
69.42, 94, 48, 70, P0
80.26, 99, 30, 71, P0
49.49, 92, 33, 70, P0
47.46, 87, 40, 70, P0
54.31, 96, 32, 71, P0
77.25, 97, 40, 71, P0
65.47, 99, 42, 71, P0
88.10, 96, 46, 71, P0
69.32, 94, 49, 71, P0
52.03, 99, 30, 71, P0
82.89, 92, 33, 70, P0
65.37, 87, 40, 70, P0
59.87, 96, 31, 70, P0
64.64, 97, 40, 70, P0
64.79, 99, 42, 70, P0
63.89, 96, 46, 70, P0
76.62, 98, 38, 70, P0
64.31, 99, 46, 70, P0
61.60, 97, 39, 71, P0
65.52, 99, 39, 70, P0
78.25, 99, 44, 70, P0
68.75, 94, 49, 71, P0
83.95, 99, 31, 71, P0
49.78, 93, 32, 70, P0
51.19, 87, 39, 70, P0
52.22, 97, 32, 71, P0
82.03, 97, 40, 71, P0
63.74, 99, 41, 71, P0
84.60, 99, 43, 71, P0
79.02, 94, 49, 71, P0
78.11, 99, 28, 71, P0
63.87, 94, 33, 71, P0
66.04, 87, 41, 71, P0
66.25, 97, 32, 70, P0
64.60, 97, 40, 71, P0
49.29, 99, 42, 70, P0
53.09, 94, 44, 71, P0
74.99, 97, 39, 70, P0
53.38, 99, 44, 70, P0
76.53, 98, 41, 71, P0
54.12, 99, 39, 71, P0
77.63, 99, 43, 71, P0
65.85, 94, 47, 71, P0
74.90, 98, 33, 71, P0
81.70, 94, 33, 70, P0
83.56, 87, 37, 71, P0
65.71, 99, 43, 71, P0
71.49, 99, 44, 71, P0
83.08, 99, 39, 70, P0
76.86, 99, 43, 70, P0
69.51, 94, 47, 71, P0
71.20, 98, 32, 71, P0
87.62, 94, 34, 71, P0
65.75, 87, 37, 71, P0
75.28, 97, 37, 70, P0
73.89, 96, 38, 71, P0
51.87, 99, 42, 70, P0
68.85, 93, 41, 70, P0
77.82, 98, 41, 70, P0
51.48, 99, 43, 70, P0
71.58, 99, 42, 71, P0
58.46, 99, 38, 70, P0
84.00, 99, 44, 70, P0
65.96, 94, 47, 70, P0
72.88, 98, 32, 70, P0
84.56, 94, 34, 70, P0
64.18, 89, 38, 70, P0
67.93, 97, 37, 70, P0
67.25, 99, 42, 70, P0
81.70, 99, 38, 70, P0
74.99, 99, 44, 70, P0
64.56, 94, 47, 70, P0
70.05, 97, 32, 71, P0
78.30, 94, 33, 70, P0
70.96, 87, 39, 70, P0
73.84, 97, 36, 70, P0
72.25, 97, 40, 71, P0
52.26, 99, 42, 70, P0
64.12, 93, 42, 70, P0
82.99, 97, 40, 70, P0
53.09, 99, 44, 70, P0
68.96, 98, 41, 71, P0
75.95, 99, 37, 71, P0
64.22, 99, 44, 71, P0
67.29, 94, 46, 71, P0
68.99, 98, 31, 71, P0
88.33, 94, 34, 70, P0
64.27, 87, 38, 70, P0
71.58, 99, 43, 71, P0
78.92, 99, 43, 70, P0
76.00, 99, 39, 70, P0
56.30, 98, 42, 70, P0
55.60, 95, 46, 70, P0
65.08, 98, 33, 71, P0
88.20, 95, 32, 71, P0
78.64, 90, 39, 70, P0
49.46, 97, 42, 71, P0
69.38, 94, 43, 70, P0
74.03, 99, 35, 70, P0
79.88, 92, 41, 70, P0
58.52, 98, 43, 71, P0
70.53, 98, 35, 70, P0
81.51, 98, 42, 70, P0
75.81, 99, 39, 71, P0
81.32, 97, 43, 71, P0
59.81, 97, 39, 70, P0
50.90, 96, 43, 70, P0
89.58, 97, 38, 70, P0
73.41, 89, 41, 71, P0
59.96, 97, 33, 70, P0
71.30, 97, 39, 70, P0
63.35, 99, 40, 70, P0
49.20, 96, 44, 70, P0
71.53, 97, 38, 70, P0
56.34, 98, 44, 70, P0
63.10, 97, 39, 71, P0
67.69, 100, 41, 70, P0
76.57, 99, 43, 70, P0
73.12, 93, 50, 71, P0
63.25, 99, 30, 70, P0
49.36, 92, 33, 70, P0
92.39, 90, 43, 70, P0
75.38, 97, 35, 70, P0
65.71, 97, 40, 70, P0
79.59, 99, 41, 70, P0
74.32, 93, 42, 70, P0
67.54, 98, 41, 70, P0
59.96, 100, 43, 70, P0
73.02, 98, 43, 70, P0
66.00, 90, 39, 70, P0
78.40, 97, 40, 70, P0
68.84, 95, 42, 70, P0
70.23, 99, 38, 70, P0
45.26, 92, 40, 70, P0
46.01, 98, 43, 70, P0
85.89, 98, 38, 71, P0
47.78, 98, 42, 70, P0
81.65, 99, 40, 70, P0
71.92, 97, 41, 70, P0
65.18, 97, 41, 70, P0
79.78, 98, 40, 71, P0
72.74, 96, 33, 71, P0
75.57, 88, 38, 71, P0
73.22, 99, 45, 70, P0
77.68, 94, 44, 70, P0
52.26, 99, 35, 70, P0
76.05, 91, 40, 70, P0
56.34, 96, 45, 70, P0
58.61, 98, 34, 70, P0
84.60, 98, 43, 71, P0
69.04, 89, 35, 70, P0
60.67, 99, 46, 71, P0
70.09, 94, 44, 71, P0
71.49, 99, 35, 71, P0
71.10, 91, 38, 71, P0
89.65, 97, 45, 71, P0
70.76, 98, 35, 71, P0
83.22, 98, 43, 71, P0
81.80, 99, 40, 71, P0
65.37, 97, 42, 70, P0
70.14, 97, 41, 70, P0
77.44, 98, 42, 70, P0
75.66, 95, 34, 71, P0
61.68, 89, 36, 71, P0
75.76, 99, 45, 71, P0
80.74, 93, 45, 71, P0
