power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
45.85, 100, 46, 69, P0
57.61, 99, 40, 70, P0
80.40, 98, 42, 70, P0
68.46, 99, 38, 69, P0
59.77, 98, 41, 70, P0
67.69, 97, 43, 70, P0
63.79, 98, 42, 69, P0
83.56, 96, 34, 70, P0
68.17, 87, 38, 70, P0
80.84, 98, 36, 70, P0
63.58, 98, 43, 70, P0
63.54, 99, 40, 69, P0
65.62, 97, 41, 70, P0
75.86, 94, 39, 70, P0
51.39, 98, 40, 69, P0
44.81, 97, 39, 69, P0
77.15, 92, 37, 70, P0
42.49, 99, 48, 70, P0
74.51, 94, 46, 70, P0
66.35, 99, 35, 70, P0
87.86, 92, 35, 70, P0
53.77, 87, 41, 70, P0
65.66, 98, 34, 70, P0
70.38, 97, 40, 70, P0
83.75, 99, 41, 70, P0
70.91, 96, 44, 70, P0
76.43, 97, 38, 70, P0
70.09, 99, 44, 70, P0
81.03, 91, 35, 70, P0
76.77, 87, 40, 70, P0
74.80, 96, 33, 70, P0
71.92, 97, 40, 70, P0
52.13, 99, 40, 70, P0
70.57, 96, 44, 70, P0
78.01, 97, 38, 70, P0
50.81, 99, 43, 70, P0
72.45, 97, 39, 70, P0
76.67, 100, 38, 70, P0
83.14, 99, 44, 70, P0
67.88, 94, 48, 70, P0
78.87, 99, 34, 70, P0
81.18, 92, 35, 70, P0
76.91, 88, 40, 70, P0
80.41, 97, 33, 70, P0
82.89, 97, 40, 70, P0
77.72, 99, 42, 70, P0
56.37, 96, 46, 70, P0
65.82, 97, 38, 70, P0
72.40, 99, 46, 70, P0
77.68, 92, 34, 70, P0
71.39, 87, 39, 70, P0
71.39, 97, 32, 70, P0
69.85, 97, 40, 70, P0
71.05, 99, 43, 70, P0
63.29, 94, 45, 69, P0
52.35, 98, 38, 70, P0
50.04, 99, 47, 70, P0
73.22, 97, 39, 70, P0
69.56, 99, 39, 70, P0
89.00, 98, 43, 70, P0
69.08, 92, 47, 70, P0
89.52, 99, 30, 70, P0
51.93, 91, 32, 69, P0
94.81, 87, 39, 70, P0
78.68, 97, 32, 70, P0
82.85, 97, 40, 70, P0
56.14, 99, 42, 70, P0
80.79, 96, 46, 70, P0
60.69, 98, 38, 70, P0
64.12, 99, 30, 70, P0
89.00, 93, 34, 70, P0
71.82, 88, 40, 70, P0
64.41, 94, 31, 70, P0
73.07, 97, 40, 70, P0
60.92, 99, 43, 70, P0
52.83, 95, 43, 70, P0
53.19, 98, 38, 70, P0
64.94, 99, 47, 69, P0
56.34, 97, 40, 70, P0
64.56, 99, 37, 70, P0
80.31, 99, 43, 70, P0
72.98, 94, 47, 70, P0
62.85, 99, 32, 70, P0
51.35, 94, 34, 70, P0
65.47, 87, 39, 70, P0
64.99, 97, 37, 70, P0
54.25, 96, 38, 70, P0
52.71, 99, 41, 70, P0
63.39, 93, 42, 70, P0
77.92, 94, 47, 70, P0
75.52, 99, 33, 70, P0
61.81, 94, 35, 70, P0
67.35, 88, 36, 70, P0
46.91, 97, 35, 70, P0
66.43, 95, 39, 70, P0
66.39, 99, 43, 70, P0
50.52, 93, 41, 70, P0
81.74, 97, 41, 70, P0
49.94, 100, 42, 70, P0
80.46, 98, 43, 70, P0
58.81, 99, 39, 70, P0
44.88, 99, 43, 70, P0
74.70, 94, 46, 70, P0
70.28, 98, 33, 70, P0
78.49, 93, 30, 70, P0
72.06, 88, 38, 70, P0
76.43, 97, 38, 70, P0
61.68, 96, 42, 70, P0
82.99, 99, 42, 70, P0
76.86, 92, 41, 70, P0
59.73, 93, 45, 70, P0
79.97, 98, 33, 70, P0
73.94, 95, 31, 70, P0
74.08, 88, 37, 70, P0
82.57, 97, 36, 70, P0
66.58, 96, 41, 70, P0
68.70, 99, 43, 70, P0
55.24, 93, 41, 70, P0
76.29, 97, 41, 69, P0
52.83, 100, 43, 70, P0
79.26, 97, 43, 70, P0
65.91, 99, 39, 70, P0
52.45, 98, 43, 70, P0
71.97, 94, 46, 70, P0
68.17, 99, 32, 70, P0
80.74, 93, 32, 70, P0
79.59, 87, 37, 70, P0
66.48, 97, 37, 70, P0
58.61, 96, 40, 70, P0
82.22, 99, 43, 70, P0
67.93, 93, 40, 70, P0
61.37, 95, 47, 70, P0
82.41, 99, 32, 70, P0
72.35, 95, 32, 70, P0
77.25, 88, 37, 70, P0
64.64, 97, 35, 70, P0
66.63, 96, 38, 70, P0
54.99, 99, 43, 70, P0
65.86, 93, 41, 70, P0
63.10, 98, 41, 69, P0
58.75, 100, 43, 70, P0
93.91, 98, 43, 70, P0
77.25, 99, 38, 70, P0
83.75, 98, 41, 70, P0
64.37, 97, 44, 70, P0
52.99, 99, 42, 70, P0
47.56, 96, 34, 70, P0
67.29, 88, 37, 70, P0
65.18, 99, 44, 70, P0
68.79, 94, 44, 70, P0
53.19, 99, 40, 70, P0
57.84, 97, 41, 70, P0
76.29, 97, 40, 70, P0
48.52, 99, 40, 70, P0
55.15, 97, 35, 70, P0
71.24, 89, 37, 70, P0
59.29, 99, 47, 70, P0
73.84, 94, 45, 70, P0
69.27, 99, 35, 70, P0
76.33, 92, 37, 70, P0
48.59, 98, 43, 70, P0
89.12, 98, 35, 70, P0
52.29, 98, 42, 70, P0
74.32, 99, 40, 70, P0
61.50, 97, 42, 70, P0
79.31, 97, 40, 70, P0
80.36, 99, 41, 70, P0
61.21, 97, 35, 70, P0
72.50, 89, 36, 70, P0
72.26, 99, 45, 70, P0
64.79, 94, 44, 70, P0
54.44, 99, 40, 70, P0
56.56, 97, 42, 70, P0
73.12, 97, 41, 70, P0
52.06, 98, 40, 70, P0
45.91, 97, 34, 70, P0
73.41, 88, 36, 70, P0
43.84, 99, 45, 70, P0
71.49, 94, 44, 70, P0
78.68, 99, 35, 70, P0
80.40, 91, 39, 70, P0
53.67, 97, 43, 70, P0
