power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
41.35, 79, 33, 68, P0
49.36, 97, 34, 69, P0
90.42, 98, 42, 69, P0
72.06, 94, 37, 69, P0
83.65, 99, 47, 69, P0
62.87, 94, 47, 68, P0
85.18, 99, 35, 69, P0
46.04, 92, 36, 69, P0
61.02, 87, 39, 69, P0
69.61, 97, 33, 69, P0
70.39, 97, 40, 69, P0
54.12, 99, 43, 69, P0
69.73, 95, 44, 69, P0
71.39, 97, 39, 69, P0
74.32, 99, 44, 68, P0
76.00, 99, 42, 69, P0
69.51, 99, 39, 69, P0
87.18, 99, 43, 69, P0
65.19, 95, 47, 69, P0
98.15, 98, 32, 69, P0
57.36, 93, 33, 68, P0
62.72, 88, 38, 69, P0
74.80, 100, 43, 69, P0
71.01, 98, 44, 69, P0
52.64, 99, 40, 69, P0
64.35, 98, 43, 69, P0
72.35, 96, 46, 69, P0
71.63, 98, 37, 69, P0
72.45, 96, 34, 69, P0
71.96, 88, 37, 69, P0
45.07, 97, 43, 69, P0
72.74, 95, 43, 69, P0
61.08, 99, 36, 69, P0
83.89, 92, 42, 69, P0
57.94, 98, 42, 68, P0
52.74, 98, 37, 69, P0
68.56, 98, 43, 69, P0
62.14, 99, 40, 69, P0
51.97, 97, 41, 69, P0
65.19, 97, 41, 69, P0
70.00, 99, 41, 69, P0
78.92, 96, 37, 69, P0
73.65, 92, 36, 69, P0
63.45, 98, 35, 69, P0
78.30, 98, 41, 69, P0
69.13, 99, 40, 69, P0
64.62, 96, 44, 69, P0
75.18, 97, 38, 68, P0
53.96, 99, 45, 68, P0
43.94, 97, 39, 69, P0
71.01, 100, 40, 69, P0
65.81, 99, 44, 69, P0
69.90, 94, 49, 69, P0
70.91, 99, 29, 69, P0
94.01, 94, 34, 69, P0
89.90, 88, 41, 69, P0
80.74, 97, 36, 69, P0
84.86, 96, 38, 69, P0
56.34, 99, 43, 69, P0
60.69, 90, 39, 69, P0
