power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.77, 98, 42, 69, P0
49.00, 98, 45, 69, P0
88.33, 97, 38, 69, P0
70.28, 100, 39, 69, P0
84.75, 99, 43, 70, P0
70.00, 94, 49, 69, P0
82.51, 99, 33, 69, P0
56.62, 91, 35, 70, P0
80.36, 86, 40, 69, P0
76.43, 97, 34, 69, P0
57.46, 97, 40, 69, P0
51.68, 99, 40, 69, P0
60.25, 96, 44, 69, P0
53.86, 97, 38, 69, P0
53.03, 99, 43, 69, P0
76.91, 97, 38, 69, P0
79.59, 99, 39, 69, P0
72.54, 99, 43, 69, P0
75.33, 94, 48, 69, P0
80.02, 99, 35, 69, P0
79.21, 92, 35, 69, P0
52.13, 97, 39, 69, P0
50.71, 99, 43, 69, P0
90.15, 97, 39, 70, P0
76.67, 99, 38, 69, P0
85.00, 98, 44, 69, P0
74.99, 94, 49, 69, P0
85.98, 99, 32, 69, P0
49.94, 92, 36, 70, P0
54.54, 87, 39, 69, P0
72.06, 97, 33, 69, P0
68.27, 97, 40, 69, P0
53.28, 99, 43, 69, P0
56.53, 95, 44, 69, P0
70.72, 96, 38, 69, P0
71.97, 99, 46, 69, P0
64.89, 98, 41, 69, P0
70.42, 99, 38, 69, P0
49.33, 98, 43, 70, P0
67.02, 94, 47, 69, P0
64.27, 99, 42, 70, P0
92.17, 94, 42, 69, P0
84.10, 98, 41, 70, P0
58.65, 100, 43, 69, P0
85.79, 99, 44, 69, P0
75.71, 97, 38, 70, P0
82.08, 98, 43, 69, P0
67.06, 95, 46, 69, P0
67.10, 98, 33, 69, P0
68.50, 95, 31, 70, P0
77.63, 88, 37, 69, P0
73.98, 97, 37, 69, P0
76.77, 96, 40, 69, P0
72.93, 99, 43, 69, P0
61.75, 93, 41, 69, P0
63.64, 98, 41, 69, P0
72.54, 100, 44, 69, P0
74.22, 98, 44, 69, P0
78.83, 99, 39, 69, P0
93.32, 98, 43, 70, P0
64.31, 96, 39, 69, P0
84.53, 99, 43, 70, P0
61.08, 93, 40, 69, P0
98.85, 98, 41, 70, P0
54.92, 99, 44, 69, P0
83.22, 98, 44, 69, P0
73.84, 99, 39, 69, P0
73.31, 98, 43, 69, P0
57.84, 96, 46, 69, P0
59.48, 98, 34, 70, P0
79.88, 95, 32, 69, P0
75.81, 88, 38, 69, P0
62.04, 97, 40, 69, P0
77.10, 95, 41, 69, P0
52.32, 99, 39, 69, P0
51.16, 92, 40, 69, P0
78.78, 98, 42, 69, P0
68.83, 100, 40, 69, P0
51.13, 98, 42, 69, P0
70.14, 99, 39, 69, P0
78.88, 97, 41, 69, P0
65.71, 95, 43, 69, P0
82.99, 99, 39, 69, P0
47.85, 92, 38, 69, P0
49.78, 98, 42, 69, P0
63.60, 100, 40, 69, P0
59.58, 98, 43, 69, P0
58.13, 99, 39, 69, P0
57.07, 97, 41, 69, P0
79.02, 97, 44, 69, P0
74.99, 98, 40, 69, P0
66.06, 96, 35, 69, P0
77.39, 88, 38, 70, P0
64.79, 99, 44, 69, P0
72.74, 94, 43, 69, P0
47.94, 99, 36, 69, P0
49.94, 93, 41, 69, P0
75.76, 98, 42, 69, P0
53.19, 98, 37, 69, P0
68.12, 98, 42, 69, P0
61.08, 88, 38, 69, P0
55.05, 99, 45, 69, P0
65.75, 94, 44, 69, P0
84.67, 99, 35, 69, P0
58.52, 92, 38, 69, P0
85.01, 93, 42, 69, P0
79.97, 98, 36, 69, P0
62.76, 98, 40, 69, P0
47.07, 99, 38, 69, P0
56.37, 97, 43, 69, P0
72.98, 97, 38, 69, P0
65.23, 99, 44, 69, P0
42.78, 97, 40, 69, P0
73.70, 100, 41, 69, P0
43.62, 99, 43, 70, P0
74.42, 94, 49, 69, P0
69.14, 99, 29, 70, P0
78.35, 94, 33, 69, P0
50.90, 87, 41, 70, P0
84.90, 97, 33, 70, P0
60.37, 98, 41, 70, P0
82.41, 99, 38, 69, P0
74.85, 98, 43, 69, P0
72.06, 94, 47, 69, P0
73.98, 98, 33, 70, P0
67.35, 95, 34, 69, P0
72.78, 88, 37, 69, P0
73.12, 97, 37, 69, P0
74.94, 96, 39, 69, P0
69.42, 99, 42, 69, P0
55.18, 93, 40, 69, P0
50.71, 98, 42, 69, P0
49.29, 99, 43, 69, P0
78.88, 98, 43, 69, P0
64.79, 99, 40, 69, P0
83.62, 98, 43, 69, P0
70.34, 96, 46, 69, P0
76.82, 98, 37, 69, P0
47.94, 96, 34, 69, P0
67.79, 88, 38, 69, P0
71.78, 97, 40, 69, P0
67.64, 98, 43, 69, P0
70.33, 99, 39, 69, P0
63.77, 98, 43, 69, P0
77.10, 96, 46, 69, P0
75.52, 98, 39, 69, P0
65.12, 96, 33, 69, P0
63.20, 88, 36, 69, P0
42.78, 98, 43, 70, P0
65.34, 94, 44, 69, P0
68.94, 99, 36, 70, P0
80.12, 93, 41, 69, P0
53.28, 98, 42, 69, P0
68.60, 98, 37, 69, P0
80.99, 98, 43, 69, P0
69.51, 99, 40, 69, P0
56.27, 97, 40, 69, P0
73.12, 97, 43, 69, P0
67.59, 99, 42, 69, P0
75.18, 96, 33, 69, P0
72.16, 88, 38, 69, P0
74.13, 99, 44, 69, P0
68.50, 99, 43, 69, P0
52.54, 99, 41, 69, P0
72.26, 96, 39, 69, P0
68.99, 97, 41, 69, P0
74.99, 98, 41, 69, P0
75.52, 96, 32, 69, P0
78.54, 87, 36, 69, P0
85.61, 99, 45, 69, P0
67.06, 94, 45, 69, P0
96.53, 99, 33, 70, P0
52.67, 92, 36, 69, P0
54.25, 93, 42, 69, P0
53.09, 98, 34, 69, P0
67.06, 98, 39, 70, P0
59.42, 99, 39, 69, P0
85.23, 96, 43, 69, P0
78.20, 97, 38, 69, P0
78.11, 98, 45, 69, P0
69.71, 92, 34, 69, P0
71.78, 87, 40, 69, P0
65.23, 97, 34, 69, P0
66.29, 97, 39, 69, P0
51.87, 99, 40, 69, P0
61.46, 96, 45, 69, P0
74.80, 98, 38, 69, P0
49.00, 99, 46, 69, P0
57.93, 97, 39, 70, P0
75.09, 100, 40, 69, P0
63.87, 99, 44, 69, P0
63.64, 94, 49, 69, P0
62.04, 99, 31, 69, P0
77.00, 91, 32, 69, P0
48.62, 87, 38, 69, P0
91.66, 97, 32, 69, P0
53.35, 97, 40, 69, P0
73.07, 99, 42, 69, P0
61.27, 97, 46, 69, P0
59.32, 98, 38, 69, P0
78.88, 99, 47, 69, P0
73.36, 94, 33, 69, P0
76.38, 87, 41, 69, P0
74.13, 97, 33, 69, P0
73.55, 97, 40, 69, P0
51.74, 99, 42, 69, P0
81.12, 95, 44, 69, P0
61.37, 97, 39, 69, P0
