power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
61.89, 93, 39, 68, P0
47.85, 97, 35, 69, P0
83.34, 98, 43, 69, P0
61.64, 99, 40, 69, P0
44.69, 97, 41, 69, P0
68.07, 93, 46, 69, P0
72.83, 99, 35, 69, P0
73.36, 92, 34, 69, P0
67.84, 92, 42, 69, P0
75.47, 97, 35, 69, P0
80.60, 98, 42, 69, P0
78.88, 99, 39, 69, P0
57.11, 97, 43, 69, P0
64.41, 97, 39, 69, P0
55.56, 99, 43, 69, P0
73.50, 97, 39, 69, P0
67.93, 100, 39, 69, P0
85.19, 98, 43, 69, P0
68.56, 94, 49, 69, P0
92.65, 99, 34, 69, P0
57.14, 92, 36, 69, P0
54.15, 87, 41, 69, P0
48.81, 97, 33, 69, P0
80.74, 97, 39, 69, P0
62.72, 99, 42, 69, P0
82.13, 97, 46, 69, P0
78.68, 94, 48, 69, P0
79.02, 99, 29, 69, P0
65.18, 94, 34, 69, P0
71.30, 87, 41, 69, P0
74.80, 97, 34, 69, P0
71.29, 97, 40, 69, P0
55.08, 99, 42, 69, P0
60.69, 94, 42, 69, P0
60.64, 98, 41, 69, P0
58.58, 99, 44, 69, P0
94.65, 98, 43, 69, P0
76.57, 99, 38, 69, P0
88.58, 98, 42, 69, P0
63.25, 96, 46, 69, P0
86.84, 98, 37, 69, P0
47.36, 96, 33, 69, P0
60.12, 87, 38, 69, P0
72.21, 96, 41, 69, P0
72.49, 98, 43, 69, P0
61.69, 99, 40, 69, P0
71.82, 97, 40, 69, P0
72.35, 97, 43, 69, P0
51.29, 98, 42, 69, P0
62.23, 96, 35, 69, P0
69.37, 88, 37, 69, P0
47.53, 99, 44, 69, P0
73.55, 94, 43, 69, P0
69.86, 99, 36, 69, P0
82.28, 92, 42, 69, P0
50.13, 98, 43, 69, P0
86.57, 98, 37, 69, P0
50.65, 98, 43, 69, P0
73.79, 99, 40, 69, P0
59.67, 97, 40, 69, P0
67.06, 97, 41, 69, P0
67.69, 99, 40, 69, P0
81.99, 96, 34, 69, P0
85.57, 87, 37, 69, P0
74.32, 99, 46, 69, P0
73.75, 94, 45, 69, P0
51.87, 99, 40, 69, P0
82.90, 97, 41, 69, P0
54.89, 97, 40, 69, P0
57.24, 98, 43, 69, P0
74.22, 97, 40, 69, P0
70.71, 95, 38, 69, P0
90.63, 99, 44, 69, P0
70.09, 94, 47, 69, P0
91.20, 99, 34, 69, P0
54.66, 92, 35, 69, P0
55.76, 87, 40, 69, P0
69.90, 97, 32, 69, P0
67.35, 97, 40, 69, P0
54.44, 99, 43, 69, P0
59.58, 95, 45, 69, P0
78.30, 98, 38, 69, P0
80.36, 99, 47, 69, P0
70.43, 98, 41, 69, P0
79.83, 99, 37, 69, P0
74.66, 98, 44, 69, P0
58.32, 94, 47, 69, P0
77.97, 99, 42, 69, P0
67.64, 93, 41, 69, P0
89.65, 98, 41, 69, P0
59.71, 100, 43, 69, P0
87.57, 99, 44, 69, P0
76.38, 99, 39, 69, P0
83.51, 98, 43, 69, P0
58.36, 94, 46, 69, P0
64.94, 98, 33, 69, P0
90.09, 95, 31, 69, P0
71.10, 88, 37, 69, P0
50.52, 97, 42, 69, P0
74.32, 95, 42, 69, P0
65.66, 99, 39, 69, P0
62.23, 92, 39, 69, P0
70.53, 98, 42, 69, P0
50.90, 99, 38, 69, P0
64.06, 98, 43, 69, P0
70.38, 99, 40, 69, P0
49.00, 97, 40, 69, P0
69.71, 97, 43, 69, P0
74.03, 99, 35, 69, P0
92.67, 92, 42, 69, P0
70.19, 98, 43, 69, P0
76.38, 98, 35, 69, P0
78.15, 99, 42, 69, P0
77.44, 99, 40, 69, P0
63.97, 97, 41, 69, P0
60.83, 97, 40, 69, P0
62.72, 98, 43, 69, P0
68.21, 97, 41, 69, P0
62.64, 98, 38, 69, P0
81.88, 99, 44, 69, P0
69.75, 94, 50, 69, P0
62.58, 99, 32, 69, P0
48.23, 93, 35, 69, P0
