power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.09, 99, 48, 68, P0
50.52, 100, 40, 69, P0
81.74, 97, 42, 69, P0
62.14, 99, 38, 68, P0
82.07, 98, 42, 69, P0
74.56, 97, 44, 68, P0
73.55, 98, 38, 68, P0
45.75, 95, 33, 69, P0
70.04, 88, 37, 69, P0
65.85, 98, 42, 69, P0
64.37, 94, 44, 69, P0
50.90, 99, 40, 68, P0
50.71, 97, 40, 69, P0
76.05, 97, 41, 68, P0
52.42, 98, 41, 68, P0
76.24, 97, 38, 69, P0
76.05, 93, 37, 68, P0
88.47, 95, 46, 68, P0
66.57, 94, 46, 68, P0
83.00, 99, 33, 69, P0
56.43, 91, 35, 68, P0
72.78, 87, 40, 68, P0
77.44, 96, 33, 68, P0
66.15, 98, 39, 69, P0
69.08, 99, 42, 68, P0
75.04, 97, 46, 68, P0
71.97, 97, 38, 68, P0
68.17, 99, 46, 68, P0
76.29, 96, 39, 69, P0
64.89, 99, 38, 68, P0
43.87, 98, 43, 69, P0
65.58, 97, 41, 68, P0
68.94, 99, 42, 69, P0
80.84, 94, 42, 68, P0
92.61, 98, 41, 69, P0
57.43, 100, 44, 69, P0
79.89, 99, 44, 69, P0
75.86, 99, 39, 69, P0
84.52, 98, 43, 69, P0
67.39, 95, 46, 68, P0
66.29, 98, 33, 69, P0
87.86, 95, 32, 69, P0
66.73, 87, 37, 68, P0
48.81, 97, 41, 68, P0
71.01, 95, 43, 69, P0
52.54, 99, 37, 68, P0
57.59, 91, 41, 68, P0
80.45, 98, 43, 68, P0
53.03, 97, 36, 68, P0
74.23, 98, 43, 69, P0
59.29, 99, 40, 68, P0
51.74, 97, 42, 69, P0
62.97, 94, 45, 68, P0
72.54, 99, 35, 68, P0
70.81, 92, 38, 69, P0
104.09, 95, 43, 69, P0
81.26, 98, 35, 69, P0
61.62, 98, 40, 69, P0
64.02, 99, 40, 68, P0
61.46, 96, 45, 68, P0
69.86, 96, 38, 68, P0
49.94, 99, 46, 68, P0
60.87, 97, 40, 68, P0
71.19, 98, 37, 68, P0
54.73, 97, 42, 68, P0
77.72, 92, 48, 68, P0
68.35, 99, 29, 68, P0
92.96, 94, 33, 68, P0
66.92, 86, 39, 68, P0
78.88, 96, 37, 68, P0
85.52, 95, 38, 69, P0
66.62, 99, 43, 68, P0
66.18, 98, 43, 68, P0
57.78, 95, 47, 68, P0
53.09, 98, 33, 68, P0
73.89, 94, 32, 69, P0
74.08, 87, 38, 68, P0
63.97, 97, 38, 69, P0
73.12, 95, 42, 68, P0
61.66, 99, 41, 69, P0
51.77, 92, 41, 69, P0
55.25, 98, 41, 68, P0
76.57, 100, 40, 68, P0
76.53, 97, 42, 68, P0
57.11, 99, 38, 68, P0
71.97, 98, 42, 69, P0
64.70, 97, 44, 69, P0
60.56, 98, 40, 68, P0
