power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.05, 98, 48, 69, P0
51.10, 99, 47, 70, P0
78.63, 97, 39, 70, P0
65.86, 99, 41, 70, P0
45.09, 98, 43, 70, P0
74.32, 93, 49, 70, P0
80.20, 99, 34, 70, P0
51.55, 91, 38, 69, P0
47.98, 96, 44, 70, P0
49.40, 97, 37, 70, P0
87.40, 98, 43, 70, P0
73.07, 98, 38, 70, P0
59.44, 98, 42, 70, P0
66.10, 96, 45, 70, P0
72.64, 98, 38, 70, P0
84.66, 95, 34, 70, P0
89.42, 86, 37, 70, P0
75.71, 97, 42, 70, P0
71.54, 98, 43, 70, P0
71.35, 99, 39, 70, P0
61.73, 99, 43, 70, P0
79.87, 95, 47, 70, P0
53.83, 98, 30, 70, P0
85.14, 94, 32, 70, P0
79.25, 72, 34, 70, P0
72.84, 97, 32, 70, P0
81.84, 97, 40, 70, P0
79.50, 98, 42, 69, P0
61.50, 96, 45, 70, P0
65.21, 95, 37, 70, P0
76.38, 98, 44, 70, P0
76.48, 97, 40, 70, P0
82.13, 99, 40, 70, P0
81.13, 99, 44, 70, P0
67.94, 93, 46, 70, P0
69.67, 99, 34, 70, P0
50.43, 91, 37, 69, P0
69.38, 97, 45, 69, P0
65.25, 97, 37, 69, P0
49.88, 96, 33, 70, P0
70.39, 74, 31, 70, P0
93.48, 98, 43, 70, P0
64.27, 77, 34, 70, P0
80.60, 99, 42, 70, P0
80.50, 92, 41, 70, P0
48.65, 97, 40, 70, P0
48.10, 99, 43, 70, P0
42.20, 99, 42, 70, P0
65.67, 99, 39, 70, P0
83.50, 98, 44, 70, P0
61.93, 94, 48, 70, P0
61.12, 99, 35, 71, P0
45.60, 72, 31, 70, P0
71.83, 98, 41, 70, P0
49.81, 99, 43, 70, P0
65.14, 97, 40, 70, P0
70.72, 99, 40, 70, P0
73.75, 99, 44, 70, P0
77.87, 94, 50, 70, P0
50.07, 98, 40, 70, P0
53.67, 97, 43, 70, P0
78.97, 97, 39, 70, P0
48.05, 98, 42, 70, P0
75.18, 97, 40, 70, P0
62.93, 94, 38, 70, P0
61.56, 99, 47, 70, P0
73.36, 92, 43, 70, P0
61.18, 99, 35, 70, P0
44.97, 91, 40, 70, P0
47.50, 98, 43, 70, P0
49.01, 98, 38, 70, P0
85.55, 98, 42, 70, P0
72.21, 98, 39, 70, P0
62.25, 98, 43, 70, P0
66.10, 96, 45, 70, P0
71.20, 98, 33, 70, P0
77.39, 95, 31, 70, P0
53.38, 85, 37, 70, P0
64.75, 97, 38, 70, P0
59.98, 99, 43, 70, P0
82.70, 99, 38, 70, P0
55.40, 97, 43, 70, P0
72.84, 93, 49, 70, P0
65.62, 99, 30, 70, P0
77.25, 92, 32, 70, P0
97.42, 95, 43, 70, P0
83.59, 99, 40, 70, P0
79.16, 98, 42, 70, P0
57.23, 99, 38, 70, P0
50.46, 98, 43, 70, P0
67.61, 94, 47, 70, P0
91.89, 95, 27, 70, P0
54.60, 92, 33, 70, P0
93.73, 73, 35, 70, P0
75.90, 97, 33, 70, P0
71.44, 97, 41, 70, P0
79.11, 98, 38, 70, P0
69.05, 97, 42, 70, P0
66.63, 97, 40, 70, P0
67.84, 98, 42, 70, P0
76.00, 97, 38, 70, P0
76.24, 95, 43, 70, P0
69.91, 97, 34, 70, P0
66.59, 98, 43, 70, P0
68.13, 98, 39, 70, P0
55.08, 96, 40, 70, P0
71.83, 97, 43, 70, P0
52.96, 98, 42, 70, P0
77.58, 96, 33, 70, P0
84.84, 78, 33, 70, P0
73.08, 97, 42, 70, P0
65.00, 82, 36, 70, P0
50.75, 99, 41, 70, P0
64.58, 93, 42, 70, P0
79.35, 94, 38, 70, P0
66.96, 98, 47, 70, P0
79.68, 98, 41, 70, P0
73.89, 99, 38, 70, P0
42.88, 99, 44, 70, P0
70.77, 97, 40, 70, P0
65.23, 99, 42, 70, P0
46.98, 93, 42, 70, P0
49.20, 97, 39, 69, P0
51.71, 99, 47, 70, P0
77.82, 97, 40, 70, P0
71.49, 99, 39, 70, P0
84.70, 98, 43, 70, P0
64.33, 94, 50, 70, P0
70.78, 99, 34, 70, P0
77.62, 90, 38, 70, P0
42.24, 97, 43, 70, P0
81.88, 97, 37, 70, P0
70.96, 98, 44, 70, P0
59.73, 98, 39, 70, P0
84.37, 97, 40, 70, P0
70.82, 97, 42, 70, P0
83.61, 98, 41, 70, P0
49.46, 95, 34, 70, P0
56.69, 87, 37, 70, P0
73.12, 98, 37, 70, P0
68.95, 96, 43, 70, P0
62.56, 98, 39, 70, P0
51.20, 97, 40, 70, P0
72.21, 97, 43, 70, P0
56.40, 98, 41, 70, P0
58.00, 95, 33, 70, P0
68.66, 74, 32, 70, P0
72.50, 97, 39, 70, P0
75.14, 95, 42, 70, P0
51.68, 99, 41, 70, P0
56.52, 93, 42, 70, P0
71.11, 97, 39, 70, P0
62.83, 99, 47, 70, P0
50.52, 97, 40, 70, P0
69.61, 99, 39, 70, P0
79.39, 98, 44, 70, P0
74.66, 93, 48, 70, P0
53.22, 99, 29, 70, P0
48.08, 92, 33, 70, P0
53.19, 85, 40, 70, P0
52.96, 99, 46, 70, P0
81.65, 97, 40, 70, P0
66.82, 99, 40, 70, P0
88.41, 98, 44, 70, P0
67.22, 93, 48, 70, P0
65.86, 99, 32, 70, P0
56.36, 92, 34, 70, P0
51.68, 91, 41, 70, P0
79.59, 97, 35, 70, P0
58.10, 98, 42, 70, P0
67.50, 98, 38, 70, P0
82.69, 97, 42, 70, P0
59.79, 93, 45, 70, P0
61.06, 98, 36, 70, P0
73.56, 95, 33, 70, P0
79.63, 87, 37, 70, P0
83.79, 96, 39, 70, P0
87.07, 94, 42, 70, P0
80.97, 99, 43, 70, P0
69.86, 91, 40, 70, P0
59.54, 94, 47, 70, P0
69.47, 98, 28, 70, P0
82.41, 93, 33, 70, P0
79.30, 76, 37, 70, P0
70.92, 97, 33, 70, P0
62.69, 97, 40, 70, P0
76.91, 98, 38, 70, P0
62.85, 97, 43, 70, P0
63.46, 97, 39, 70, P0
74.32, 98, 42, 70, P0
73.75, 96, 40, 70, P0
82.74, 90, 36, 70, P0
67.69, 98, 47, 70, P0
64.67, 93, 45, 70, P0
61.52, 99, 36, 70, P0
49.46, 91, 41, 70, P0
47.53, 98, 43, 70, P0
68.46, 98, 36, 70, P0
62.91, 98, 42, 70, P0
65.18, 99, 38, 70, P0
84.23, 98, 43, 70, P0
71.97, 93, 42, 70, P0
87.91, 99, 38, 70, P0
58.19, 92, 40, 70, P0
81.08, 98, 42, 70, P0
77.29, 100, 40, 70, P0
63.06, 98, 42, 70, P0
69.13, 99, 39, 70, P0
86.05, 98, 43, 70, P0
67.55, 95, 46, 70, P0
58.89, 98, 30, 70, P0
61.81, 89, 35, 70, P0
96.63, 87, 41, 70, P0
73.75, 97, 35, 70, P0
72.74, 96, 39, 69, P0
66.10, 80, 34, 70, P0
43.79, 99, 43, 70, P0
73.07, 93, 44, 70, P0
52.90, 99, 39, 70, P0
60.21, 91, 39, 70, P0
54.28, 98, 42, 70, P0
77.39, 98, 43, 70, P0
72.69, 98, 42, 70, P0
64.10, 86, 39, 70, P0
44.53, 97, 32, 70, P0
71.30, 97, 40, 70, P0
67.18, 99, 43, 70, P0
47.79, 89, 43, 70, P0
72.98, 97, 38, 70, P0
64.52, 99, 45, 70, P0
59.95, 97, 39, 70, P0
64.81, 99, 41, 70, P0
80.31, 99, 44, 70, P0
64.94, 93, 49, 70, P0
83.80, 99, 31, 70, P0
49.49, 91, 33, 70, P0
55.69, 87, 39, 70, P0
74.47, 97, 32, 70, P0
83.14, 98, 41, 70, P0
69.67, 99, 41, 70, P0
61.73, 97, 41, 70, P0
66.55, 97, 41, 70, P0
64.37, 98, 42, 70, P0
48.34, 95, 33, 70, P0
72.69, 98, 43, 70, P0
80.60, 100, 42, 70, P0
65.51, 98, 43, 70, P0
84.56, 99, 38, 70, P0
46.49, 98, 43, 70, P0
72.59, 94, 47, 70, P0
68.51, 98, 31, 70, P0
76.62, 94, 33, 70, P0
81.93, 86, 41, 70, P0
72.36, 96, 33, 70, P0
70.30, 97, 40, 70, P0
50.68, 99, 43, 70, P0
68.13, 82, 39, 70, P0
51.00, 95, 46, 70, P0
78.34, 96, 29, 70, P0
73.03, 93, 34, 70, P0
46.63, 77, 36, 70, P0
52.32, 97, 32, 70, P0
80.98, 92, 38, 70, P0
63.69, 99, 39, 70, P0
85.59, 98, 43, 70, P0
74.61, 91, 44, 70, P0
62.31, 99, 36, 70, P0
55.69, 91, 40, 70, P0
46.78, 98, 43, 70, P0
54.82, 99, 38, 70, P0
77.86, 98, 43, 70, P0
74.13, 98, 40, 70, P0
70.20, 98, 43, 70, P0
66.50, 94, 46, 70, P0
70.73, 98, 32, 70, P0
78.53, 93, 33, 70, P0
63.50, 75, 34, 70, P0
73.07, 96, 32, 70, P0
75.90, 97, 39, 70, P0
76.19, 98, 40, 70, P0
73.94, 96, 43, 70, P0
72.83, 85, 36, 70, P0
59.21, 98, 42, 70, P0
53.35, 82, 28, 70, P0
85.31, 98, 42, 70, P0
73.89, 99, 43, 70, P0
76.62, 99, 44, 70, P0
83.08, 95, 38, 70, P0
58.38, 96, 42, 70, P0
64.27, 93, 47, 70, P0
67.98, 99, 29, 70, P0
47.04, 91, 34, 70, P0
63.56, 86, 40, 70, P0
68.33, 97, 32, 70, P0
66.78, 97, 40, 70, P0
66.58, 98, 42, 70, P0
49.97, 96, 44, 70, P0
65.81, 97, 38, 70, P0
69.42, 98, 42, 70, P0
72.93, 95, 38, 70, P0
77.87, 80, 32, 70, P0
75.28, 99, 44, 70, P0
70.14, 94, 44, 70, P0
54.25, 99, 37, 70, P0
64.75, 97, 40, 70, P0
69.72, 96, 44, 70, P0
47.01, 98, 33, 70, P0
68.66, 94, 31, 70, P0
77.48, 72, 35, 70, P0
69.14, 97, 32, 70, P0
64.54, 97, 39, 70, P0
53.89, 99, 42, 70, P0
49.75, 80, 38, 70, P0
57.49, 97, 40, 70, P0
79.35, 98, 41, 70, P0
77.58, 96, 34, 70, P0
77.06, 70, 30, 70, P0
71.15, 93, 37, 70, P0
74.80, 95, 42, 70, P0
81.93, 99, 41, 70, P0
64.96, 93, 42, 70, P0
78.15, 98, 38, 70, P0
84.07, 99, 46, 70, P0
76.38, 93, 38, 70, P0
67.46, 89, 35, 70, P0
85.83, 87, 40, 70, P0
88.18, 99, 44, 70, P0
62.20, 99, 39, 70, P0
72.02, 98, 44, 70, P0
86.04, 87, 38, 70, P0
51.35, 99, 43, 70, P0
55.08, 95, 44, 70, P0
73.75, 98, 38, 70, P0
47.62, 98, 43, 70, P0
71.30, 97, 41, 70, P0
78.92, 79, 31, 70, P0
77.24, 99, 45, 70, P0
67.84, 93, 44, 70, P0
73.75, 96, 34, 70, P0
55.78, 91, 41, 70, P0
68.71, 98, 43, 70, P0
54.73, 99, 37, 70, P0
44.20, 98, 42, 70, P0
73.17, 99, 39, 70, P0
81.22, 98, 42, 70, P0
73.17, 97, 40, 70, P0
51.87, 98, 39, 70, P0
57.06, 70, 33, 70, P0
68.18, 94, 47, 70, P0
73.75, 98, 32, 70, P0
91.10, 93, 34, 70, P0
74.08, 87, 38, 70, P0
75.71, 97, 36, 70, P0
74.08, 96, 39, 70, P0
54.76, 99, 43, 70, P0
49.91, 94, 43, 70, P0
76.72, 97, 39, 70, P0
65.73, 98, 45, 70, P0
51.29, 97, 40, 70, P0
66.52, 86, 34, 70, P0
73.94, 99, 45, 70, P0
70.49, 93, 43, 70, P0
50.91, 99, 36, 70, P0
61.68, 91, 41, 70, P0
67.85, 98, 42, 70, P0
56.72, 99, 38, 70, P0
43.91, 95, 34, 70, P0
68.07, 86, 37, 70, P0
80.45, 97, 40, 70, P0
59.31, 95, 42, 70, P0
82.79, 99, 43, 70, P0
80.93, 92, 40, 71, P0
56.81, 97, 40, 70, P0
50.46, 99, 46, 70, P0
73.75, 96, 40, 70, P0
60.72, 97, 40, 70, P0
87.97, 99, 46, 70, P0
73.22, 87, 45, 70, P0
71.07, 99, 35, 70, P0
61.48, 91, 38, 70, P0
80.69, 98, 42, 70, P0
55.66, 99, 43, 70, P0
