power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
46.13, 78, 33, 69, P0
57.94, 97, 34, 70, P0
85.57, 97, 40, 69, P0
67.35, 95, 37, 69, P0
59.87, 99, 45, 70, P0
67.29, 94, 46, 69, P0
73.31, 99, 34, 69, P0
70.34, 92, 36, 70, P0
79.79, 86, 40, 70, P0
80.55, 97, 33, 70, P0
61.04, 97, 40, 70, P0
64.89, 99, 42, 69, P0
64.31, 95, 45, 70, P0
77.01, 98, 38, 70, P0
59.23, 99, 47, 69, P0
42.13, 98, 40, 69, P0
70.67, 99, 37, 70, P0
42.20, 99, 43, 70, P0
72.64, 94, 47, 70, P0
75.42, 98, 32, 70, P0
77.29, 94, 33, 69, P0
53.19, 88, 39, 69, P0
83.93, 100, 43, 70, P0
55.02, 99, 42, 70, P0
78.35, 99, 38, 70, P0
62.44, 99, 43, 70, P0
71.87, 94, 47, 69, P0
81.55, 98, 32, 70, P0
82.55, 94, 34, 70, P0
92.00, 88, 38, 70, P0
75.18, 97, 36, 69, P0
71.53, 96, 38, 70, P0
52.51, 99, 43, 69, P0
82.37, 93, 41, 69, P0
56.91, 98, 42, 69, P0
55.02, 100, 43, 69, P0
84.08, 98, 43, 70, P0
72.16, 99, 38, 70, P0
88.85, 98, 42, 69, P0
63.93, 96, 46, 70, P0
79.69, 98, 33, 70, P0
63.35, 95, 30, 69, P0
93.51, 98, 41, 70, P0
83.18, 100, 42, 70, P0
72.21, 98, 42, 70, P0
51.58, 99, 38, 69, P0
55.31, 98, 42, 69, P0
64.16, 96, 46, 70, P0
54.25, 98, 38, 69, P0
83.42, 96, 33, 70, P0
67.25, 88, 36, 70, P0
57.59, 98, 43, 70, P0
74.22, 94, 43, 69, P0
51.58, 99, 38, 70, P0
49.65, 92, 42, 70, P0
48.49, 98, 43, 69, P0
75.38, 98, 37, 70, P0
52.96, 98, 44, 69, P0
70.53, 99, 40, 69, P0
70.19, 97, 41, 70, P0
64.45, 97, 41, 70, P0
62.23, 98, 40, 69, P0
76.43, 96, 34, 70, P0
79.59, 98, 44, 70, P0
77.72, 98, 35, 70, P0
71.92, 98, 42, 70, P0
54.35, 99, 39, 69, P0
71.29, 97, 42, 70, P0
62.20, 97, 41, 70, P0
78.59, 98, 41, 69, P0
74.51, 97, 38, 69, P0
79.50, 93, 36, 70, P0
84.28, 99, 47, 70, P0
68.84, 94, 48, 70, P0
95.39, 99, 34, 70, P0
51.65, 92, 36, 69, P0
53.77, 87, 39, 69, P0
55.63, 97, 33, 70, P0
58.32, 97, 40, 70, P0
55.56, 99, 43, 69, P0
57.46, 95, 44, 69, P0
61.69, 98, 39, 70, P0
83.18, 98, 31, 69, P0
72.45, 94, 34, 70, P0
80.69, 87, 39, 70, P0
70.38, 97, 37, 70, P0
66.28, 96, 38, 69, P0
52.13, 99, 42, 70, P0
76.33, 93, 40, 70, P0
68.60, 98, 41, 69, P0
55.76, 99, 44, 70, P0
92.04, 98, 44, 69, P0
74.70, 99, 38, 69, P0
73.07, 98, 43, 70, P0
63.47, 96, 46, 70, P0
62.04, 98, 36, 69, P0
83.28, 95, 32, 70, P0
76.14, 87, 37, 70, P0
74.90, 97, 41, 70, P0
62.48, 95, 42, 70, P0
50.33, 99, 39, 69, P0
49.91, 92, 39, 70, P0
78.15, 98, 44, 69, P0
62.04, 98, 40, 69, P0
46.42, 96, 33, 70, P0
68.84, 88, 36, 70, P0
76.05, 98, 43, 70, P0
74.70, 94, 43, 70, P0
62.62, 99, 39, 70, P0
52.26, 92, 39, 69, P0
48.13, 98, 43, 70, P0
64.66, 99, 39, 70, P0
77.39, 98, 43, 70, P0
59.00, 99, 38, 70, P0
82.55, 98, 41, 70, P0
70.72, 97, 45, 70, P0
58.32, 98, 39, 70, P0
76.96, 96, 34, 70, P0
72.68, 88, 37, 70, P0
60.92, 98, 43, 69, P0
67.06, 94, 43, 70, P0
53.32, 99, 36, 69, P0
57.78, 92, 42, 69, P0
78.54, 98, 43, 69, P0
52.32, 98, 41, 69, P0
82.31, 97, 37, 70, P0
69.80, 91, 36, 70, P0
58.61, 99, 48, 70, P0
66.68, 93, 45, 69, P0
83.36, 99, 35, 70, P0
52.71, 92, 34, 70, P0
78.54, 88, 41, 69, P0
80.36, 97, 34, 69, P0
59.25, 98, 39, 70, P0
63.69, 99, 41, 69, P0
63.68, 96, 45, 69, P0
70.43, 98, 38, 70, P0
53.96, 99, 46, 69, P0
72.21, 97, 40, 69, P0
69.42, 99, 39, 69, P0
41.91, 99, 44, 70, P0
71.05, 93, 48, 69, P0
76.33, 99, 28, 70, P0
80.31, 93, 33, 69, P0
53.77, 87, 41, 70, P0
70.67, 99, 46, 70, P0
81.69, 98, 41, 70, P0
82.22, 99, 38, 70, P0
54.83, 99, 42, 70, P0
67.44, 95, 47, 70, P0
63.54, 98, 33, 70, P0
91.24, 95, 32, 70, P0
74.56, 87, 37, 70, P0
63.49, 97, 40, 70, P0
71.68, 95, 42, 69, P0
59.87, 99, 40, 69, P0
49.29, 92, 39, 69, P0
53.80, 98, 42, 69, P0
53.32, 100, 41, 69, P0
50.45, 98, 43, 70, P0
63.45, 99, 38, 69, P0
72.83, 97, 41, 70, P0
68.02, 97, 44, 69, P0
61.18, 98, 42, 69, P0
55.34, 96, 34, 70, P0
78.40, 88, 37, 70, P0
73.79, 98, 38, 70, P0
66.63, 98, 43, 70, P0
51.19, 99, 39, 69, P0
51.39, 97, 40, 69, P0
63.83, 97, 42, 70, P0
80.36, 98, 41, 69, P0
73.36, 96, 34, 69, P0
77.15, 87, 36, 69, P0
74.51, 99, 45, 70, P0
67.65, 93, 44, 69, P0
81.51, 99, 35, 70, P0
76.72, 91, 40, 69, P0
