power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.46, 99, 45, 70, P0
54.63, 99, 38, 71, P0
43.91, 98, 43, 71, P0
73.70, 98, 38, 70, P0
68.98, 97, 40, 71, P0
68.60, 96, 45, 70, P0
57.94, 98, 39, 71, P0
48.10, 95, 34, 71, P0
59.00, 87, 37, 70, P0
66.04, 99, 39, 71, P0
71.00, 98, 43, 71, P0
55.12, 99, 38, 70, P0
72.64, 98, 42, 70, P0
79.59, 97, 45, 71, P0
74.42, 98, 37, 70, P0
77.25, 95, 33, 71, P0
65.33, 85, 36, 71, P0
57.75, 96, 38, 70, P0
74.18, 95, 42, 71, P0
67.02, 99, 42, 70, P0
56.94, 92, 41, 70, P0
73.55, 98, 42, 70, P0
61.72, 100, 43, 70, P0
60.15, 99, 43, 71, P0
67.11, 99, 39, 71, P0
81.03, 99, 43, 70, P0
62.97, 95, 45, 71, P0
78.40, 98, 34, 71, P0
46.78, 95, 32, 71, P0
77.25, 98, 42, 71, P0
68.94, 100, 38, 71, P0
51.58, 98, 43, 71, P0
84.28, 99, 39, 70, P0
63.93, 97, 40, 70, P0
60.31, 97, 44, 71, P0
82.41, 98, 40, 70, P0
69.61, 96, 33, 70, P0
75.04, 87, 36, 70, P0
61.16, 98, 43, 71, P0
66.44, 94, 42, 70, P0
62.33, 99, 38, 70, P0
63.25, 92, 42, 70, P0
73.22, 98, 43, 70, P0
58.87, 98, 37, 70, P0
79.21, 98, 43, 70, P0
63.20, 99, 40, 70, P0
46.23, 96, 40, 71, P0
77.68, 97, 43, 70, P0
70.72, 98, 42, 70, P0
91.78, 96, 33, 70, P0
61.46, 98, 44, 70, P0
67.44, 98, 37, 70, P0
70.09, 98, 43, 70, P0
82.80, 99, 39, 70, P0
79.02, 97, 40, 70, P0
67.88, 97, 43, 70, P0
76.62, 98, 41, 70, P0
72.98, 96, 33, 70, P0
79.50, 86, 36, 70, P0
78.54, 98, 42, 70, P0
67.11, 94, 43, 70, P0
80.84, 99, 36, 70, P0
70.11, 92, 41, 70, P0
77.34, 98, 43, 70, P0
49.75, 98, 38, 70, P0
66.87, 98, 42, 70, P0
57.30, 99, 39, 70, P0
45.07, 97, 40, 70, P0
72.64, 97, 43, 70, P0
73.22, 98, 42, 70, P0
88.24, 92, 42, 70, P0
69.31, 98, 43, 70, P0
76.14, 98, 36, 70, P0
81.26, 98, 43, 70, P0
76.57, 99, 41, 70, P0
60.35, 97, 41, 70, P0
55.85, 96, 40, 70, P0
67.83, 98, 41, 70, P0
74.03, 97, 34, 70, P0
69.17, 87, 37, 70, P0
85.08, 99, 45, 70, P0
69.23, 94, 45, 70, P0
73.60, 99, 34, 70, P0
80.49, 91, 41, 70, P0
51.97, 97, 45, 70, P0
49.65, 97, 35, 70, P0
87.34, 98, 42, 70, P0
75.90, 99, 40, 70, P0
80.36, 97, 43, 70, P0
66.62, 96, 40, 70, P0
67.06, 98, 41, 70, P0
77.82, 91, 38, 70, P0
62.23, 97, 45, 70, P0
76.19, 98, 35, 70, P0
62.43, 98, 42, 70, P0
62.58, 99, 40, 70, P0
62.04, 97, 43, 70, P0
70.19, 97, 39, 70, P0
53.96, 98, 43, 70, P0
41.91, 97, 39, 70, P0
68.75, 100, 38, 70, P0
72.26, 99, 43, 70, P0
72.74, 94, 50, 70, P0
65.38, 99, 31, 70, P0
89.92, 92, 34, 70, P0
97.36, 87, 41, 70, P0
71.44, 96, 32, 70, P0
81.32, 97, 40, 70, P0
82.13, 99, 43, 70, P0
64.54, 95, 44, 70, P0
75.09, 98, 39, 70, P0
75.57, 99, 28, 70, P0
80.45, 94, 33, 70, P0
71.97, 87, 41, 70, P0
73.36, 97, 34, 70, P0
75.95, 97, 41, 70, P0
80.65, 99, 42, 70, P0
72.11, 94, 42, 70, P0
52.61, 97, 39, 69, P0
51.35, 99, 45, 70, P0
76.10, 98, 40, 70, P0
64.22, 99, 39, 70, P0
85.04, 99, 44, 70, P0
66.62, 94, 47, 70, P0
89.19, 98, 32, 70, P0
48.40, 94, 33, 70, P0
55.66, 88, 38, 70, P0
72.26, 97, 37, 70, P0
70.48, 96, 41, 70, P0
65.85, 99, 42, 70, P0
66.43, 92, 41, 70, P0
74.85, 98, 41, 70, P0
55.47, 98, 33, 70, P0
73.93, 95, 31, 70, P0
70.38, 88, 37, 70, P0
44.88, 97, 41, 70, P0
67.73, 95, 42, 70, P0
76.57, 99, 39, 70, P0
79.83, 92, 42, 70, P0
83.04, 98, 43, 70, P0
75.47, 98, 37, 70, P0
82.70, 98, 43, 70, P0
78.92, 99, 39, 70, P0
63.69, 97, 40, 70, P0
65.37, 97, 43, 70, P0
72.11, 98, 42, 70, P0
69.38, 96, 34, 70, P0
78.92, 88, 37, 70, P0
71.87, 99, 46, 70, P0
76.33, 93, 45, 70, P0
61.02, 99, 33, 70, P0
45.26, 91, 35, 69, P0
48.52, 93, 43, 69, P0
65.62, 98, 42, 69, P0
47.58, 97, 40, 70, P0
66.48, 94, 38, 70, P0
72.16, 99, 44, 70, P0
77.10, 94, 47, 70, P0
57.17, 99, 34, 70, P0
54.35, 92, 36, 70, P0
78.92, 87, 40, 70, P0
74.13, 97, 34, 70, P0
70.58, 97, 40, 70, P0
85.23, 99, 41, 70, P0
73.89, 96, 45, 70, P0
73.75, 98, 39, 70, P0
74.13, 99, 47, 70, P0
75.47, 98, 41, 69, P0
67.44, 99, 37, 70, P0
94.59, 99, 44, 70, P0
60.94, 94, 47, 70, P0
85.61, 98, 33, 70, P0
48.85, 93, 41, 70, P0
44.08, 98, 41, 70, P0
89.39, 100, 43, 70, P0
51.35, 98, 43, 70, P0
84.47, 99, 38, 70, P0
65.95, 97, 41, 70, P0
68.56, 97, 44, 70, P0
64.89, 98, 41, 70, P0
75.86, 96, 33, 70, P0
70.48, 88, 36, 70, P0
94.84, 99, 44, 70, P0
71.30, 94, 44, 70, P0
62.77, 99, 35, 70, P0
48.88, 91, 38, 70, P0
57.11, 97, 45, 70, P0
48.91, 98, 35, 70, P0
85.04, 98, 43, 70, P0
62.33, 99, 40, 70, P0
84.90, 97, 42, 70, P0
63.41, 97, 40, 70, P0
48.71, 98, 41, 70, P0
79.07, 97, 36, 70, P0
71.72, 89, 36, 70, P0
72.30, 98, 36, 70, P0
70.57, 98, 42, 70, P0
63.14, 99, 40, 70, P0
68.27, 97, 42, 70, P0
65.96, 97, 40, 70, P0
55.60, 98, 42, 69, P0
43.62, 97, 40, 70, P0
72.16, 99, 38, 69, P0
64.02, 99, 44, 70, P0
69.18, 94, 50, 70, P0
78.58, 99, 32, 70, P0
85.00, 93, 34, 70, P0
94.78, 90, 41, 70, P0
73.46, 97, 32, 70, P0
80.88, 97, 40, 70, P0
71.34, 99, 42, 70, P0
61.85, 95, 45, 70, P0
63.45, 98, 38, 70, P0
49.97, 99, 46, 70, P0
66.58, 98, 40, 70, P0
72.11, 99, 39, 70, P0
57.78, 97, 37, 70, P0
74.03, 96, 38, 70, P0
67.44, 99, 43, 70, P0
56.14, 93, 40, 69, P0
51.74, 98, 42, 70, P0
90.26, 100, 43, 70, P0
55.12, 98, 43, 70, P0
83.95, 98, 38, 70, P0
73.22, 98, 42, 70, P0
66.19, 96, 46, 70, P0
72.64, 98, 39, 70, P0
94.68, 96, 32, 70, P0
82.70, 91, 37, 70, P0
70.28, 99, 42, 70, P0
73.60, 94, 43, 70, P0
69.51, 99, 36, 70, P0
54.73, 92, 42, 69, P0
50.65, 98, 44, 69, P0
78.01, 98, 35, 70, P0
43.46, 98, 42, 70, P0
72.49, 99, 41, 70, P0
47.39, 99, 44, 70, P0
69.17, 94, 48, 70, P0
72.06, 99, 31, 70, P0
71.24, 92, 34, 70, P0
71.53, 90, 41, 70, P0
72.16, 97, 33, 70, P0
72.31, 97, 41, 70, P0
66.39, 99, 42, 70, P0
66.22, 93, 40, 69, P0
73.70, 98, 41, 69, P0
51.68, 100, 43, 69, P0
44.40, 98, 44, 70, P0
68.56, 99, 39, 70, P0
53.48, 99, 42, 70, P0
76.38, 96, 45, 70, P0
70.72, 98, 37, 70, P0
78.97, 96, 34, 70, P0
72.45, 88, 36, 70, P0
79.02, 98, 43, 70, P0
76.14, 94, 44, 70, P0
49.49, 99, 41, 70, P0
51.48, 97, 41, 70, P0
71.92, 97, 40, 70, P0
59.38, 98, 41, 70, P0
45.75, 97, 37, 70, P0
66.35, 91, 37, 70, P0
