power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
30.29, 0, 0, 63, P0
68.31, 99, 33, 65, P0
74.51, 91, 36, 66, P0
79.45, 93, 43, 67, P0
78.25, 96, 35, 67, P0
69.24, 98, 42, 68, P0
54.99, 99, 40, 68, P0
46.69, 96, 42, 68, P0
67.73, 97, 41, 69, P0
82.03, 98, 43, 69, P0
69.90, 96, 39, 69, P0
76.81, 90, 35, 70, P0
57.84, 99, 48, 71, P0
66.82, 93, 46, 71, P0
65.91, 99, 33, 71, P0
79.97, 90, 36, 71, P0
46.20, 98, 43, 70, P0
57.11, 97, 37, 71, P0
59.63, 98, 43, 72, P0
59.87, 98, 37, 71, P0
96.43, 97, 41, 71, P0
65.33, 95, 42, 71, P0
68.60, 99, 41, 72, P0
77.44, 91, 40, 71, P0
43.53, 98, 40, 72, P0
63.25, 99, 45, 72, P0
80.79, 97, 40, 72, P0
77.39, 100, 42, 72, P0
91.41, 99, 43, 72, P0
63.83, 93, 49, 72, P0
72.93, 99, 33, 72, P0
88.35, 91, 34, 71, P0
49.43, 97, 44, 72, P0
88.66, 98, 35, 72, P0
70.24, 98, 43, 72, P0
75.18, 99, 38, 72, P0
73.17, 98, 43, 71, P0
71.63, 94, 47, 71, P0
83.50, 99, 31, 72, P0
57.17, 93, 35, 71, P0
55.24, 83, 39, 72, P0
53.54, 97, 33, 71, P0
82.65, 98, 42, 71, P0
65.73, 99, 40, 71, P0
63.69, 99, 48, 72, P0
68.60, 92, 43, 71, P0
80.17, 99, 36, 71, P0
49.84, 92, 41, 71, P0
64.46, 98, 42, 71, P0
75.90, 99, 39, 71, P0
82.27, 98, 42, 71, P0
78.83, 98, 40, 72, P0
45.62, 98, 42, 71, P0
72.26, 93, 45, 71, P0
69.09, 98, 32, 71, P0
54.28, 93, 34, 71, P0
68.84, 87, 41, 72, P0
65.14, 97, 32, 71, P0
64.22, 96, 39, 71, P0
49.72, 99, 41, 71, P0
62.14, 96, 45, 71, P0
55.56, 98, 37, 71, P0
70.96, 98, 42, 71, P0
74.80, 94, 38, 71, P0
69.95, 86, 35, 71, P0
66.00, 99, 44, 71, P0
62.16, 98, 43, 71, P0
49.07, 97, 37, 71, P0
62.72, 98, 41, 71, P0
56.05, 96, 45, 71, P0
59.58, 98, 37, 71, P0
75.14, 91, 30, 71, P0
77.10, 88, 37, 71, P0
75.38, 97, 37, 71, P0
75.18, 95, 38, 71, P0
51.32, 99, 42, 71, P0
49.94, 93, 41, 71, P0
76.91, 97, 39, 71, P0
50.23, 99, 44, 71, P0
42.88, 97, 41, 71, P0
59.69, 99, 40, 71, P0
80.26, 98, 43, 71, P0
74.51, 91, 48, 71, P0
81.70, 99, 33, 71, P0
72.78, 92, 35, 71, P0
58.52, 90, 42, 71, P0
57.65, 97, 35, 71, P0
78.78, 96, 39, 71, P0
56.14, 90, 35, 71, P0
47.29, 99, 48, 71, P0
68.98, 93, 45, 71, P0
63.00, 99, 35, 71, P0
51.29, 92, 41, 71, P0
46.30, 98, 43, 71, P0
72.69, 98, 37, 71, P0
73.36, 98, 43, 71, P0
64.70, 98, 38, 71, P0
90.15, 97, 41, 71, P0
67.18, 95, 45, 71, P0
75.14, 98, 33, 71, P0
85.86, 95, 30, 71, P0
72.54, 88, 38, 71, P0
74.51, 97, 37, 71, P0
69.76, 96, 38, 71, P0
51.58, 99, 42, 71, P0
60.60, 93, 43, 71, P0
71.58, 98, 38, 71, P0
58.77, 99, 47, 71, P0
82.27, 97, 39, 71, P0
68.27, 85, 37, 71, P0
70.72, 97, 33, 70, P0
82.89, 96, 39, 71, P0
82.07, 99, 39, 71, P0
73.36, 95, 43, 71, P0
78.73, 95, 39, 71, P0
80.50, 98, 40, 70, P0
76.67, 94, 31, 71, P0
68.46, 88, 38, 71, P0
51.48, 98, 42, 71, P0
76.10, 92, 42, 71, P0
63.74, 99, 39, 71, P0
71.68, 88, 38, 70, P0
55.47, 98, 42, 70, P0
51.74, 100, 41, 70, P0
88.52, 98, 43, 71, P0
68.32, 98, 40, 71, P0
78.78, 98, 42, 71, P0
59.00, 93, 45, 71, P0
80.69, 98, 32, 71, P0
86.54, 94, 34, 70, P0
50.71, 96, 38, 71, P0
85.60, 99, 46, 71, P0
54.31, 97, 40, 71, P0
54.41, 99, 39, 71, P0
80.45, 97, 42, 70, P0
77.58, 93, 48, 71, P0
54.95, 99, 30, 70, P0
48.85, 92, 32, 71, P0
77.10, 84, 39, 70, P0
77.44, 97, 33, 71, P0
80.45, 98, 41, 70, P0
82.70, 99, 40, 70, P0
76.19, 97, 41, 70, P0
63.35, 96, 39, 70, P0
79.21, 98, 40, 71, P0
69.95, 97, 33, 70, P0
77.58, 87, 37, 70, P0
76.14, 99, 45, 70, P0
67.35, 90, 41, 70, P0
55.66, 99, 36, 71, P0
66.81, 92, 41, 70, P0
84.13, 96, 43, 71, P0
64.27, 98, 37, 70, P0
60.35, 95, 33, 70, P0
62.48, 86, 37, 70, P0
80.88, 97, 41, 71, P0
77.58, 95, 41, 70, P0
80.45, 99, 41, 70, P0
80.48, 89, 40, 70, P0
79.59, 98, 40, 70, P0
49.26, 100, 44, 70, P0
59.38, 97, 41, 71, P0
65.91, 99, 38, 70, P0
75.42, 98, 44, 70, P0
67.79, 92, 48, 70, P0
82.22, 99, 31, 70, P0
55.12, 90, 34, 70, P0
56.36, 88, 41, 70, P0
55.41, 96, 34, 70, P0
92.04, 98, 42, 70, P0
70.91, 99, 39, 70, P0
54.22, 96, 40, 70, P0
73.41, 93, 45, 70, P0
70.72, 99, 35, 70, P0
76.33, 91, 39, 70, P0
91.14, 98, 42, 70, P0
70.87, 97, 35, 70, P0
69.62, 98, 43, 70, P0
79.59, 99, 40, 70, P0
60.94, 96, 40, 70, P0
65.47, 97, 41, 70, P0
80.02, 98, 42, 70, P0
69.71, 96, 33, 70, P0
65.23, 87, 37, 70, P0
44.59, 98, 42, 70, P0
73.94, 94, 43, 70, P0
67.11, 99, 37, 70, P0
52.51, 92, 42, 70, P0
48.78, 98, 43, 70, P0
60.21, 99, 37, 70, P0
43.55, 98, 42, 70, P0
67.59, 98, 38, 70, P0
78.78, 98, 43, 70, P0
66.00, 96, 46, 70, P0
92.65, 98, 34, 70, P0
58.38, 91, 41, 70, P0
