power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
39.42, 99, 46, 68, P0
49.36, 100, 43, 68, P0
78.63, 98, 43, 68, P0
64.45, 98, 39, 68, P0
85.81, 98, 43, 68, P0
65.29, 96, 46, 68, P0
83.66, 98, 36, 68, P0
47.27, 95, 34, 68, P0
69.24, 87, 37, 68, P0
65.18, 95, 42, 68, P0
72.35, 95, 43, 68, P0
60.41, 99, 38, 68, P0
71.63, 97, 41, 68, P0
70.67, 97, 44, 68, P0
53.77, 98, 41, 68, P0
63.83, 96, 34, 68, P0
71.49, 85, 36, 68, P0
51.77, 98, 43, 68, P0
66.62, 94, 44, 68, P0
79.45, 99, 36, 69, P0
89.48, 92, 41, 68, P0
73.17, 98, 43, 68, P0
81.26, 98, 35, 68, P0
83.75, 98, 43, 69, P0
76.24, 99, 40, 68, P0
67.88, 97, 42, 68, P0
65.38, 97, 40, 68, P0
70.57, 98, 41, 68, P0
73.89, 97, 39, 68, P0
73.46, 94, 37, 68, P0
63.29, 99, 45, 68, P0
72.93, 93, 46, 68, P0
61.75, 98, 39, 68, P0
53.57, 97, 43, 68, P0
49.68, 97, 38, 68, P0
64.75, 99, 44, 68, P0
44.97, 97, 40, 68, P0
70.62, 99, 42, 68, P0
67.88, 98, 43, 69, P0
73.17, 94, 48, 68, P0
69.04, 99, 28, 68, P0
91.60, 94, 34, 69, P0
69.71, 88, 39, 68, P0
74.37, 97, 37, 68, P0
79.64, 96, 38, 68, P0
57.11, 99, 43, 68, P0
62.47, 93, 41, 68, P0
56.62, 98, 41, 68, P0
49.55, 99, 43, 68, P0
62.97, 99, 44, 68, P0
64.16, 98, 39, 68, P0
81.12, 98, 43, 68, P0
66.68, 95, 46, 68, P0
86.19, 99, 41, 68, P0
46.33, 91, 40, 68, P0
68.64, 98, 42, 68, P0
93.25, 100, 38, 68, P0
55.95, 98, 43, 68, P0
83.08, 98, 40, 68, P0
73.70, 97, 40, 68, P0
72.35, 97, 42, 68, P0
74.99, 98, 41, 68, P0
75.66, 97, 36, 68, P0
68.02, 91, 35, 68, P0
70.86, 99, 48, 69, P0
72.83, 93, 46, 68, P0
51.10, 99, 34, 69, P0
50.04, 92, 37, 68, P0
48.33, 87, 40, 68, P0
87.76, 97, 33, 69, P0
45.65, 97, 40, 69, P0
78.11, 98, 42, 69, P0
66.88, 98, 43, 68, P0
68.64, 94, 48, 68, P0
71.87, 99, 29, 68, P0
73.79, 94, 35, 68, P0
74.51, 88, 38, 68, P0
71.97, 97, 37, 68, P0
71.68, 96, 40, 68, P0
60.98, 99, 43, 68, P0
49.49, 92, 41, 68, P0
48.04, 98, 42, 68, P0
82.13, 100, 41, 69, P0
46.69, 98, 43, 68, P0
73.46, 99, 39, 68, P0
62.76, 97, 40, 68, P0
