power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.00, 99, 47, 69, P0
52.58, 99, 44, 69, P0
94.33, 99, 44, 70, P0
74.90, 99, 38, 69, P0
73.41, 98, 43, 70, P0
66.68, 94, 46, 69, P0
75.86, 98, 32, 70, P0
68.40, 93, 35, 70, P0
88.52, 86, 38, 70, P0
76.43, 97, 36, 69, P0
83.95, 96, 38, 69, P0
77.44, 99, 43, 69, P0
58.10, 93, 41, 69, P0
60.31, 95, 47, 70, P0
63.10, 98, 31, 69, P0
74.70, 94, 32, 69, P0
71.49, 87, 38, 69, P0
73.22, 97, 37, 70, P0
69.76, 95, 42, 69, P0
68.56, 98, 41, 70, P0
57.94, 92, 40, 70, P0
52.61, 98, 42, 69, P0
49.46, 100, 43, 70, P0
81.22, 98, 43, 69, P0
65.66, 99, 38, 69, P0
83.32, 97, 42, 70, P0
58.07, 95, 46, 69, P0
91.11, 98, 33, 69, P0
48.52, 95, 31, 70, P0
55.66, 88, 38, 70, P0
74.56, 97, 40, 70, P0
64.60, 95, 42, 69, P0
61.21, 99, 39, 69, P0
52.32, 92, 39, 69, P0
76.00, 95, 46, 70, P0
66.43, 98, 36, 69, P0
53.70, 95, 33, 69, P0
78.11, 90, 39, 69, P0
49.39, 97, 41, 70, P0
70.57, 94, 43, 69, P0
73.50, 99, 39, 70, P0
76.19, 92, 42, 69, P0
42.17, 98, 43, 70, P0
83.36, 99, 38, 70, P0
46.17, 98, 43, 70, P0
81.74, 99, 40, 70, P0
64.94, 97, 40, 70, P0
62.72, 97, 43, 69, P0
67.21, 98, 42, 70, P0
86.48, 96, 34, 69, P0
72.21, 87, 37, 69, P0
73.70, 99, 47, 69, P0
80.41, 94, 46, 70, P0
73.26, 99, 34, 69, P0
56.98, 97, 43, 69, P0
50.55, 97, 38, 69, P0
67.40, 98, 44, 69, P0
42.88, 97, 40, 70, P0
68.13, 100, 40, 69, P0
72.16, 99, 43, 70, P0
72.26, 94, 48, 69, P0
71.58, 99, 28, 69, P0
99.74, 94, 34, 70, P0
71.97, 87, 41, 69, P0
74.22, 97, 36, 70, P0
76.10, 97, 40, 70, P0
81.22, 99, 42, 69, P0
64.99, 93, 42, 69, P0
62.04, 98, 41, 70, P0
62.62, 99, 44, 69, P0
73.46, 99, 44, 69, P0
67.25, 99, 39, 69, P0
87.14, 99, 42, 70, P0
68.45, 96, 41, 70, P0
87.57, 99, 42, 70, P0
50.04, 92, 42, 69, P0
47.94, 98, 42, 69, P0
85.48, 100, 40, 70, P0
50.23, 98, 43, 69, P0
77.34, 99, 39, 69, P0
66.14, 97, 40, 69, P0
66.29, 97, 42, 69, P0
77.25, 98, 41, 69, P0
74.22, 96, 33, 70, P0
76.86, 87, 36, 70, P0
84.01, 99, 42, 70, P0
72.16, 94, 43, 69, P0
51.77, 99, 37, 69, P0
57.00, 92, 41, 69, P0
79.16, 98, 44, 69, P0
51.97, 98, 37, 69, P0
70.90, 98, 43, 70, P0
60.06, 99, 39, 69, P0
47.94, 97, 41, 70, P0
72.45, 94, 43, 69, P0
70.48, 99, 36, 69, P0
80.65, 92, 42, 70, P0
80.79, 98, 43, 70, P0
74.61, 98, 35, 69, P0
83.18, 98, 43, 69, P0
79.26, 99, 40, 69, P0
56.72, 97, 42, 69, P0
56.82, 97, 40, 70, P0
50.62, 98, 43, 69, P0
68.31, 97, 40, 69, P0
63.58, 94, 38, 69, P0
58.94, 99, 45, 70, P0
74.37, 94, 47, 69, P0
53.19, 99, 34, 70, P0
44.78, 92, 35, 69, P0
47.78, 87, 41, 70, P0
76.38, 97, 33, 69, P0
53.48, 97, 40, 70, P0
55.43, 99, 41, 70, P0
60.73, 99, 43, 69, P0
64.50, 94, 50, 69, P0
81.74, 99, 30, 70, P0
73.75, 93, 33, 69, P0
80.89, 87, 40, 69, P0
73.98, 97, 32, 69, P0
75.62, 97, 41, 69, P0
52.22, 99, 43, 69, P0
81.32, 94, 43, 69, P0
52.06, 98, 41, 69, P0
49.75, 99, 43, 69, P0
63.68, 98, 44, 70, P0
65.66, 99, 37, 69, P0
78.35, 99, 43, 70, P0
76.24, 96, 45, 69, P0
56.78, 98, 36, 69, P0
54.95, 96, 34, 70, P0
77.20, 88, 38, 70, P0
73.55, 98, 43, 70, P0
67.11, 94, 42, 69, P0
49.46, 99, 38, 69, P0
50.71, 97, 40, 69, P0
61.27, 97, 44, 70, P0
77.44, 98, 43, 69, P0
75.71, 96, 33, 69, P0
78.30, 87, 36, 69, P0
71.10, 99, 42, 70, P0
65.77, 94, 43, 69, P0
77.01, 99, 36, 70, P0
78.01, 91, 41, 69, P0
79.73, 98, 44, 70, P0
82.94, 98, 37, 70, P0
85.71, 98, 44, 70, P0
74.80, 99, 41, 70, P0
72.59, 97, 42, 70, P0
57.36, 97, 40, 69, P0
63.83, 98, 41, 70, P0
75.18, 97, 39, 69, P0
79.64, 93, 37, 70, P0
61.46, 99, 48, 69, P0
76.77, 93, 46, 70, P0
53.96, 99, 40, 69, P0
45.46, 97, 43, 69, P0
76.67, 97, 39, 69, P0
63.54, 98, 44, 69, P0
44.42, 97, 40, 70, P0
70.72, 100, 40, 69, P0
70.67, 99, 43, 70, P0
70.00, 94, 49, 69, P0
58.42, 99, 32, 70, P0
72.40, 93, 35, 70, P0
84.75, 87, 39, 69, P0
73.75, 97, 32, 70, P0
58.52, 97, 40, 69, P0
83.28, 99, 42, 69, P0
77.20, 96, 45, 69, P0
75.18, 97, 39, 70, P0
74.08, 99, 46, 69, P0
74.51, 98, 40, 69, P0
71.78, 99, 39, 69, P0
92.58, 99, 44, 70, P0
69.23, 95, 47, 69, P0
91.33, 99, 42, 70, P0
58.55, 91, 40, 69, P0
52.61, 96, 40, 70, P0
49.55, 99, 43, 70, P0
80.74, 99, 44, 69, P0
66.19, 99, 41, 70, P0
86.28, 98, 43, 70, P0
71.87, 94, 47, 69, P0
59.00, 98, 33, 70, P0
77.92, 95, 32, 69, P0
70.67, 87, 37, 69, P0
70.19, 97, 40, 69, P0
71.68, 94, 43, 69, P0
53.61, 99, 39, 69, P0
68.93, 92, 42, 69, P0
58.17, 98, 43, 69, P0
55.88, 98, 37, 69, P0
95.00, 98, 44, 70, P0
76.57, 99, 40, 69, P0
86.76, 99, 46, 70, P0
65.43, 94, 45, 69, P0
86.19, 99, 33, 69, P0
46.23, 91, 35, 70, P0
60.67, 87, 41, 70, P0
62.04, 97, 34, 69, P0
75.66, 98, 41, 69, P0
58.52, 99, 40, 69, P0
70.19, 96, 44, 69, P0
73.02, 97, 38, 70, P0
48.23, 99, 46, 69, P0
73.02, 97, 40, 70, P0
78.59, 99, 39, 70, P0
72.40, 99, 43, 70, P0
65.43, 94, 48, 70, P0
77.01, 99, 30, 70, P0
72.64, 93, 34, 69, P0
78.83, 87, 41, 69, P0
80.93, 97, 33, 70, P0
86.05, 97, 40, 70, P0
76.62, 99, 43, 69, P0
54.63, 99, 44, 69, P0
65.38, 94, 48, 70, P0
72.64, 99, 28, 70, P0
64.94, 94, 33, 69, P0
73.70, 87, 41, 70, P0
73.02, 97, 34, 69, P0
79.64, 97, 40, 70, P0
67.29, 99, 41, 69, P0
59.19, 93, 42, 69, P0
52.90, 97, 41, 69, P0
49.17, 100, 43, 69, P0
68.98, 99, 42, 70, P0
63.25, 99, 40, 70, P0
83.33, 99, 43, 69, P0
63.06, 94, 48, 69, P0
81.99, 98, 31, 70, P0
48.62, 94, 32, 70, P0
66.00, 87, 38, 70, P0
71.97, 97, 37, 69, P0
65.14, 96, 39, 69, P0
62.62, 99, 42, 69, P0
77.29, 99, 43, 69, P0
80.36, 95, 46, 70, P0
79.21, 98, 34, 69, P0
66.87, 95, 32, 69, P0
77.34, 87, 38, 69, P0
63.67, 97, 41, 70, P0
66.50, 95, 42, 69, P0
69.57, 99, 40, 70, P0
93.21, 92, 40, 69, P0
57.07, 98, 42, 69, P0
52.03, 99, 37, 69, P0
80.60, 98, 42, 69, P0
69.80, 99, 39, 70, P0
58.13, 97, 40, 69, P0
68.18, 97, 42, 70, P0
63.49, 98, 41, 70, P0
77.87, 97, 33, 70, P0
65.37, 97, 38, 70, P0
41.81, 99, 45, 69, P0
65.66, 98, 41, 70, P0
53.64, 99, 41, 70, P0
50.13, 96, 44, 69, P0
84.71, 97, 38, 69, P0
49.97, 99, 46, 69, P0
76.53, 97, 39, 70, P0
71.97, 99, 40, 69, P0
63.74, 99, 43, 70, P0
65.10, 94, 49, 70, P0
65.81, 99, 28, 69, P0
53.41, 94, 34, 70, P0
56.53, 91, 39, 70, P0
73.02, 97, 37, 70, P0
71.44, 96, 39, 70, P0
58.52, 99, 43, 69, P0
63.83, 92, 41, 70, P0
73.79, 98, 42, 69, P0
49.29, 100, 42, 69, P0
60.06, 98, 42, 69, P0
62.48, 99, 39, 69, P0
62.21, 98, 43, 69, P0
66.63, 94, 43, 70, P0
73.70, 99, 36, 70, P0
60.35, 92, 41, 70, P0
86.24, 98, 43, 70, P0
83.08, 98, 37, 70, P0
