power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
50.90, 72, 30, 69, P0
49.84, 98, 43, 70, P0
70.54, 97, 39, 70, P0
60.31, 100, 39, 70, P0
44.23, 99, 44, 70, P0
75.47, 94, 49, 70, P0
70.91, 99, 34, 70, P0
73.70, 92, 34, 70, P0
65.27, 87, 41, 70, P0
64.75, 97, 34, 70, P0
68.02, 98, 40, 70, P0
82.51, 99, 40, 70, P0
79.31, 96, 44, 70, P0
68.40, 97, 39, 70, P0
77.72, 98, 43, 70, P0
72.83, 97, 40, 70, P0
77.44, 99, 38, 70, P0
82.37, 99, 44, 70, P0
67.25, 94, 47, 70, P0
52.51, 99, 34, 70, P0
64.94, 92, 34, 70, P0
76.72, 97, 39, 70, P0
46.49, 98, 42, 70, P0
72.26, 97, 40, 70, P0
59.32, 97, 38, 70, P0
49.97, 99, 45, 70, P0
70.87, 93, 46, 70, P0
70.19, 99, 35, 70, P0
77.05, 92, 34, 70, P0
54.06, 89, 42, 70, P0
66.25, 97, 35, 70, P0
61.27, 98, 41, 70, P0
81.84, 99, 39, 70, P0
73.46, 97, 43, 70, P0
63.79, 97, 39, 70, P0
75.90, 98, 44, 70, P0
74.75, 97, 39, 70, P0
75.47, 100, 39, 70, P0
85.04, 99, 43, 70, P0
71.34, 94, 49, 70, P0
53.09, 99, 34, 70, P0
72.21, 92, 35, 70, P0
58.23, 97, 38, 70, P0
59.19, 98, 44, 70, P0
83.99, 97, 39, 70, P0
66.77, 100, 39, 70, P0
56.34, 99, 44, 70, P0
70.76, 93, 49, 70, P0
72.26, 99, 34, 70, P0
67.06, 92, 36, 70, P0
96.08, 86, 41, 70, P0
82.61, 97, 34, 70, P0
88.14, 97, 39, 70, P0
63.58, 99, 42, 70, P0
62.91, 96, 46, 70, P0
60.69, 98, 38, 70, P0
59.87, 99, 47, 70, P0
58.03, 97, 39, 70, P0
65.75, 99, 38, 70, P0
80.60, 99, 43, 70, P0
