power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
29.91, 0, 0, 60, P0
60.67, 98, 30, 63, P0
78.97, 94, 34, 63, P0
68.65, 86, 38, 63, P0
61.12, 97, 40, 63, P0
69.46, 92, 42, 64, P0
77.10, 99, 38, 64, P0
72.07, 92, 42, 64, P0
54.79, 98, 44, 65, P0
76.62, 98, 35, 65, P0
46.88, 98, 42, 65, P0
82.37, 99, 42, 65, P0
73.50, 96, 45, 65, P0
56.62, 97, 39, 66, P0
50.62, 99, 45, 65, P0
50.13, 99, 43, 65, P0
71.49, 99, 39, 66, P0
63.68, 99, 43, 66, P0
67.74, 95, 43, 66, P0
81.08, 99, 38, 66, P0
53.77, 92, 41, 66, P0
62.23, 98, 44, 66, P0
70.14, 97, 35, 66, P0
65.32, 98, 42, 67, P0
53.99, 98, 41, 66, P0
69.31, 96, 45, 67, P0
61.21, 97, 39, 66, P0
74.22, 99, 47, 66, P0
73.50, 97, 39, 67, P0
66.04, 99, 38, 67, P0
76.53, 98, 43, 67, P0
63.87, 95, 48, 67, P0
68.27, 98, 35, 67, P0
94.84, 96, 34, 68, P0
84.75, 87, 37, 67, P0
67.00, 99, 44, 67, P0
73.65, 93, 44, 67, P0
49.84, 99, 35, 67, P0
61.81, 91, 38, 67, P0
73.36, 96, 41, 67, P0
50.13, 98, 41, 67, P0
53.28, 97, 40, 68, P0
69.90, 99, 38, 67, P0
49.75, 98, 44, 68, P0
72.78, 94, 50, 68, P0
62.37, 99, 30, 67, P0
84.99, 94, 34, 68, P0
73.26, 87, 41, 68, P0
74.13, 97, 37, 68, P0
70.67, 96, 39, 68, P0
53.38, 98, 42, 68, P0
50.42, 92, 41, 68, P0
69.37, 98, 43, 68, P0
54.02, 100, 40, 68, P0
89.52, 98, 43, 68, P0
74.75, 99, 40, 68, P0
80.50, 97, 40, 68, P0
57.71, 97, 42, 68, P0
65.27, 98, 41, 68, P0
47.00, 96, 39, 68, P0
92.80, 88, 42, 68, P0
75.57, 97, 34, 68, P0
73.31, 97, 40, 68, P0
67.40, 98, 42, 68, P0
74.80, 96, 46, 68, P0
56.34, 96, 39, 68, P0
50.58, 99, 45, 68, P0
78.30, 98, 40, 68, P0
63.06, 97, 37, 68, P0
74.70, 98, 43, 69, P0
68.40, 95, 47, 68, P0
60.64, 98, 33, 68, P0
81.55, 95, 31, 69, P0
77.63, 87, 38, 69, P0
74.08, 97, 41, 68, P0
73.07, 94, 43, 69, P0
57.26, 99, 40, 68, P0
77.91, 92, 42, 68, P0
53.12, 98, 44, 68, P0
48.71, 97, 37, 68, P0
59.67, 98, 44, 69, P0
61.12, 88, 37, 69, P0
75.33, 99, 48, 69, P0
74.42, 93, 46, 69, P0
58.13, 99, 33, 69, P0
70.29, 91, 35, 69, P0
72.68, 86, 41, 69, P0
74.51, 97, 33, 69, P0
70.72, 97, 40, 69, P0
80.65, 99, 41, 68, P0
58.75, 95, 45, 69, P0
54.89, 98, 38, 69, P0
46.49, 99, 47, 68, P0
63.93, 98, 41, 69, P0
67.44, 99, 38, 69, P0
76.67, 99, 43, 69, P0
78.40, 95, 47, 69, P0
62.14, 98, 32, 69, P0
75.52, 95, 32, 68, P0
51.35, 87, 38, 69, P0
69.86, 99, 43, 69, P0
81.26, 98, 44, 69, P0
77.72, 99, 38, 69, P0
56.05, 98, 42, 69, P0
54.54, 97, 45, 69, P0
49.10, 98, 42, 69, P0
63.35, 96, 34, 69, P0
67.44, 87, 37, 69, P0
57.30, 99, 45, 69, P0
74.56, 93, 44, 69, P0
65.95, 99, 35, 70, P0
60.02, 91, 38, 69, P0
42.85, 95, 44, 69, P0
91.03, 98, 35, 69, P0
45.65, 98, 42, 69, P0
76.96, 99, 39, 69, P0
65.81, 97, 43, 69, P0
75.86, 97, 39, 69, P0
71.01, 98, 44, 69, P0
80.93, 97, 40, 69, P0
72.50, 85, 38, 69, P0
72.54, 97, 33, 69, P0
71.30, 97, 40, 69, P0
59.48, 99, 42, 69, P0
50.52, 94, 44, 69, P0
53.90, 97, 39, 69, P0
50.42, 99, 48, 69, P0
79.02, 97, 40, 69, P0
64.37, 99, 39, 69, P0
79.74, 98, 43, 69, P0
69.17, 92, 47, 69, P0
74.85, 98, 30, 69, P0
47.85, 93, 33, 70, P0
64.50, 86, 41, 69, P0
68.60, 97, 36, 69, P0
75.86, 96, 38, 69, P0
52.99, 99, 43, 69, P0
55.89, 93, 41, 69, P0
76.38, 98, 41, 69, P0
80.07, 99, 44, 69, P0
71.78, 98, 44, 69, P0
76.86, 87, 38, 69, P0
73.89, 97, 39, 70, P0
57.20, 95, 42, 69, P0
83.42, 99, 40, 70, P0
67.73, 92, 39, 69, P0
96.75, 98, 42, 69, P0
82.37, 99, 38, 70, P0
84.29, 98, 43, 69, P0
76.05, 98, 39, 69, P0
82.41, 97, 41, 69, P0
59.42, 97, 44, 70, P0
66.54, 98, 40, 70, P0
73.84, 96, 33, 70, P0
73.70, 88, 37, 70, P0
69.04, 98, 43, 69, P0
74.80, 94, 43, 70, P0
64.79, 99, 36, 69, P0
46.33, 92, 41, 69, P0
73.89, 98, 43, 69, P0
65.14, 97, 37, 69, P0
45.36, 98, 43, 70, P0
67.25, 85, 37, 70, P0
71.78, 99, 46, 70, P0
66.92, 93, 46, 69, P0
68.50, 99, 34, 69, P0
94.21, 91, 35, 70, P0
69.52, 85, 41, 70, P0
75.57, 97, 34, 70, P0
83.28, 97, 40, 70, P0
67.44, 98, 41, 69, P0
58.87, 96, 44, 69, P0
55.08, 97, 38, 70, P0
50.84, 99, 46, 69, P0
67.64, 97, 40, 69, P0
62.81, 99, 38, 69, P0
80.07, 98, 44, 70, P0
63.20, 94, 48, 69, P0
61.37, 99, 30, 70, P0
50.62, 94, 34, 69, P0
47.46, 87, 41, 69, P0
84.66, 99, 45, 70, P0
49.29, 98, 43, 70, P0
56.34, 99, 39, 70, P0
62.08, 99, 43, 70, P0
80.07, 93, 47, 70, P0
81.55, 98, 33, 70, P0
67.02, 94, 33, 70, P0
67.83, 85, 36, 70, P0
73.89, 97, 37, 69, P0
73.26, 96, 38, 70, P0
52.54, 99, 43, 70, P0
73.60, 90, 40, 69, P0
75.14, 97, 41, 69, P0
50.07, 100, 43, 69, P0
67.93, 98, 44, 70, P0
58.03, 99, 38, 70, P0
44.59, 98, 43, 70, P0
72.98, 95, 46, 70, P0
79.83, 98, 33, 70, P0
90.78, 95, 31, 70, P0
53.77, 86, 37, 69, P0
66.43, 99, 43, 70, P0
67.00, 98, 44, 69, P0
78.78, 99, 38, 69, P0
74.66, 98, 43, 70, P0
63.89, 95, 47, 70, P0
79.88, 98, 32, 70, P0
72.93, 95, 32, 70, P0
73.79, 87, 37, 70, P0
77.25, 97, 36, 69, P0
68.32, 95, 39, 70, P0
52.83, 99, 43, 70, P0
69.75, 92, 41, 69, P0
75.18, 98, 42, 69, P0
58.81, 100, 43, 69, P0
82.22, 99, 43, 70, P0
66.58, 99, 39, 70, P0
60.02, 98, 43, 69, P0
57.90, 96, 46, 70, P0
84.37, 98, 33, 70, P0
71.05, 95, 31, 70, P0
95.76, 87, 37, 70, P0
84.47, 100, 42, 70, P0
86.53, 98, 43, 70, P0
47.85, 99, 38, 69, P0
55.02, 98, 41, 70, P0
74.42, 97, 44, 70, P0
67.64, 98, 42, 70, P0
79.88, 96, 34, 70, P0
67.39, 87, 36, 70, P0
41.35, 99, 45, 70, P0
72.01, 94, 44, 70, P0
66.78, 99, 33, 70, P0
82.32, 91, 36, 69, P0
86.99, 89, 42, 70, P0
71.87, 97, 35, 70, P0
83.75, 98, 41, 70, P0
81.51, 99, 39, 70, P0
57.88, 96, 43, 70, P0
63.93, 97, 40, 70, P0
70.19, 98, 43, 70, P0
80.36, 97, 40, 70, P0
75.52, 99, 39, 70, P0
74.03, 97, 34, 69, P0
77.34, 98, 40, 70, P0
79.06, 98, 41, 70, P0
71.54, 96, 44, 69, P0
55.60, 97, 38, 69, P0
49.49, 99, 46, 69, P0
66.81, 95, 39, 70, P0
62.64, 99, 40, 70, P0
86.86, 99, 44, 70, P0
75.57, 94, 51, 70, P0
61.27, 98, 31, 70, P0
52.29, 94, 33, 70, P0
86.80, 87, 39, 70, P0
73.84, 97, 37, 70, P0
76.24, 96, 38, 70, P0
51.65, 99, 43, 69, P0
69.52, 93, 41, 70, P0
67.98, 98, 42, 70, P0
76.57, 99, 44, 69, P0
72.74, 99, 44, 69, P0
66.92, 98, 38, 70, P0
75.66, 97, 37, 70, P0
66.54, 96, 38, 70, P0
80.26, 99, 43, 70, P0
93.03, 93, 40, 70, P0
62.10, 98, 41, 70, P0
75.47, 99, 44, 70, P0
68.26, 99, 44, 70, P0
57.36, 99, 39, 70, P0
44.59, 98, 43, 70, P0
69.17, 95, 46, 70, P0
73.84, 98, 33, 70, P0
90.34, 94, 31, 70, P0
75.33, 85, 37, 70, P0
73.41, 96, 38, 70, P0
71.15, 96, 41, 70, P0
54.41, 99, 42, 70, P0
60.92, 92, 41, 70, P0
68.74, 98, 41, 70, P0
74.03, 99, 43, 70, P0
75.28, 98, 43, 70, P0
68.32, 99, 41, 70, P0
89.19, 97, 40, 70, P0
67.06, 94, 42, 70, P0
92.42, 99, 39, 70, P0
60.25, 92, 39, 70, P0
74.70, 98, 42, 70, P0
79.11, 100, 41, 70, P0
79.07, 98, 42, 70, P0
63.87, 99, 39, 70, P0
90.99, 98, 42, 70, P0
64.46, 97, 45, 70, P0
54.83, 98, 39, 70, P0
79.45, 96, 33, 70, P0
64.22, 88, 36, 70, P0
41.91, 99, 44, 70, P0
68.35, 94, 44, 70, P0
54.35, 99, 35, 70, P0
70.28, 91, 38, 70, P0
58.17, 93, 43, 70, P0
56.49, 97, 35, 70, P0
94.24, 98, 41, 70, P0
63.10, 100, 40, 70, P0
83.66, 99, 43, 70, P0
63.50, 94, 50, 70, P0
55.60, 99, 32, 70, P0
80.74, 92, 35, 70, P0
54.51, 85, 38, 70, P0
66.52, 97, 33, 70, P0
73.55, 97, 40, 70, P0
59.48, 99, 43, 70, P0
71.30, 95, 45, 70, P0
71.30, 96, 38, 70, P0
57.84, 99, 47, 70, P0
43.94, 97, 40, 70, P0
64.64, 99, 38, 70, P0
75.76, 99, 44, 70, P0
72.88, 92, 47, 70, P0
64.46, 99, 29, 70, P0
51.51, 93, 34, 70, P0
45.85, 86, 41, 70, P0
84.04, 97, 32, 70, P0
48.62, 97, 41, 71, P0
72.21, 99, 39, 70, P0
61.77, 98, 43, 70, P0
68.26, 94, 47, 70, P0
77.53, 98, 32, 70, P0
73.70, 94, 34, 70, P0
69.80, 86, 38, 70, P0
76.91, 96, 37, 70, P0
73.41, 96, 40, 70, P0
52.16, 99, 41, 70, P0
59.15, 93, 41, 70, P0
80.12, 97, 41, 70, P0
52.32, 99, 43, 70, P0
76.53, 98, 40, 70, P0
64.02, 99, 38, 70, P0
51.39, 99, 44, 70, P0
67.74, 94, 47, 70, P0
68.94, 98, 32, 70, P0
79.07, 93, 33, 70, P0
53.93, 87, 41, 70, P0
67.20, 97, 36, 70, P0
62.95, 97, 40, 70, P0
81.22, 99, 38, 70, P0
73.02, 99, 43, 70, P0
65.23, 94, 48, 70, P0
82.13, 98, 32, 70, P0
91.39, 94, 34, 70, P0
73.36, 87, 38, 70, P0
74.80, 96, 36, 70, P0
69.71, 96, 38, 70, P0
52.90, 99, 43, 70, P0
72.45, 93, 40, 70, P0
58.03, 98, 41, 70, P0
58.23, 99, 44, 70, P0
81.65, 99, 44, 70, P0
78.44, 99, 39, 70, P0
98.69, 98, 43, 70, P0
76.77, 95, 47, 70, P0
91.85, 98, 33, 70, P0
54.18, 95, 31, 70, P0
59.77, 87, 38, 70, P0
73.55, 96, 41, 70, P0
63.29, 98, 42, 70, P0
63.35, 98, 38, 70, P0
60.46, 98, 43, 70, P0
76.53, 96, 45, 70, P0
73.17, 98, 40, 70, P0
74.99, 96, 33, 70, P0
63.64, 87, 36, 70, P0
41.42, 98, 43, 70, P0
74.61, 94, 44, 70, P0
75.52, 98, 35, 71, P0
79.11, 92, 41, 70, P0
54.12, 98, 44, 70, P0
83.41, 98, 37, 70, P0
53.77, 98, 43, 70, P0
74.46, 98, 40, 70, P0
64.56, 97, 40, 70, P0
64.02, 97, 43, 70, P0
62.81, 98, 42, 70, P0
82.17, 96, 33, 70, P0
87.24, 87, 37, 70, P0
72.64, 99, 44, 70, P0
78.30, 98, 43, 70, P0
52.80, 99, 41, 70, P0
81.74, 97, 42, 70, P0
66.52, 97, 41, 70, P0
73.94, 98, 41, 70, P0
76.67, 97, 37, 70, P0
76.29, 92, 36, 70, P0
91.56, 99, 48, 70, P0
64.12, 93, 45, 70, P0
81.32, 99, 33, 70, P0
61.66, 91, 35, 70, P0
92.93, 94, 44, 70, P0
81.80, 98, 35, 70, P0
81.41, 98, 42, 70, P0
73.12, 99, 41, 70, P0
61.14, 97, 41, 70, P0
64.75, 97, 40, 70, P0
72.21, 98, 41, 70, P0
64.22, 96, 38, 70, P0
76.67, 92, 38, 70, P0
72.26, 99, 48, 70, P0
77.72, 99, 41, 70, P0
85.71, 98, 39, 70, P0
76.82, 97, 42, 70, P0
57.65, 97, 40, 70, P0
53.09, 98, 43, 70, P0
73.22, 97, 40, 70, P0
66.88, 96, 37, 70, P0
94.04, 99, 46, 70, P0
68.27, 93, 45, 70, P0
91.18, 99, 35, 70, P0
55.47, 91, 34, 70, P0
68.21, 92, 42, 70, P0
78.40, 98, 35, 70, P0
59.87, 98, 41, 70, P0
67.35, 99, 40, 70, P0
91.20, 96, 44, 70, P0
66.73, 97, 38, 70, P0
53.54, 98, 44, 70, P0
78.88, 97, 40, 70, P0
77.15, 99, 41, 70, P0
42.49, 97, 32, 70, P0
70.72, 96, 39, 70, P0
67.59, 99, 42, 70, P0
59.00, 97, 46, 70, P0
77.92, 98, 38, 70, P0
54.63, 99, 47, 70, P0
70.18, 97, 40, 70, P0
68.40, 99, 38, 70, P0
45.56, 99, 43, 70, P0
63.25, 94, 47, 70, P0
74.13, 98, 32, 70, P0
67.40, 94, 35, 70, P0
85.56, 87, 37, 70, P0
80.69, 97, 36, 70, P0
77.34, 96, 40, 70, P0
51.77, 99, 41, 70, P0
52.61, 92, 41, 70, P0
68.46, 98, 42, 70, P0
53.86, 100, 43, 70, P0
63.93, 95, 30, 70, P0
63.20, 87, 37, 70, P0
79.59, 97, 38, 70, P0
71.78, 96, 42, 70, P0
60.35, 99, 42, 71, P0
49.78, 92, 41, 70, P0
56.72, 98, 41, 71, P0
50.04, 100, 43, 70, P0
82.70, 98, 44, 70, P0
60.98, 99, 38, 70, P0
84.28, 99, 43, 70, P0
54.12, 95, 46, 70, P0
62.52, 98, 33, 70, P0
76.77, 95, 31, 70, P0
63.58, 87, 37, 70, P0
76.77, 97, 37, 70, P0
69.75, 96, 40, 70, P0
50.65, 99, 43, 70, P0
54.35, 93, 41, 70, P0
65.04, 98, 41, 70, P0
67.16, 100, 42, 70, P0
57.30, 98, 43, 70, P0
67.59, 87, 37, 70, P0
76.91, 97, 39, 70, P0
73.12, 95, 42, 70, P0
51.77, 99, 40, 71, P0
46.40, 92, 40, 70, P0
48.52, 98, 42, 71, P0
53.73, 100, 42, 70, P0
77.39, 98, 43, 70, P0
61.85, 99, 39, 70, P0
85.61, 99, 43, 70, P0
69.71, 96, 46, 70, P0
56.88, 98, 34, 70, P0
49.20, 95, 32, 70, P0
55.85, 85, 36, 70, P0
74.66, 97, 39, 70, P0
64.02, 95, 42, 70, P0
68.56, 99, 40, 70, P0
51.87, 92, 41, 70, P0
71.87, 98, 42, 70, P0
66.68, 100, 43, 70, P0
49.84, 96, 31, 70, P0
68.18, 88, 38, 70, P0
76.62, 97, 39, 71, P0
71.82, 95, 42, 70, P0
65.71, 99, 39, 71, P0
50.62, 92, 38, 70, P0
44.30, 98, 42, 71, P0
77.39, 98, 39, 70, P0
55.99, 98, 42, 70, P0
55.66, 99, 38, 71, P0
65.32, 98, 43, 70, P0
78.54, 96, 46, 70, P0
55.92, 98, 37, 70, P0
54.66, 96, 34, 70, P0
77.72, 87, 37, 70, P0
75.09, 98, 42, 70, P0
70.00, 94, 42, 70, P0
54.12, 99, 38, 70, P0
64.22, 92, 42, 70, P0
84.66, 98, 44, 70, P0
54.73, 98, 42, 70, P0
69.47, 96, 35, 70, P0
81.70, 87, 36, 70, P0
72.45, 99, 42, 70, P0
67.05, 94, 44, 70, P0
76.00, 99, 36, 70, P0
84.75, 92, 41, 70, P0
76.91, 98, 44, 70, P0
72.06, 98, 37, 70, P0
69.66, 98, 43, 71, P0
81.70, 99, 40, 71, P0
76.62, 97, 40, 70, P0
69.28, 97, 43, 70, P0
70.86, 98, 42, 70, P0
78.68, 96, 33, 70, P0
72.11, 86, 36, 70, P0
74.13, 98, 41, 70, P0
71.35, 94, 43, 70, P0
52.80, 99, 36, 70, P0
74.66, 92, 41, 70, P0
76.38, 98, 43, 70, P0
50.01, 98, 42, 70, P0
74.99, 96, 33, 70, P0
74.80, 87, 36, 70, P0
77.48, 98, 42, 70, P0
67.02, 94, 42, 70, P0
73.27, 99, 37, 70, P0
79.78, 92, 40, 70, P0
54.60, 96, 42, 70, P0
76.53, 99, 37, 71, P0
63.00, 98, 43, 71, P0
82.32, 99, 39, 70, P0
70.91, 97, 40, 70, P0
70.72, 97, 44, 70, P0
67.88, 98, 41, 70, P0
78.49, 96, 33, 70, P0
81.07, 87, 36, 70, P0
74.18, 98, 43, 70, P0
72.68, 94, 43, 70, P0
55.02, 99, 38, 70, P0
58.58, 92, 41, 70, P0
81.46, 98, 44, 70, P0
52.71, 98, 40, 70, P0
79.55, 96, 33, 70, P0
77.63, 87, 35, 70, P0
64.14, 98, 42, 70, P0
66.00, 94, 43, 70, P0
63.12, 99, 39, 71, P0
72.93, 91, 41, 70, P0
54.31, 97, 42, 70, P0
74.66, 99, 39, 70, P0
57.78, 98, 43, 70, P0
83.99, 98, 38, 70, P0
70.38, 97, 41, 70, P0
68.02, 97, 45, 70, P0
70.05, 98, 40, 70, P0
88.41, 96, 34, 70, P0
68.14, 87, 36, 70, P0
73.84, 99, 43, 70, P0
82.22, 93, 44, 70, P0
78.83, 99, 35, 70, P0
57.11, 91, 39, 70, P0
50.13, 94, 43, 70, P0
64.41, 98, 42, 70, P0
57.78, 97, 38, 71, P0
64.94, 92, 36, 70, P0
78.97, 99, 48, 70, P0
62.52, 93, 45, 70, P0
87.24, 99, 33, 70, P0
50.94, 91, 36, 70, P0
65.23, 96, 44, 70, P0
74.27, 98, 36, 70, P0
61.37, 98, 41, 70, P0
61.46, 99, 40, 70, P0
85.19, 97, 42, 70, P0
55.56, 97, 40, 70, P0
57.75, 98, 41, 70, P0
76.38, 97, 37, 70, P0
73.50, 90, 35, 70, P0
64.06, 99, 48, 70, P0
71.10, 94, 45, 70, P0
62.43, 99, 34, 70, P0
51.87, 91, 36, 70, P0
50.23, 97, 41, 70, P0
67.00, 98, 43, 70, P0
49.78, 97, 39, 71, P0
68.94, 97, 37, 70, P0
75.76, 99, 46, 70, P0
74.99, 93, 46, 70, P0
64.60, 99, 34, 70, P0
46.04, 91, 36, 70, P0
65.03, 87, 41, 71, P0
65.27, 97, 34, 70, P0
67.00, 98, 40, 70, P0
58.42, 98, 40, 70, P0
60.15, 96, 43, 70, P0
79.26, 97, 38, 70, P0
76.57, 98, 43, 70, P0
66.14, 97, 39, 70, P0
64.66, 99, 39, 70, P0
44.78, 99, 44, 70, P0
72.78, 94, 48, 70, P0
74.37, 99, 34, 70, P0
57.81, 92, 35, 70, P0
73.46, 97, 39, 70, P0
52.61, 98, 43, 70, P0
43.17, 97, 39, 70, P0
70.24, 98, 38, 70, P0
72.06, 99, 44, 70, P0
75.86, 94, 47, 70, P0
57.59, 99, 34, 70, P0
50.90, 92, 34, 70, P0
61.85, 87, 41, 70, P0
67.35, 97, 34, 70, P0
48.74, 98, 40, 70, P0
55.85, 99, 39, 70, P0
65.51, 97, 43, 70, P0
81.74, 97, 39, 70, P0
80.93, 98, 44, 70, P0
71.01, 97, 40, 70, P0
67.64, 98, 38, 70, P0
41.71, 99, 45, 70, P0
70.67, 94, 48, 70, P0
76.58, 99, 34, 70, P0
55.12, 96, 43, 70, P0
83.75, 97, 38, 70, P0
55.41, 98, 45, 70, P0
74.41, 97, 39, 70, P0
70.38, 100, 39, 70, P0
46.33, 99, 43, 70, P0
74.46, 94, 50, 70, P0
72.06, 99, 31, 70, P0
97.58, 92, 32, 70, P0
70.24, 86, 38, 70, P0
71.87, 97, 32, 70, P0
71.39, 97, 39, 70, P0
81.41, 99, 42, 70, P0
77.58, 97, 46, 70, P0
68.89, 97, 38, 70, P0
77.05, 99, 45, 70, P0
76.10, 97, 39, 70, P0
80.88, 99, 41, 70, P0
76.62, 99, 44, 70, P0
65.92, 94, 50, 70, P0
79.11, 99, 31, 70, P0
73.46, 96, 45, 70, P0
72.30, 97, 38, 70, P0
53.09, 99, 46, 70, P0
67.20, 97, 39, 70, P0
