power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.38, 98, 46, 70, P0
50.52, 99, 47, 70, P0
83.56, 98, 39, 71, P0
52.32, 99, 38, 70, P0
81.27, 99, 43, 71, P0
76.77, 93, 47, 70, P0
57.55, 98, 32, 70, P0
52.13, 94, 34, 70, P0
60.25, 86, 39, 70, P0
66.33, 96, 36, 70, P0
64.99, 97, 40, 70, P0
54.06, 99, 42, 70, P0
58.07, 93, 42, 70, P0
65.27, 98, 41, 70, P0
83.47, 99, 43, 70, P0
70.86, 99, 44, 70, P0
77.00, 87, 37, 70, P0
45.79, 97, 36, 71, P0
74.13, 96, 38, 70, P0
75.47, 99, 42, 70, P0
78.73, 93, 40, 70, P0
51.74, 97, 41, 70, P0
91.39, 99, 44, 71, P0
45.79, 99, 42, 70, P0
72.69, 99, 39, 70, P0
65.71, 99, 43, 71, P0
64.41, 92, 46, 70, P0
62.14, 98, 33, 70, P0
59.06, 94, 34, 70, P0
75.81, 87, 37, 70, P0
71.73, 97, 37, 70, P0
63.50, 96, 39, 70, P0
50.90, 99, 42, 70, P0
51.10, 93, 41, 70, P0
65.71, 98, 41, 70, P0
76.96, 100, 43, 70, P0
72.64, 98, 44, 70, P0
77.72, 90, 38, 70, P0
65.77, 97, 38, 71, P0
61.62, 95, 42, 70, P0
75.71, 99, 40, 71, P0
63.25, 91, 40, 70, P0
92.33, 98, 43, 70, P0
82.61, 100, 39, 70, P0
82.08, 98, 42, 70, P0
73.60, 99, 38, 70, P0
83.04, 97, 41, 70, P0
60.31, 96, 45, 70, P0
56.43, 98, 40, 70, P0
82.80, 96, 33, 70, P0
67.79, 90, 37, 70, P0
53.61, 99, 43, 70, P0
71.24, 94, 44, 70, P0
72.06, 99, 35, 70, P0
63.77, 91, 40, 70, P0
74.85, 98, 43, 70, P0
49.94, 98, 35, 70, P0
66.40, 98, 42, 70, P0
61.12, 93, 36, 70, P0
47.07, 99, 48, 70, P0
74.22, 93, 46, 70, P0
73.02, 99, 35, 70, P0
93.25, 91, 34, 70, P0
71.49, 89, 41, 70, P0
74.42, 97, 34, 70, P0
80.07, 98, 41, 70, P0
79.55, 99, 40, 70, P0
61.50, 96, 44, 70, P0
68.89, 97, 39, 70, P0
54.54, 98, 45, 70, P0
72.59, 97, 39, 70, P0
69.81, 100, 40, 70, P0
87.70, 99, 44, 70, P0
65.08, 94, 49, 70, P0
53.19, 99, 30, 71, P0
49.36, 94, 34, 70, P0
44.66, 87, 41, 70, P0
85.89, 96, 34, 70, P0
54.95, 98, 41, 70, P0
84.08, 99, 38, 70, P0
72.06, 99, 43, 70, P0
72.40, 95, 46, 70, P0
74.51, 98, 33, 70, P0
74.13, 95, 31, 70, P0
76.29, 87, 37, 70, P0
73.41, 97, 40, 70, P0
77.15, 95, 42, 70, P0
81.36, 99, 40, 70, P0
75.52, 92, 40, 70, P0
54.15, 98, 42, 70, P0
53.19, 100, 42, 70, P0
92.96, 98, 43, 70, P0
75.66, 99, 39, 70, P0
72.93, 98, 43, 70, P0
66.33, 96, 46, 70, P0
90.55, 98, 34, 70, P0
59.48, 95, 30, 70, P0
