power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.07, 98, 47, 69, P0
51.58, 99, 47, 69, P0
42.97, 97, 40, 70, P0
72.79, 99, 38, 69, P0
71.68, 98, 43, 70, P0
62.33, 93, 48, 69, P0
58.65, 98, 28, 70, P0
53.03, 93, 34, 70, P0
69.51, 85, 40, 69, P0
79.26, 97, 32, 69, P0
49.10, 97, 40, 70, P0
55.85, 99, 42, 69, P0
61.85, 95, 45, 70, P0
77.72, 97, 39, 69, P0
82.22, 99, 47, 69, P0
64.12, 94, 33, 70, P0
72.45, 85, 40, 70, P0
45.17, 97, 33, 70, P0
73.36, 97, 40, 69, P0
50.81, 99, 43, 70, P0
51.48, 94, 43, 69, P0
84.75, 97, 40, 69, P0
49.10, 99, 46, 69, P0
69.81, 98, 41, 70, P0
66.62, 99, 38, 69, P0
58.84, 99, 43, 70, P0
75.18, 95, 47, 70, P0
70.38, 98, 33, 70, P0
78.78, 95, 34, 70, P0
76.62, 87, 39, 69, P0
61.75, 97, 37, 70, P0
59.63, 96, 40, 70, P0
82.89, 99, 41, 69, P0
74.51, 93, 41, 69, P0
66.14, 97, 40, 70, P0
77.92, 99, 43, 69, P0
72.45, 94, 34, 70, P0
75.76, 87, 39, 70, P0
80.13, 97, 36, 70, P0
65.82, 97, 40, 70, P0
54.60, 99, 42, 69, P0
56.65, 94, 42, 70, P0
75.33, 98, 39, 69, P0
54.67, 99, 44, 69, P0
77.10, 98, 41, 70, P0
63.06, 99, 37, 69, P0
46.23, 98, 43, 70, P0
74.22, 94, 48, 70, P0
71.68, 98, 33, 69, P0
91.54, 94, 34, 70, P0
88.81, 87, 37, 70, P0
79.55, 97, 37, 70, P0
82.41, 96, 39, 70, P0
76.57, 99, 42, 69, P0
58.17, 92, 41, 69, P0
55.76, 98, 42, 70, P0
54.54, 98, 33, 69, P0
75.28, 95, 31, 69, P0
70.04, 86, 37, 69, P0
91.72, 97, 37, 70, P0
76.19, 96, 42, 69, P0
77.15, 99, 42, 70, P0
57.94, 92, 41, 69, P0
54.70, 98, 42, 70, P0
50.04, 100, 41, 69, P0
81.46, 98, 43, 69, P0
64.41, 99, 38, 70, P0
85.19, 98, 43, 69, P0
79.02, 97, 44, 70, P0
81.32, 98, 40, 70, P0
53.09, 96, 34, 70, P0
78.73, 87, 37, 70, P0
80.36, 98, 43, 69, P0
70.38, 93, 43, 69, P0
50.36, 99, 36, 69, P0
66.68, 92, 42, 69, P0
