power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
41.54, 95, 47, 68, P0
49.94, 99, 44, 69, P0
82.22, 99, 42, 69, P0
66.10, 99, 39, 68, P0
91.43, 98, 44, 69, P0
65.33, 95, 47, 69, P0
87.51, 98, 32, 69, P0
53.70, 91, 33, 69, P0
64.89, 88, 37, 69, P0
75.47, 97, 36, 69, P0
61.08, 95, 38, 69, P0
48.62, 99, 42, 68, P0
51.77, 93, 40, 69, P0
61.72, 98, 41, 69, P0
56.78, 99, 44, 69, P0
65.14, 99, 43, 69, P0
66.29, 86, 38, 69, P0
65.75, 96, 37, 69, P0
72.26, 95, 38, 69, P0
60.89, 99, 43, 69, P0
50.16, 93, 41, 69, P0
56.91, 96, 40, 68, P0
48.52, 99, 44, 69, P0
82.51, 99, 43, 69, P0
68.79, 99, 39, 69, P0
87.01, 98, 44, 69, P0
56.98, 94, 47, 69, P0
59.48, 98, 33, 69, P0
53.77, 94, 34, 69, P0
58.52, 87, 37, 69, P0
74.42, 97, 37, 69, P0
65.27, 96, 38, 69, P0
68.27, 99, 43, 69, P0
63.79, 91, 41, 69, P0
79.25, 96, 41, 69, P0
65.85, 99, 44, 69, P0
57.94, 98, 44, 68, P0
68.17, 99, 39, 69, P0
79.21, 98, 43, 69, P0
75.62, 94, 38, 69, P0
54.63, 99, 43, 69, P0
46.69, 93, 40, 69, P0
53.06, 97, 40, 69, P0
53.44, 97, 43, 69, P0
80.36, 99, 44, 69, P0
63.45, 99, 39, 69, P0
79.59, 98, 42, 69, P0
80.40, 95, 46, 69, P0
80.50, 98, 34, 69, P0
45.82, 93, 29, 69, P0
62.97, 88, 38, 69, P0
67.83, 97, 39, 69, P0
65.14, 95, 42, 69, P0
51.93, 99, 41, 69, P0
54.83, 92, 41, 69, P0
79.97, 98, 42, 69, P0
52.13, 100, 40, 69, P0
82.08, 98, 43, 69, P0
69.61, 99, 38, 69, P0
53.48, 97, 40, 69, P0
65.75, 94, 44, 69, P0
95.80, 99, 37, 69, P0
49.65, 91, 41, 69, P0
53.19, 97, 44, 69, P0
71.58, 97, 36, 69, P0
66.91, 98, 42, 69, P0
52.61, 99, 39, 69, P0
53.48, 97, 43, 69, P0
80.36, 97, 38, 69, P0
83.99, 99, 45, 69, P0
75.86, 97, 39, 69, P0
77.68, 99, 40, 69, P0
87.57, 99, 43, 69, P0
67.06, 94, 48, 69, P0
97.55, 99, 29, 69, P0
57.78, 94, 34, 69, P0
63.93, 88, 39, 69, P0
75.90, 97, 37, 69, P0
61.81, 96, 38, 69, P0
51.65, 99, 41, 69, P0
51.74, 93, 42, 69, P0
56.43, 94, 47, 69, P0
53.57, 99, 33, 69, P0
80.50, 94, 35, 69, P0
72.06, 88, 37, 69, P0
47.00, 97, 37, 69, P0
70.76, 96, 41, 69, P0
78.64, 99, 41, 69, P0
76.00, 92, 41, 69, P0
50.78, 98, 42, 68, P0
93.40, 100, 43, 69, P0
72.93, 98, 43, 69, P0
58.19, 99, 38, 69, P0
48.40, 98, 41, 69, P0
68.54, 97, 44, 69, P0
67.54, 99, 42, 69, P0
74.37, 96, 34, 69, P0
73.55, 88, 37, 69, P0
72.64, 99, 44, 69, P0
69.95, 94, 44, 69, P0
64.99, 99, 36, 69, P0
51.61, 91, 40, 69, P0
69.47, 97, 41, 69, P0
68.89, 98, 41, 68, P0
46.04, 97, 38, 69, P0
66.14, 92, 38, 69, P0
73.12, 99, 46, 69, P0
70.67, 93, 46, 69, P0
58.29, 99, 35, 69, P0
63.20, 92, 36, 69, P0
85.94, 88, 41, 69, P0
69.86, 97, 34, 69, P0
58.13, 97, 40, 69, P0
81.26, 99, 41, 69, P0
75.28, 96, 45, 69, P0
63.89, 98, 37, 69, P0
77.29, 99, 45, 69, P0
76.38, 97, 40, 69, P0
76.29, 99, 40, 69, P0
86.86, 98, 44, 69, P0
65.85, 94, 48, 69, P0
86.00, 99, 29, 69, P0
79.50, 93, 34, 69, P0
53.61, 98, 39, 69, P0
50.26, 99, 47, 69, P0
52.54, 88, 36, 69, P0
64.89, 89, 36, 69, P0
79.93, 99, 47, 69, P0
79.83, 94, 46, 69, P0
57.46, 99, 34, 69, P0
54.47, 92, 35, 69, P0
54.12, 88, 41, 69, P0
71.39, 98, 34, 69, P0
80.98, 97, 40, 69, P0
81.84, 99, 42, 69, P0
58.61, 95, 45, 69, P0
55.12, 97, 38, 69, P0
49.10, 99, 47, 69, P0
59.67, 98, 41, 69, P0
65.43, 99, 37, 69, P0
78.11, 99, 43, 69, P0
69.47, 95, 48, 69, P0
62.87, 99, 43, 69, P0
74.03, 93, 41, 69, P0
46.69, 98, 42, 69, P0
84.96, 99, 43, 69, P0
62.87, 98, 43, 69, P0
82.13, 99, 40, 69, P0
78.30, 98, 43, 69, P0
68.46, 96, 45, 69, P0
79.59, 98, 37, 69, P0
74.94, 96, 34, 69, P0
79.59, 88, 38, 69, P0
75.47, 97, 41, 69, P0
70.87, 95, 42, 69, P0
66.44, 99, 39, 69, P0
74.13, 93, 41, 69, P0
54.79, 98, 44, 68, P0
53.80, 99, 37, 69, P0
81.60, 98, 43, 69, P0
66.10, 99, 41, 69, P0
83.37, 97, 41, 69, P0
72.26, 97, 42, 69, P0
63.45, 98, 42, 69, P0
48.04, 97, 38, 69, P0
63.25, 94, 37, 69, P0
71.58, 98, 36, 69, P0
74.51, 98, 41, 69, P0
51.93, 99, 41, 69, P0
62.62, 96, 44, 69, P0
77.05, 97, 38, 69, P0
52.83, 98, 43, 69, P0
83.05, 97, 39, 69, P0
61.21, 100, 38, 69, P0
44.97, 99, 44, 69, P0
61.02, 94, 50, 69, P0
80.93, 99, 31, 69, P0
65.62, 93, 33, 69, P0
92.84, 90, 40, 69, P0
84.08, 97, 32, 69, P0
87.38, 97, 40, 69, P0
54.44, 99, 43, 69, P0
56.21, 95, 44, 69, P0
76.57, 98, 39, 69, P0
61.85, 100, 43, 69, P0
43.17, 99, 43, 69, P0
73.70, 99, 39, 69, P0
43.14, 99, 42, 69, P0
70.42, 96, 42, 69, P0
68.12, 100, 39, 69, P0
86.24, 92, 41, 69, P0
94.59, 98, 42, 69, P0
86.86, 100, 38, 69, P0
79.02, 98, 43, 69, P0
55.12, 99, 39, 69, P0
58.30, 97, 40, 69, P0
65.08, 97, 42, 69, P0
53.09, 99, 40, 69, P0
78.54, 97, 35, 69, P0
66.68, 89, 35, 69, P0
41.26, 99, 48, 69, P0
68.27, 94, 46, 69, P0
63.45, 99, 35, 69, P0
92.00, 92, 36, 69, P0
97.32, 87, 40, 69, P0
57.36, 97, 34, 69, P0
96.31, 97, 40, 69, P0
77.15, 100, 39, 69, P0
81.36, 98, 43, 69, P0
56.88, 94, 48, 69, P0
55.08, 99, 28, 69, P0
79.55, 94, 33, 69, P0
70.72, 88, 40, 69, P0
44.03, 97, 37, 69, P0
74.03, 96, 39, 69, P0
49.75, 99, 43, 69, P0
51.48, 93, 41, 69, P0
80.21, 98, 41, 69, P0
50.45, 100, 43, 69, P0
67.58, 98, 43, 69, P0
58.52, 99, 39, 69, P0
49.17, 98, 42, 69, P0
64.79, 96, 45, 69, P0
64.79, 98, 38, 69, P0
82.08, 96, 34, 69, P0
74.22, 88, 36, 69, P0
63.68, 99, 43, 69, P0
69.17, 94, 44, 69, P0
63.64, 99, 35, 69, P0
64.27, 97, 42, 69, P0
79.54, 97, 41, 69, P0
61.08, 98, 41, 69, P0
42.88, 97, 35, 69, P0
72.64, 89, 36, 69, P0
64.22, 99, 48, 69, P0
73.60, 94, 47, 69, P0
69.71, 99, 34, 69, P0
80.79, 92, 36, 69, P0
93.13, 87, 40, 69, P0
81.70, 97, 33, 69, P0
83.51, 97, 39, 69, P0
54.44, 99, 42, 69, P0
57.40, 96, 46, 69, P0
59.35, 98, 38, 69, P0
52.42, 99, 47, 69, P0
56.24, 98, 41, 69, P0
68.56, 99, 37, 69, P0
54.06, 98, 44, 69, P0
73.31, 94, 47, 69, P0
52.71, 99, 29, 70, P0
44.10, 94, 33, 69, P0
51.29, 98, 39, 70, P0
62.72, 99, 47, 69, P0
59.06, 98, 42, 70, P0
59.25, 99, 38, 69, P0
57.26, 98, 43, 69, P0
77.34, 95, 48, 69, P0
81.89, 99, 32, 69, P0
71.68, 95, 32, 69, P0
82.32, 88, 38, 69, P0
78.01, 97, 37, 69, P0
69.57, 96, 40, 69, P0
50.90, 99, 41, 69, P0
77.10, 93, 41, 69, P0
58.32, 98, 42, 69, P0
57.65, 100, 42, 69, P0
86.01, 98, 43, 69, P0
75.42, 99, 38, 69, P0
89.58, 98, 41, 69, P0
68.40, 97, 42, 69, P0
67.79, 99, 41, 69, P0
48.33, 96, 33, 69, P0
70.68, 98, 43, 69, P0
69.71, 98, 34, 69, P0
71.78, 99, 42, 69, P0
54.35, 99, 40, 69, P0
65.55, 97, 42, 69, P0
67.98, 97, 39, 69, P0
75.66, 99, 44, 69, P0
74.99, 97, 40, 69, P0
82.32, 100, 39, 69, P0
75.71, 99, 44, 69, P0
62.10, 94, 50, 69, P0
94.94, 99, 32, 69, P0
59.03, 93, 35, 69, P0
72.40, 91, 41, 69, P0
77.05, 97, 32, 69, P0
59.44, 97, 40, 69, P0
62.97, 99, 41, 69, P0
80.98, 95, 45, 69, P0
75.14, 97, 39, 69, P0
67.26, 99, 46, 69, P0
76.53, 94, 35, 69, P0
69.57, 88, 41, 69, P0
44.62, 97, 37, 70, P0
72.74, 96, 38, 69, P0
73.84, 99, 42, 69, P0
82.41, 93, 41, 69, P0
54.70, 98, 41, 70, P0
72.30, 100, 43, 69, P0
88.37, 98, 43, 70, P0
73.12, 99, 38, 70, P0
66.00, 98, 43, 69, P0
70.76, 96, 45, 69, P0
65.41, 99, 39, 70, P0
76.33, 96, 34, 69, P0
76.14, 88, 38, 70, P0
62.72, 98, 43, 69, P0
73.79, 94, 44, 69, P0
50.97, 99, 36, 69, P0
62.00, 92, 42, 69, P0
75.71, 98, 43, 69, P0
53.86, 98, 35, 69, P0
44.01, 98, 43, 70, P0
65.66, 89, 37, 69, P0
65.47, 99, 47, 69, P0
72.16, 94, 46, 69, P0
68.21, 100, 33, 69, P0
75.47, 92, 35, 69, P0
78.40, 95, 44, 69, P0
76.33, 98, 36, 69, P0
76.19, 98, 42, 70, P0
80.17, 99, 40, 69, P0
63.58, 96, 44, 69, P0
74.32, 97, 39, 69, P0
73.75, 98, 44, 69, P0
74.66, 97, 41, 69, P0
76.10, 99, 39, 69, P0
89.81, 99, 44, 70, P0
69.13, 94, 50, 69, P0
97.45, 99, 32, 70, P0
57.46, 93, 35, 69, P0
52.42, 87, 40, 70, P0
55.92, 97, 33, 70, P0
59.58, 97, 40, 70, P0
56.05, 99, 37, 69, P0
58.71, 99, 43, 69, P0
61.02, 95, 47, 69, P0
82.65, 98, 32, 70, P0
74.22, 94, 34, 69, P0
78.15, 88, 38, 70, P0
73.89, 97, 38, 69, P0
78.40, 95, 43, 69, P0
74.08, 100, 39, 69, P0
63.39, 92, 39, 70, P0
54.15, 98, 42, 69, P0
48.88, 100, 39, 69, P0
83.47, 98, 42, 69, P0
62.23, 99, 38, 69, P0
83.75, 97, 40, 69, P0
75.81, 97, 44, 70, P0
59.06, 99, 43, 69, P0
45.82, 96, 32, 70, P0
67.00, 88, 37, 70, P0
70.42, 99, 42, 69, P0
70.43, 94, 43, 69, P0
62.52, 99, 39, 69, P0
67.44, 97, 40, 69, P0
69.80, 97, 41, 69, P0
53.48, 99, 41, 69, P0
51.48, 96, 33, 69, P0
75.23, 88, 36, 69, P0
48.78, 99, 46, 70, P0
66.87, 94, 46, 69, P0
81.26, 100, 33, 69, P0
72.64, 92, 35, 69, P0
97.29, 88, 41, 69, P0
80.93, 98, 34, 69, P0
81.26, 98, 40, 69, P0
50.42, 99, 42, 69, P0
51.93, 96, 46, 69, P0
67.31, 97, 38, 70, P0
55.76, 99, 46, 69, P0
75.47, 97, 40, 69, P0
69.86, 100, 39, 69, P0
52.06, 98, 44, 70, P0
70.53, 94, 48, 69, P0
73.26, 99, 43, 70, P0
61.18, 95, 43, 69, P0
43.50, 98, 39, 69, P0
83.08, 99, 46, 69, P0
46.30, 98, 41, 69, P0
67.25, 99, 39, 69, P0
52.22, 99, 44, 69, P0
72.64, 95, 47, 70, P0
67.73, 98, 33, 69, P0
76.33, 94, 34, 69, P0
79.16, 88, 39, 69, P0
74.99, 97, 37, 69, P0
72.21, 96, 39, 69, P0
52.61, 99, 43, 69, P0
76.53, 93, 42, 69, P0
53.22, 98, 42, 69, P0
51.19, 100, 41, 69, P0
63.64, 98, 43, 70, P0
65.81, 99, 38, 70, P0
78.35, 97, 40, 69, P0
76.10, 97, 43, 70, P0
56.88, 99, 36, 70, P0
54.44, 93, 42, 70, P0
75.62, 98, 43, 69, P0
75.18, 98, 34, 70, P0
79.69, 99, 42, 70, P0
81.36, 99, 40, 69, P0
58.71, 97, 42, 69, P0
57.75, 97, 39, 69, P0
50.23, 99, 43, 69, P0
63.39, 97, 39, 69, P0
67.50, 100, 40, 69, P0
78.78, 99, 44, 70, P0
77.82, 94, 48, 70, P0
75.86, 99, 29, 69, P0
75.66, 94, 34, 69, P0
53.67, 91, 41, 69, P0
77.49, 97, 36, 70, P0
63.10, 97, 39, 69, P0
82.41, 99, 42, 69, P0
70.67, 98, 43, 69, P0
72.54, 95, 48, 69, P0
72.01, 98, 33, 69, P0
75.38, 95, 31, 69, P0
67.25, 91, 39, 69, P0
85.67, 97, 39, 70, P0
71.72, 95, 43, 70, P0
60.89, 100, 39, 70, P0
50.13, 92, 39, 70, P0
54.06, 98, 42, 70, P0
63.41, 99, 38, 70, P0
74.32, 98, 42, 69, P0
56.05, 99, 39, 70, P0
74.80, 97, 41, 69, P0
79.50, 97, 43, 69, P0
81.84, 99, 41, 70, P0
77.00, 96, 35, 69, P0
90.61, 88, 37, 70, P0
73.41, 99, 44, 69, P0
74.13, 93, 44, 69, P0
51.19, 99, 35, 69, P0
65.82, 92, 38, 69, P0
79.59, 97, 41, 69, P0
50.13, 99, 41, 69, P0
65.52, 97, 36, 70, P0
61.04, 89, 37, 69, P0
45.56, 99, 48, 69, P0
56.65, 94, 45, 70, P0
78.59, 100, 33, 70, P0
66.62, 92, 34, 70, P0
92.36, 94, 43, 69, P0
77.05, 98, 35, 70, P0
80.65, 98, 42, 70, P0
57.49, 99, 40, 69, P0
59.48, 96, 44, 69, P0
55.08, 97, 39, 70, P0
49.65, 99, 44, 69, P0
87.86, 97, 39, 69, P0
79.26, 99, 42, 69, P0
48.71, 99, 44, 70, P0
71.39, 94, 49, 69, P0
75.57, 99, 29, 70, P0
82.07, 94, 34, 69, P0
54.54, 88, 41, 70, P0
69.85, 99, 45, 70, P0
67.40, 99, 40, 70, P0
82.89, 99, 39, 70, P0
64.02, 99, 44, 69, P0
64.27, 95, 48, 69, P0
72.59, 99, 32, 70, P0
72.69, 95, 33, 69, P0
71.72, 91, 38, 70, P0
70.48, 97, 39, 69, P0
73.02, 95, 43, 70, P0
53.38, 100, 40, 70, P0
48.13, 92, 39, 69, P0
44.40, 98, 42, 69, P0
84.84, 99, 38, 70, P0
56.88, 98, 43, 69, P0
70.62, 99, 40, 69, P0
50.45, 97, 40, 70, P0
69.04, 97, 42, 69, P0
71.20, 99, 41, 69, P0
80.50, 96, 34, 70, P0
61.72, 89, 37, 70, P0
74.42, 98, 35, 70, P0
73.12, 98, 42, 70, P0
51.97, 99, 40, 70, P0
73.46, 97, 41, 70, P0
54.02, 97, 40, 69, P0
64.02, 98, 43, 69, P0
73.12, 97, 40, 69, P0
69.14, 94, 37, 69, P0
86.56, 99, 47, 69, P0
70.72, 94, 47, 69, P0
85.42, 99, 35, 69, P0
55.41, 93, 34, 69, P0
