PR  ,NI,VIRT,RES,SHR,S,%CPU , %MEM
20,0,12.8,1.1,16284,R,101,0.3
20,0,12.6,1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,101,0.3
20,0,12.6,1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.4,924084,16284,R,100,0.2
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.5,983476,16284,R,100,0.2
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.5,1,16284,R,101,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.5,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.5,930228,16284,R,99,0.2
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,924084,16284,R,101,0.2
20,0,12.6,1.1,16284,R,98.1,0.3
20,0,12.5,967092,16284,R,100,0.2
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,971188,16284,R,100,0.2
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.5,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.5,1,16284,R,98.1,0.3
20,0,12.8,1.2,16284,R,101,0.3
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.5,938420,16284,R,100,0.2
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.5,1,16284,R,101,0.3
20,0,12.8,1.2,16284,R,98.1,0.3
20,0,12.6,1,16284,R,101,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.5,971188,16284,R,99,0.2
20,0,12.8,1.1,16284,R,101,0.3
20,0,12.5,978.4m,16284,R,99,0.3
20,0,12.8,1.2,16284,R,101,0.3
20,0,12.6,1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,98.1,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.5,977332,16284,R,99,0.2
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,993716,16284,R,100,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,101,0.3
20,0,12.6,1.1,16284,R,98.1,0.3
20,0,12.5,946612,16284,R,100,0.2
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.5,977332,16284,R,99,0.2
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.5,948660,16284,R,99,0.2
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.5,962996,16284,R,99,0.2
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.5,1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.5,1,16284,R,101,0.3
20,0,12.8,1.2,16284,R,98.1,0.3
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.5,989620,16284,R,100,0.3
20,0,12.8,1.1,16284,R,101,0.3
20,0,12.5,1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.8,1.1,16284,R,99,0.3
20,0,12.5,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.5,1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.5,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.5,924084,16284,R,101,0.2
20,0,12.8,1.1,16284,R,99,0.3
20,0,12.5,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.5,932276,16284,R,100,0.2
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,998.4m,16284,R,98.1,0.3
20,0,12.8,1.2,16284,R,101,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,977332,16284,R,100,0.2
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.5,948660,16284,R,100,0.2
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,988.4m,16284,R,98.1,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.5,946612,16284,R,98.1,0.2
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,926132,16284,R,99,0.2
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1,16284,R,101,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.5,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.6,1.1,16284,R,101,0.3
20,0,12.5,946616,16284,R,99,0.2
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.5,1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.5,1,16284,R,101,0.3
20,0,12.5,936372,16284,R,100,0.2
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.5,979380,16284,R,100,0.2
20,0,12.6,1.1,16284,R,99,0.3
20,0,12.5,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,100,0.3
20,0,12.5,1,16284,R,99,0.3
20,0,12.8,1.2,16284,R,101,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,99,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,973236,16284,R,99,0.2
20,0,12.8,1.1,16284,R,101,0.3
20,0,12.5,997812,16284,R,100,0.3
20,0,12.8,1.1,16284,R,98.1,0.3
20,0,12.6,1,16284,R,101,0.3
20,0,12.8,1.2,16284,R,98.1,0.3
20,0,12.6,1,16284,R,100,0.3
20,0,12.8,1.2,16284,R,101,0.3
20,0,12.6,1.1,16284,R,100,0.3
20,0,12.5,987572,16284,R,99,0.3
20,0,12.8,1.1,16284,R,100,0.3
21.8,,,10.5,13300,R,7219,2.8
21.7,,,10.5,13300,R,7119,2.8
21.7,,,10.5,13300,R,7333,2.8
21.8,,,10.5,13300,R,7449,2.8
21.8,,,10.5,13300,R,7384,2.8
21.8,,,10.5,13300,R,7506,2.8
21.8,,,10.5,13300,R,7206,2.8
21.8,,,10.5,13300,R,7310,2.8
21.7,,,10.5,13300,R,7278,2.8
21.7,,,10.5,13300,R,7230,2.8
21.7,,,10.5,13300,R,7504,2.8
21.7,,,10.5,13300,R,7561,2.8
21.7,,,10.5,13300,R,7238,2.8
21.7,,,10.5,13300,R,7374,2.8
21.7,,,10.5,13300,R,7225,2.8
21.7,,,10.5,13300,R,7307,2.8
21.8,,,10.5,13300,R,7175,2.8
21.5,,,10.5,13300,R,4700,2.8
21.7,,,10.5,13300,R,7245,2.8
21.7,,,10.5,13300,R,7407,2.8
21.7,,,10.5,13300,R,7526,2.8
21.7,,,10.5,13300,R,7350,2.8
21.8,,,10.5,13300,R,7314,2.8
21.4,,,10.5,13300,S,2600,2.8
21.5,,,10.5,13300,R,4000,2.8
21.7,,,10.5,13300,R,7327,2.8
21.7,,,10.5,13300,R,7525,2.8
21.8,,,10.5,13300,R,7345,2.8
21.7,,,10.5,13300,R,7275,2.8
21.8,,,10.5,13300,R,7464,2.8
21.7,,,10.5,13300,R,7421,2.8
21.7,,,10.5,13300,R,7266,2.8
21.8,,,10.5,13300,R,7437,2.8
21.8,,,10.5,13300,R,7420,2.8
21.8,,,10.5,13300,R,7413,2.8
21.7,,,10.5,13300,R,7417,2.8
21.7,,,10.5,13300,R,7286,2.8
21.7,,,10.5,13300,R,7344,2.8
21.7,,,10.5,13300,R,7442,2.8
21.7,,,10.5,13300,R,7245,2.8
21.2,,,10.5,13300,S,700,2.8
21.7,,,10.5,13300,R,7432,2.8
21.7,,,10.5,13300,R,7528,2.8
21.7,,,10.5,13300,R,7243,2.8
21.8,,,10.5,13300,R,7202,2.8
21.7,,,10.5,13300,R,7194,2.8
21.7,,,10.5,13300,R,7045,2.8
21.8,,,10.5,13300,R,7192,2.8
21.7,,,10.5,13300,R,7162,2.8
21.7,,,10.5,13300,R,7392,2.8
21.7,,,10.5,13300,R,7544,2.8
21.7,,,10.5,13300,R,7529,2.8
21.7,,,10.5,13300,R,7314,2.8
21.7,,,10.5,13300,R,7248,2.8
21.7,,,10.5,13300,R,7539,2.8
21.7,,,10.5,13300,R,7456,2.8
21.8,,,10.5,13300,R,7411,2.8
21.7,,,10.5,13300,R,7265,2.8
21.7,,,10.5,13300,R,7154,2.8
