power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
30.94, 0, 0, 66, P0
50.65, 85, 33, 68, P0
54.05, 85, 34, 68, P0
73.89, 90, 41, 68, P0
59.31, 82, 34, 68, P0
77.43, 98, 40, 68, P0
79.54, 98, 44, 69, P0
68.90, 99, 37, 69, P0
58.19, 95, 39, 68, P0
92.46, 97, 48, 69, P0
70.87, 88, 39, 69, P0
90.55, 55, 27, 69, P0
60.91, 96, 40, 69, P0
55.98, 98, 43, 69, P0
84.36, 97, 37, 69, P0
82.27, 98, 35, 69, P0
78.11, 96, 44, 69, P0
56.36, 90, 42, 68, P0
83.21, 81, 32, 69, P0
72.60, 59, 23, 69, P0
74.56, 73, 36, 69, P0
58.16, 90, 38, 69, P0
67.55, 98, 43, 69, P0
75.71, 99, 42, 69, P0
66.93, 96, 35, 69, P0
70.43, 97, 43, 69, P0
53.25, 99, 38, 69, P0
45.02, 97, 46, 68, P0
58.78, 97, 47, 69, P0
74.08, 88, 35, 69, P0
65.54, 70, 32, 69, P0
59.47, 84, 38, 69, P0
47.11, 90, 39, 69, P0
73.51, 99, 40, 69, P0
74.27, 98, 35, 69, P0
54.28, 98, 48, 69, P0
77.10, 91, 38, 69, P0
64.37, 97, 44, 69, P0
67.50, 94, 39, 69, P0
48.85, 98, 43, 69, P0
87.02, 98, 38, 69, P0
71.97, 98, 43, 69, P0
45.91, 88, 42, 69, P0
66.88, 87, 35, 69, P0
55.75, 67, 29, 69, P0
55.46, 94, 40, 69, P0
71.35, 98, 43, 69, P0
59.69, 98, 43, 69, P0
50.94, 97, 41, 69, P0
55.43, 96, 41, 69, P0
73.65, 98, 44, 70, P0
78.92, 99, 45, 70, P0
64.04, 99, 41, 69, P0
57.00, 98, 39, 69, P0
46.05, 98, 47, 69, P0
40.02, 99, 43, 69, P0
74.61, 87, 34, 69, P0
71.88, 87, 34, 69, P0
68.23, 76, 34, 69, P0
74.99, 98, 42, 69, P0
65.25, 99, 43, 69, P0
74.56, 99, 37, 70, P0
72.55, 89, 32, 69, P0
75.76, 97, 42, 69, P0
86.45, 93, 39, 70, P0
67.36, 70, 28, 69, P0
75.18, 71, 35, 69, P0
72.12, 85, 36, 69, P0
65.86, 98, 41, 69, P0
76.19, 99, 44, 69, P0
48.65, 98, 42, 69, P0
66.07, 98, 42, 70, P0
77.48, 97, 43, 70, P0
89.16, 99, 42, 69, P0
55.15, 99, 37, 69, P0
64.52, 96, 40, 69, P0
52.00, 99, 47, 69, P0
72.41, 93, 39, 69, P0
69.34, 88, 36, 69, P0
80.11, 52, 26, 69, P0
66.15, 79, 38, 69, P0
70.58, 85, 37, 69, P0
74.18, 98, 42, 69, P0
57.33, 98, 44, 69, P0
65.63, 99, 41, 69, P0
72.26, 99, 36, 70, P0
67.37, 98, 35, 69, P0
65.92, 97, 41, 70, P0
74.90, 99, 43, 69, P0
81.54, 69, 26, 69, P0
81.88, 94, 40, 70, P0
74.99, 77, 31, 70, P0
56.71, 78, 36, 69, P0
78.58, 76, 36, 70, P0
54.86, 97, 43, 70, P0
84.84, 99, 42, 70, P0
77.20, 98, 36, 69, P0
74.13, 98, 44, 69, P0
90.11, 91, 37, 70, P0
81.21, 77, 30, 70, P0
95.61, 53, 25, 70, P0
65.67, 73, 34, 70, P0
71.21, 89, 38, 70, P0
50.33, 99, 45, 69, P0
92.17, 99, 37, 70, P0
74.04, 98, 36, 70, P0
56.75, 97, 47, 69, P0
76.76, 99, 45, 69, P0
48.94, 90, 37, 70, P0
68.38, 62, 29, 70, P0
71.20, 96, 40, 70, P0
59.60, 59, 32, 69, P0
75.38, 78, 34, 69, P0
68.71, 97, 41, 69, P0
77.00, 99, 41, 70, P0
57.71, 99, 38, 69, P0
45.24, 98, 43, 69, P0
94.25, 98, 42, 70, P0
70.25, 89, 36, 70, P0
73.79, 98, 41, 70, P0
75.95, 98, 40, 69, P0
59.89, 97, 40, 70, P0
62.79, 98, 35, 70, P0
60.18, 97, 41, 70, P0
52.67, 99, 47, 69, P0
72.31, 88, 35, 70, P0
67.03, 67, 27, 70, P0
73.89, 48, 24, 70, P0
76.72, 98, 40, 70, P0
65.77, 98, 42, 70, P0
54.82, 98, 44, 69, P0
67.46, 99, 40, 70, P0
75.04, 98, 37, 70, P0
