power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
41.18, 9, 0, 69, P0
73.32, 89, 36, 70, P0
66.00, 99, 44, 70, P0
74.56, 87, 38, 70, P0
64.60, 99, 41, 70, P0
68.84, 98, 35, 70, P0
78.01, 97, 47, 70, P0
65.23, 90, 43, 70, P0
49.20, 93, 38, 70, P0
70.68, 90, 37, 70, P0
66.39, 91, 40, 70, P0
56.14, 99, 40, 70, P0
87.62, 99, 42, 70, P0
76.86, 98, 34, 70, P0
41.66, 98, 46, 70, P0
75.66, 82, 32, 70, P0
68.42, 92, 37, 70, P0
69.90, 98, 39, 70, P0
44.88, 99, 45, 70, P0
90.51, 95, 34, 70, P0
80.84, 98, 46, 70, P0
98.47, 92, 38, 70, P0
72.93, 88, 37, 70, P0
74.94, 98, 40, 70, P0
47.85, 99, 44, 70, P0
84.90, 98, 36, 70, P0
71.78, 98, 46, 70, P0
56.91, 89, 35, 70, P0
77.72, 99, 45, 70, P0
67.44, 93, 37, 70, P0
76.53, 98, 41, 70, P0
79.83, 99, 45, 71, P0
54.51, 99, 37, 70, P0
45.26, 98, 45, 70, P0
75.81, 93, 39, 70, P0
74.32, 89, 37, 70, P0
72.98, 98, 40, 70, P0
48.52, 99, 45, 70, P0
78.82, 99, 35, 70, P0
80.07, 98, 44, 70, P0
98.31, 93, 38, 70, P0
72.79, 93, 37, 70, P0
73.65, 98, 39, 70, P0
50.23, 99, 44, 70, P0
69.47, 99, 36, 70, P0
77.34, 98, 44, 70, P0
62.62, 93, 39, 70, P0
74.66, 77, 31, 71, P0
70.63, 87, 37, 70, P0
75.18, 98, 44, 70, P0
49.97, 98, 40, 70, P0
76.29, 99, 41, 70, P0
72.40, 97, 37, 70, P0
64.52, 99, 47, 70, P0
75.57, 92, 38, 70, P0
63.06, 98, 41, 70, P0
52.90, 97, 42, 70, P0
73.51, 98, 42, 70, P0
64.79, 98, 35, 70, P0
58.13, 98, 47, 70, P0
65.10, 94, 41, 70, P0
71.68, 93, 42, 70, P0
55.08, 95, 40, 70, P0
63.45, 99, 40, 70, P0
78.73, 99, 36, 70, P0
66.82, 98, 44, 70, P0
78.30, 98, 43, 70, P0
95.64, 93, 36, 70, P0
74.75, 98, 41, 70, P0
61.23, 84, 38, 70, P0
78.73, 81, 37, 70, P0
62.58, 98, 43, 70, P0
71.92, 99, 37, 70, P0
79.02, 98, 34, 70, P0
40.53, 98, 46, 70, P0
75.42, 99, 42, 70, P0
72.93, 78, 31, 70, P0
64.58, 99, 45, 70, P0
68.51, 98, 41, 70, P0
45.72, 98, 44, 70, P0
85.37, 97, 37, 70, P0
54.95, 98, 42, 70, P0
50.55, 99, 47, 70, P0
64.58, 72, 29, 70, P0
50.65, 53, 22, 70, P0
67.02, 97, 43, 70, P0
68.90, 87, 37, 70, P0
68.60, 99, 43, 70, P0
56.14, 99, 39, 70, P0
77.72, 99, 45, 70, P0
60.12, 99, 36, 70, P0
46.34, 98, 45, 71, P0
73.46, 92, 37, 70, P0
67.40, 90, 40, 70, P0
50.13, 98, 40, 70, P0
62.93, 99, 44, 71, P0
66.68, 98, 35, 70, P0
57.90, 98, 47, 70, P0
73.94, 91, 38, 70, P0
61.89, 95, 43, 70, P0
