power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
30.94, 0, 0, 67, P0
41.79, 77, 32, 68, P0
53.67, 66, 26, 68, P0
77.86, 92, 41, 69, P0
71.78, 72, 33, 69, P0
76.76, 76, 35, 69, P0
69.43, 93, 40, 69, P0
67.55, 99, 41, 69, P0
69.81, 99, 37, 69, P0
65.29, 98, 44, 68, P0
71.83, 90, 38, 69, P0
80.88, 63, 27, 69, P0
66.26, 66, 36, 69, P0
70.10, 92, 38, 69, P0
56.27, 98, 41, 69, P0
85.55, 99, 41, 69, P0
69.04, 87, 32, 69, P0
61.97, 98, 45, 69, P0
52.90, 93, 39, 69, P0
66.26, 80, 31, 69, P0
78.58, 65, 32, 69, P0
66.21, 95, 40, 69, P0
75.47, 98, 41, 69, P0
74.80, 98, 43, 69, P0
47.72, 98, 40, 69, P0
76.76, 98, 42, 69, P0
74.46, 98, 45, 69, P0
68.42, 99, 40, 69, P0
68.18, 97, 35, 69, P0
66.21, 97, 44, 69, P0
49.30, 99, 47, 69, P0
74.04, 91, 37, 69, P0
72.93, 48, 25, 69, P0
69.76, 71, 35, 69, P0
69.33, 76, 34, 69, P0
76.33, 98, 43, 69, P0
77.48, 98, 37, 69, P0
71.30, 98, 45, 69, P0
56.27, 99, 45, 69, P0
75.43, 90, 38, 70, P0
68.13, 65, 33, 70, P0
67.46, 93, 40, 69, P0
71.15, 98, 42, 69, P0
55.69, 98, 42, 69, P0
90.78, 98, 35, 70, P0
59.37, 99, 44, 69, P0
72.26, 98, 34, 70, P0
55.21, 98, 42, 69, P0
50.72, 97, 44, 69, P0
66.84, 91, 38, 69, P0
79.26, 77, 32, 69, P0
81.02, 56, 26, 69, P0
70.92, 87, 38, 69, P0
54.86, 81, 37, 69, P0
48.85, 98, 44, 69, P0
69.52, 99, 42, 70, P0
67.80, 97, 35, 69, P0
83.36, 98, 36, 69, P0
56.30, 97, 44, 69, P0
45.21, 90, 38, 69, P0
75.47, 86, 35, 69, P0
65.86, 87, 37, 69, P0
72.16, 98, 43, 69, P0
47.04, 99, 41, 69, P0
81.79, 96, 36, 69, P0
73.32, 98, 45, 69, P0
52.10, 98, 35, 69, P0
69.04, 98, 46, 69, P0
69.11, 88, 34, 70, P0
62.37, 88, 35, 69, P0
75.28, 54, 28, 69, P0
67.94, 90, 39, 69, P0
50.65, 97, 42, 69, P0
87.65, 99, 40, 69, P0
71.40, 98, 34, 69, P0
73.75, 98, 43, 69, P0
75.71, 99, 44, 70, P0
78.20, 76, 31, 70, P0
76.53, 64, 29, 70, P0
70.73, 95, 40, 69, P0
77.24, 97, 44, 69, P0
80.88, 99, 39, 70, P0
83.80, 96, 35, 69, P0
61.43, 97, 43, 69, P0
78.97, 97, 47, 69, P0
41.76, 74, 31, 69, P0
75.43, 85, 33, 69, P0
85.75, 73, 36, 70, P0
56.71, 77, 30, 69, P0
72.26, 96, 40, 69, P0
56.56, 98, 41, 69, P0
90.80, 97, 41, 70, P0
66.74, 98, 35, 70, P0
69.28, 98, 44, 69, P0
51.90, 92, 45, 69, P0
70.63, 98, 42, 70, P0
79.30, 92, 36, 69, P0
64.90, 98, 41, 70, P0
59.79, 98, 44, 69, P0
79.11, 99, 40, 70, P0
66.40, 98, 39, 70, P0
54.76, 99, 47, 69, P0
65.78, 87, 35, 70, P0
92.08, 63, 33, 70, P0
59.73, 98, 40, 70, P0
66.44, 99, 44, 69, P0
82.69, 97, 36, 70, P0
66.50, 98, 43, 69, P0
45.11, 99, 44, 69, P0
77.00, 93, 38, 69, P0
63.79, 96, 41, 69, P0
76.57, 99, 44, 70, P0
69.34, 76, 30, 70, P0
78.34, 69, 26, 70, P0
73.60, 51, 25, 70, P0
63.14, 58, 31, 69, P0
58.19, 76, 35, 70, P0
44.47, 96, 41, 69, P0
93.61, 99, 41, 70, P0
71.49, 98, 40, 70, P0
59.92, 97, 45, 69, P0
105.60, 84, 37, 70, P0
71.64, 90, 41, 70, P0
70.10, 92, 40, 70, P0
56.27, 98, 41, 70, P0
82.07, 98, 39, 70, P0
70.10, 98, 41, 70, P0
70.19, 98, 47, 69, P0
68.04, 92, 37, 70, P0
54.50, 86, 33, 70, P0
69.62, 88, 35, 70, P0
60.27, 98, 40, 70, P0
50.65, 96, 42, 70, P0
68.47, 99, 42, 70, P0
85.50, 99, 41, 70, P0
57.52, 98, 36, 70, P0
54.57, 98, 45, 69, P0
51.81, 98, 46, 69, P0
71.01, 99, 43, 70, P0
77.53, 87, 34, 70, P0
75.28, 92, 40, 70, P0
58.06, 98, 40, 70, P0
81.07, 99, 41, 70, P0
67.70, 97, 38, 70, P0
70.54, 98, 47, 70, P0
41.18, 90, 38, 70, P0
70.44, 86, 34, 70, P0
79.49, 69, 35, 70, P0
73.94, 98, 42, 70, P0
58.25, 98, 42, 70, P0
63.85, 99, 38, 70, P0
75.52, 89, 39, 70, P0
67.89, 98, 37, 70, P0
41.01, 98, 47, 70, P0
70.48, 93, 39, 70, P0
74.66, 76, 30, 70, P0
63.37, 74, 36, 70, P0
75.47, 98, 40, 70, P0
66.82, 99, 44, 70, P0
68.80, 98, 34, 69, P0
58.54, 97, 44, 70, P0
50.68, 99, 44, 69, P0
90.51, 80, 34, 69, P0
75.86, 87, 36, 70, P0
74.42, 74, 36, 70, P0
67.32, 89, 39, 70, P0
64.42, 99, 43, 69, P0
70.10, 98, 37, 70, P0
63.17, 98, 44, 70, P0
40.89, 92, 39, 69, P0
80.59, 75, 31, 69, P0
54.82, 60, 24, 69, P0
80.44, 97, 42, 69, P0
64.63, 80, 32, 70, P0
89.60, 57, 21, 70, P0
75.71, 48, 22, 69, P0
60.91, 65, 33, 69, P0
50.94, 81, 36, 70, P0
64.56, 97, 41, 69, P0
92.95, 99, 41, 70, P0
54.38, 98, 35, 69, P0
75.18, 98, 46, 69, P0
58.25, 99, 48, 69, P0
64.58, 79, 32, 70, P0
79.01, 82, 38, 70, P0
71.59, 88, 37, 69, P0
80.45, 98, 41, 69, P0
57.83, 99, 38, 69, P0
72.36, 97, 38, 70, P0
55.98, 98, 48, 69, P0
84.73, 80, 34, 70, P0
84.93, 87, 36, 70, P0
75.57, 78, 32, 70, P0
75.86, 60, 25, 70, P0
59.12, 69, 34, 70, P0
57.04, 90, 39, 69, P0
79.25, 99, 45, 70, P0
87.76, 99, 40, 70, P0
71.30, 99, 35, 69, P0
53.67, 98, 44, 69, P0
66.32, 99, 44, 70, P0
70.29, 100, 41, 70, P0
53.76, 90, 34, 70, P0
83.80, 91, 36, 70, P0
66.40, 80, 27, 70, P0
68.42, 91, 33, 70, P0
73.22, 95, 34, 70, P0
71.15, 92, 34, 70, P0
67.47, 94, 39, 70, P0
90.11, 55, 30, 70, P0
65.52, 100, 38, 70, P0
64.10, 99, 38, 70, P0
78.01, 93, 33, 70, P0
57.14, 93, 36, 70, P0
70.39, 99, 42, 70, P0
61.04, 100, 41, 69, P0
68.22, 99, 39, 70, P0
69.27, 99, 37, 70, P0
77.25, 99, 37, 70, P0
66.25, 99, 39, 69, P0
51.58, 99, 40, 69, P0
67.25, 95, 43, 70, P0
54.63, 100, 43, 70, P0
55.12, 100, 39, 70, P0
54.95, 100, 34, 70, P0
69.04, 99, 33, 70, P0
92.93, 99, 30, 70, P0
72.78, 99, 32, 70, P0
74.42, 99, 38, 70, P0
66.24, 99, 39, 69, P0
67.02, 98, 39, 70, P0
76.34, 99, 45, 70, P0
53.57, 100, 46, 69, P0
78.53, 100, 44, 70, P0
61.91, 99, 39, 69, P0
48.52, 99, 41, 70, P0
43.81, 93, 42, 70, P0
62.98, 99, 46, 69, P0
62.50, 100, 44, 70, P0
68.03, 94, 35, 70, P0
74.99, 95, 35, 70, P0
77.34, 94, 34, 70, P0
69.52, 84, 35, 69, P0
79.31, 99, 42, 70, P0
57.30, 100, 38, 69, P0
62.41, 99, 37, 69, P0
72.06, 96, 37, 69, P0
63.39, 99, 39, 70, P0
78.53, 99, 40, 70, P0
54.02, 95, 41, 70, P0
47.36, 99, 43, 69, P0
77.39, 100, 39, 69, P0
59.44, 99, 40, 69, P0
49.81, 91, 37, 70, P0
54.35, 99, 43, 70, P0
68.51, 100, 42, 70, P0
87.65, 100, 38, 70, P0
78.73, 100, 38, 70, P0
59.67, 99, 35, 70, P0
74.51, 99, 31, 70, P0
76.48, 99, 32, 69, P0
67.03, 98, 34, 69, P0
65.85, 99, 40, 70, P0
76.05, 98, 42, 69, P0
74.80, 99, 45, 69, P0
67.59, 100, 44, 69, P0
52.03, 100, 44, 69, P0
54.95, 94, 36, 70, P0
76.53, 91, 36, 70, P0
67.47, 93, 35, 70, P0
45.38, 90, 31, 70, P0
74.85, 94, 34, 70, P0
62.64, 100, 42, 69, P0
73.75, 94, 36, 70, P0
69.96, 86, 33, 70, P0
79.73, 94, 35, 70, P0
74.61, 87, 33, 69, P0
56.82, 89, 33, 69, P0
69.23, 92, 37, 69, P0
60.52, 96, 42, 69, P0
70.62, 76, 37, 69, P0
55.34, 98, 42, 69, P0
70.43, 99, 41, 70, P0
64.81, 90, 34, 69, P0
75.86, 98, 45, 69, P0
48.56, 99, 45, 69, P0
78.77, 88, 36, 70, P0
88.74, 65, 31, 70, P0
57.77, 97, 40, 69, P0
65.54, 97, 43, 69, P0
64.90, 99, 38, 69, P0
71.54, 98, 40, 69, P0
57.19, 99, 47, 69, P0
41.40, 77, 32, 69, P0
69.86, 99, 43, 69, P0
86.31, 72, 27, 69, P0
64.86, 58, 28, 69, P0
64.71, 81, 36, 69, P0
58.25, 95, 42, 69, P0
53.89, 98, 44, 69, P0
89.98, 99, 40, 70, P0
79.68, 98, 34, 70, P0
70.19, 97, 41, 69, P0
73.17, 98, 47, 69, P0
41.86, 99, 45, 69, P0
72.79, 87, 34, 69, P0
72.02, 68, 35, 69, P0
73.51, 83, 35, 69, P0
57.13, 97, 43, 69, P0
55.88, 98, 43, 69, P0
89.92, 99, 37, 70, P0
66.11, 98, 40, 69, P0
58.64, 98, 46, 69, P0
54.38, 91, 38, 69, P0
43.31, 98, 44, 69, P0
85.55, 95, 41, 69, P0
95.26, 69, 26, 69, P0
58.52, 83, 36, 69, P0
69.66, 79, 35, 69, P0
53.51, 95, 41, 69, P0
65.34, 96, 44, 69, P0
54.82, 98, 35, 69, P0
50.58, 95, 35, 69, P0
