power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
31.03, 5, 0, 66, P0
52.67, 98, 48, 68, P0
75.33, 99, 43, 69, P0
76.67, 76, 32, 69, P0
74.75, 62, 31, 69, P0
73.79, 98, 41, 69, P0
70.24, 97, 42, 68, P0
77.63, 97, 43, 68, P0
64.81, 98, 36, 69, P0
88.41, 98, 38, 69, P0
68.70, 98, 46, 69, P0
58.50, 99, 44, 69, P0
40.02, 97, 43, 68, P0
43.38, 95, 45, 68, P0
69.67, 97, 44, 69, P0
76.33, 84, 35, 69, P0
77.15, 61, 30, 69, P0
66.63, 98, 41, 69, P0
55.56, 99, 39, 68, P0
49.65, 99, 42, 69, P0
80.07, 98, 43, 69, P0
52.51, 99, 41, 69, P0
69.38, 99, 37, 69, P0
89.57, 100, 35, 69, P0
80.04, 99, 31, 69, P0
67.17, 98, 31, 69, P0
77.01, 99, 31, 69, P0
79.79, 99, 35, 69, P0
66.87, 97, 40, 69, P0
60.60, 99, 43, 69, P0
78.97, 100, 46, 69, P0
74.66, 100, 45, 69, P0
62.39, 99, 39, 69, P0
48.88, 98, 41, 69, P0
55.34, 99, 43, 69, P0
61.85, 99, 44, 69, P0
48.13, 100, 45, 69, P0
44.49, 100, 44, 69, P0
99.64, 100, 40, 69, P0
65.44, 92, 33, 69, P0
69.00, 93, 35, 69, P0
70.25, 91, 31, 69, P0
71.49, 87, 33, 69, P0
76.05, 89, 35, 69, P0
72.93, 92, 39, 69, P0
73.17, 100, 42, 69, P0
75.18, 100, 38, 69, P0
62.39, 90, 33, 69, P0
57.46, 96, 38, 69, P0
74.90, 99, 38, 69, P0
73.46, 99, 38, 69, P0
69.47, 100, 42, 69, P0
63.93, 72, 33, 69, P0
65.19, 100, 42, 69, P0
74.32, 99, 41, 69, P0
75.04, 99, 37, 69, P0
60.31, 96, 36, 69, P0
72.36, 99, 37, 69, P0
76.96, 99, 39, 69, P0
58.46, 99, 38, 69, P0
47.17, 98, 42, 69, P0
72.59, 100, 44, 69, P0
58.19, 100, 41, 70, P0
77.68, 100, 37, 70, P0
78.63, 100, 34, 69, P0
62.87, 99, 33, 69, P0
75.28, 99, 30, 69, P0
82.74, 99, 33, 69, P0
85.42, 99, 35, 70, P0
68.69, 98, 39, 69, P0
