power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.75, 9, 0, 67, P0
79.16, 91, 37, 68, P0
72.11, 63, 33, 68, P0
57.13, 98, 41, 68, P0
65.33, 99, 44, 68, P0
74.61, 95, 33, 68, P0
71.30, 98, 42, 69, P0
76.86, 99, 47, 68, P0
50.71, 88, 37, 68, P0
73.36, 90, 36, 68, P0
74.22, 97, 40, 68, P0
67.55, 47, 23, 68, P0
70.91, 88, 41, 68, P0
57.84, 98, 40, 69, P0
73.51, 99, 40, 68, P0
54.89, 97, 38, 68, P0
41.59, 99, 47, 68, P0
83.17, 92, 38, 69, P0
68.70, 86, 35, 69, P0
60.06, 89, 40, 68, P0
51.48, 98, 40, 69, P0
47.94, 98, 43, 68, P0
76.77, 99, 37, 69, P0
77.58, 91, 40, 69, P0
51.68, 99, 44, 68, P0
58.83, 86, 34, 68, P0
76.57, 97, 43, 68, P0
65.27, 92, 40, 69, P0
47.65, 99, 39, 68, P0
61.56, 98, 42, 68, P0
60.60, 99, 44, 68, P0
72.74, 94, 37, 69, P0
72.26, 85, 36, 69, P0
66.68, 82, 38, 68, P0
50.13, 98, 41, 69, P0
63.89, 99, 41, 69, P0
66.19, 98, 36, 69, P0
62.58, 98, 46, 69, P0
78.97, 92, 37, 69, P0
66.68, 95, 42, 69, P0
75.42, 83, 37, 69, P0
45.17, 98, 45, 69, P0
81.93, 99, 36, 69, P0
75.09, 98, 42, 69, P0
68.28, 96, 44, 69, P0
83.03, 67, 23, 69, P0
71.78, 96, 43, 69, P0
57.55, 98, 41, 69, P0
57.84, 99, 41, 68, P0
92.93, 98, 36, 69, P0
78.63, 99, 48, 69, P0
46.63, 98, 42, 69, P0
74.28, 99, 48, 69, P0
65.52, 90, 36, 69, P0
70.76, 60, 32, 69, P0
81.70, 98, 41, 68, P0
52.74, 99, 44, 69, P0
74.46, 97, 35, 69, P0
50.71, 98, 48, 68, P0
76.72, 84, 35, 69, P0
67.35, 88, 39, 69, P0
75.90, 98, 42, 68, P0
74.80, 99, 40, 69, P0
64.75, 89, 31, 69, P0
68.75, 97, 46, 69, P0
47.94, 89, 35, 69, P0
74.75, 89, 38, 69, P0
68.21, 98, 40, 69, P0
75.33, 99, 45, 68, P0
67.87, 98, 34, 69, P0
55.85, 97, 46, 69, P0
41.79, 98, 44, 69, P0
74.90, 99, 44, 69, P0
59.00, 90, 36, 68, P0
68.90, 98, 41, 69, P0
50.04, 98, 44, 69, P0
61.27, 99, 38, 68, P0
76.10, 88, 39, 68, P0
53.28, 98, 47, 68, P0
71.35, 90, 35, 69, P0
64.99, 89, 38, 69, P0
70.38, 98, 41, 69, P0
67.06, 99, 42, 69, P0
67.83, 98, 37, 68, P0
45.17, 99, 48, 68, P0
78.58, 90, 36, 69, P0
69.38, 98, 44, 69, P0
75.18, 98, 41, 69, P0
49.68, 99, 39, 69, P0
63.00, 98, 40, 69, P0
63.93, 99, 46, 68, P0
91.79, 94, 40, 69, P0
68.70, 91, 37, 69, P0
69.90, 89, 35, 69, P0
53.57, 98, 41, 68, P0
78.92, 99, 43, 69, P0
68.79, 95, 34, 69, P0
60.41, 98, 45, 68, P0
72.07, 89, 34, 69, P0
67.10, 91, 38, 68, P0
69.86, 98, 41, 68, P0
70.19, 98, 43, 68, P0
67.44, 98, 36, 69, P0
72.83, 98, 41, 68, P0
73.41, 93, 39, 69, P0
73.17, 89, 35, 69, P0
62.87, 98, 41, 69, P0
76.86, 97, 43, 68, P0
79.16, 99, 37, 69, P0
53.28, 98, 47, 69, P0
43.55, 91, 36, 69, P0
75.71, 84, 37, 69, P0
67.44, 93, 37, 69, P0
64.08, 98, 41, 69, P0
65.75, 98, 42, 69, P0
91.75, 99, 38, 69, P0
78.59, 98, 41, 68, P0
87.22, 98, 44, 69, P0
78.83, 89, 36, 69, P0
57.94, 98, 41, 69, P0
47.46, 98, 42, 69, P0
80.93, 99, 41, 69, P0
79.21, 98, 37, 69, P0
49.26, 98, 47, 68, P0
95.86, 94, 38, 69, P0
70.73, 95, 42, 69, P0
74.42, 98, 42, 69, P0
50.42, 99, 41, 68, P0
67.16, 98, 38, 69, P0
76.33, 97, 46, 69, P0
54.66, 93, 40, 69, P0
71.54, 95, 41, 69, P0
74.22, 93, 37, 69, P0
75.52, 98, 41, 68, P0
54.22, 99, 44, 69, P0
71.49, 98, 36, 69, P0
63.10, 97, 41, 68, P0
39.95, 99, 47, 69, P0
71.15, 85, 33, 69, P0
68.56, 81, 34, 69, P0
63.25, 98, 41, 69, P0
55.37, 98, 41, 68, P0
87.57, 99, 38, 69, P0
79.50, 98, 40, 69, P0
55.95, 99, 46, 68, P0
73.89, 86, 34, 69, P0
73.75, 94, 42, 69, P0
65.62, 98, 41, 69, P0
59.25, 99, 40, 69, P0
67.02, 98, 42, 69, P0
58.81, 99, 45, 68, P0
73.65, 88, 35, 69, P0
71.35, 89, 37, 69, P0
