power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.53, 9, 0, 67, P0
75.04, 85, 34, 68, P0
68.84, 99, 40, 68, P0
57.26, 97, 44, 68, P0
83.51, 99, 38, 69, P0
63.06, 98, 46, 69, P0
55.21, 90, 37, 68, P0
74.08, 98, 44, 69, P0
60.79, 89, 35, 68, P0
79.78, 96, 40, 68, P0
66.96, 98, 44, 69, P0
65.52, 99, 38, 68, P0
45.56, 98, 43, 68, P0
79.06, 96, 41, 69, P0
71.83, 92, 37, 68, P0
68.31, 98, 41, 68, P0
61.72, 98, 44, 69, P0
78.15, 99, 37, 69, P0
73.17, 98, 44, 68, P0
74.47, 92, 38, 68, P0
71.59, 84, 36, 69, P0
70.00, 98, 40, 68, P0
47.97, 98, 44, 68, P0
84.52, 96, 34, 69, P0
73.22, 98, 48, 69, P0
49.68, 93, 39, 68, P0
71.39, 84, 35, 69, P0
63.74, 84, 34, 69, P0
68.60, 98, 39, 68, P0
69.56, 99, 45, 69, P0
54.73, 98, 35, 69, P0
49.20, 98, 45, 68, P0
73.22, 88, 37, 69, P0
65.19, 92, 37, 68, P0
62.33, 98, 40, 68, P0
63.68, 98, 44, 68, P0
84.28, 99, 38, 68, P0
78.40, 98, 45, 68, P0
39.56, 92, 39, 69, P0
71.68, 92, 37, 69, P0
69.71, 95, 39, 68, P0
55.76, 99, 44, 68, P0
76.67, 92, 37, 69, P0
69.42, 97, 42, 69, P0
52.29, 94, 40, 68, P0
66.25, 92, 37, 69, P0
72.50, 95, 44, 69, P0
62.87, 86, 35, 68, P0
59.19, 77, 35, 68, P0
66.57, 98, 43, 69, P0
69.80, 99, 37, 68, P0
62.48, 98, 45, 68, P0
72.89, 99, 44, 68, P0
67.50, 74, 29, 68, P0
69.57, 98, 40, 68, P0
63.93, 98, 44, 68, P0
75.47, 97, 38, 69, P0
67.88, 98, 43, 68, P0
48.05, 92, 39, 68, P0
68.04, 93, 38, 68, P0
67.50, 98, 41, 68, P0
53.41, 99, 44, 68, P0
69.61, 98, 35, 69, P0
73.41, 98, 47, 68, P0
66.02, 90, 38, 68, P0
71.45, 94, 43, 69, P0
67.93, 98, 40, 68, P0
61.37, 98, 40, 68, P0
69.46, 99, 45, 68, P0
69.23, 99, 37, 68, P0
62.20, 98, 44, 68, P0
80.49, 99, 44, 68, P0
69.46, 86, 34, 68, P0
66.54, 99, 40, 68, P0
67.39, 98, 42, 68, P0
78.68, 99, 37, 69, P0
57.11, 98, 43, 68, P0
48.01, 99, 44, 68, P0
86.08, 72, 30, 69, P0
67.25, 98, 41, 68, P0
55.66, 98, 43, 68, P0
92.35, 99, 38, 69, P0
76.67, 97, 44, 69, P0
101.26, 89, 37, 69, P0
62.56, 92, 39, 68, P0
65.37, 98, 41, 68, P0
75.28, 99, 41, 68, P0
75.86, 98, 38, 69, P0
68.02, 99, 37, 69, P0
48.52, 97, 42, 68, P0
68.76, 96, 41, 69, P0
73.26, 93, 37, 68, P0
75.28, 98, 41, 68, P0
77.53, 99, 45, 69, P0
58.90, 98, 36, 68, P0
58.32, 98, 42, 68, P0
75.33, 98, 46, 68, P0
93.86, 87, 36, 68, P0
70.77, 93, 37, 68, P0
72.45, 98, 40, 68, P0
53.96, 97, 43, 68, P0
84.04, 98, 36, 68, P0
75.57, 98, 46, 68, P0
89.18, 92, 37, 68, P0
78.25, 84, 38, 69, P0
74.80, 98, 39, 68, P0
71.78, 99, 44, 68, P0
59.15, 97, 35, 69, P0
73.22, 99, 37, 68, P0
53.28, 98, 44, 69, P0
72.79, 95, 41, 69, P0
61.12, 83, 33, 68, P0
75.42, 98, 40, 68, P0
78.78, 99, 44, 69, P0
69.04, 98, 36, 68, P0
54.09, 98, 46, 68, P0
73.22, 88, 39, 69, P0
68.02, 94, 43, 68, P0
69.66, 98, 42, 68, P0
58.77, 99, 41, 69, P0
66.96, 98, 40, 69, P0
43.55, 97, 44, 69, P0
69.96, 90, 36, 68, P0
67.88, 99, 40, 68, P0
64.79, 98, 44, 68, P0
84.28, 99, 38, 69, P0
59.44, 98, 42, 68, P0
74.99, 99, 44, 68, P0
95.77, 90, 36, 68, P0
74.99, 87, 38, 68, P0
66.77, 97, 43, 68, P0
64.12, 98, 42, 68, P0
67.79, 99, 39, 68, P0
61.56, 98, 40, 68, P0
66.98, 99, 47, 68, P0
59.67, 94, 37, 68, P0
55.63, 98, 41, 68, P0
80.26, 97, 41, 68, P0
68.06, 99, 42, 69, P0
68.60, 98, 37, 69, P0
42.29, 99, 46, 69, P0
73.79, 72, 28, 68, P0
60.41, 99, 45, 68, P0
65.70, 98, 42, 68, P0
80.79, 98, 37, 69, P0
90.59, 98, 36, 68, P0
77.01, 99, 47, 68, P0
75.71, 78, 32, 68, P0
74.09, 88, 37, 68, P0
73.84, 68, 26, 68, P0
60.25, 65, 34, 68, P0
57.75, 97, 40, 68, P0
73.36, 99, 45, 69, P0
69.46, 98, 35, 68, P0
65.43, 98, 47, 68, P0
69.62, 89, 37, 68, P0
79.31, 90, 38, 68, P0
61.79, 98, 40, 68, P0
55.15, 99, 44, 68, P0
65.56, 96, 34, 68, P0
71.68, 98, 47, 68, P0
75.33, 93, 38, 68, P0
75.71, 93, 40, 68, P0
72.64, 98, 42, 68, P0
70.62, 99, 41, 68, P0
86.00, 97, 36, 68, P0
74.08, 99, 47, 68, P0
96.60, 98, 46, 69, P0
71.63, 80, 34, 68, P0
75.18, 92, 41, 68, P0
48.91, 98, 42, 68, P0
73.12, 99, 40, 68, P0
62.81, 98, 36, 68, P0
65.63, 99, 47, 68, P0
71.74, 89, 36, 68, P0
67.02, 99, 41, 68, P0
69.76, 97, 43, 68, P0
79.26, 99, 38, 68, P0
67.79, 98, 44, 68, P0
67.85, 99, 44, 68, P0
68.95, 90, 34, 69, P0
65.91, 98, 40, 68, P0
65.33, 98, 43, 68, P0
91.47, 99, 38, 69, P0
63.00, 98, 45, 69, P0
73.70, 99, 44, 68, P0
68.95, 90, 35, 69, P0
77.82, 98, 41, 68, P0
52.71, 99, 45, 68, P0
53.09, 92, 40, 69, P0
90.34, 99, 43, 69, P0
75.90, 97, 35, 68, P0
70.29, 98, 48, 68, P0
74.56, 91, 40, 69, P0
68.02, 90, 41, 69, P0
77.53, 97, 41, 68, P0
70.48, 99, 41, 69, P0
59.67, 98, 39, 69, P0
41.13, 99, 45, 69, P0
68.54, 90, 36, 68, P0
66.29, 99, 44, 68, P0
75.28, 98, 41, 68, P0
85.46, 99, 39, 69, P0
63.54, 98, 43, 68, P0
80.65, 99, 47, 68, P0
102.31, 94, 38, 68, P0
80.69, 99, 40, 68, P0
55.70, 98, 44, 68, P0
51.00, 89, 39, 68, P0
76.96, 99, 41, 68, P0
74.70, 98, 36, 68, P0
83.40, 98, 48, 68, P0
63.85, 88, 37, 68, P0
61.12, 93, 41, 68, P0
79.36, 98, 41, 68, P0
73.98, 99, 41, 69, P0
54.44, 98, 39, 69, P0
46.37, 97, 45, 69, P0
75.76, 70, 27, 69, P0
64.81, 98, 45, 68, P0
75.28, 97, 41, 68, P0
74.13, 99, 41, 68, P0
70.96, 98, 35, 68, P0
68.36, 99, 49, 68, P0
73.08, 94, 39, 68, P0
71.59, 99, 42, 68, P0
68.46, 98, 43, 69, P0
49.39, 98, 42, 68, P0
76.10, 97, 41, 68, P0
67.10, 98, 36, 68, P0
73.22, 99, 48, 69, P0
64.37, 93, 38, 68, P0
79.88, 98, 40, 69, P0
54.15, 98, 42, 68, P0
