power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
51.97, 3, 1, 68, P0
72.45, 99, 46, 69, P0
79.40, 86, 34, 69, P0
57.97, 98, 40, 69, P0
79.50, 98, 43, 69, P0
69.23, 99, 37, 69, P0
52.54, 98, 44, 68, P0
76.53, 93, 37, 69, P0
69.57, 93, 40, 69, P0
70.28, 99, 41, 69, P0
81.88, 99, 41, 69, P0
67.31, 98, 37, 69, P0
55.66, 99, 47, 69, P0
77.77, 91, 36, 69, P0
64.02, 95, 39, 69, P0
75.90, 98, 43, 69, P0
85.53, 99, 37, 70, P0
63.49, 98, 45, 69, P0
46.88, 99, 44, 69, P0
73.99, 93, 38, 69, P0
66.52, 99, 40, 69, P0
68.07, 99, 42, 69, P0
49.68, 98, 41, 69, P0
90.02, 99, 42, 69, P0
75.95, 96, 38, 69, P0
64.00, 99, 47, 69, P0
70.28, 93, 37, 69, P0
71.20, 98, 41, 69, P0
65.19, 99, 44, 69, P0
71.58, 99, 39, 69, P0
51.10, 97, 44, 69, P0
51.87, 93, 39, 69, P0
70.77, 92, 38, 69, P0
72.54, 99, 42, 69, P0
49.26, 98, 42, 69, P0
82.61, 98, 35, 69, P0
65.81, 98, 44, 69, P0
53.60, 94, 39, 69, P0
69.81, 90, 38, 69, P0
64.85, 98, 40, 69, P0
64.46, 99, 42, 69, P0
91.03, 99, 36, 70, P0
61.69, 98, 45, 69, P0
67.06, 98, 41, 69, P0
92.74, 94, 46, 69, P0
78.30, 90, 36, 69, P0
69.56, 99, 44, 69, P0
49.84, 98, 42, 69, P0
76.00, 90, 35, 69, P0
74.42, 98, 38, 69, P0
64.81, 99, 47, 69, P0
76.82, 92, 37, 69, P0
69.61, 98, 40, 69, P0
56.72, 99, 44, 69, P0
80.46, 99, 38, 69, P0
77.44, 98, 44, 69, P0
103.13, 93, 38, 69, P0
78.54, 84, 37, 69, P0
66.44, 98, 41, 69, P0
66.92, 99, 41, 69, P0
68.12, 98, 34, 70, P0
69.17, 98, 48, 69, P0
48.42, 98, 43, 69, P0
80.16, 90, 37, 69, P0
69.46, 92, 37, 69, P0
56.49, 98, 40, 69, P0
89.90, 99, 42, 69, P0
73.84, 98, 35, 69, P0
47.43, 98, 48, 70, P0
70.34, 93, 40, 69, P0
65.75, 95, 42, 69, P0
49.84, 99, 41, 69, P0
61.02, 99, 41, 70, P0
70.00, 97, 36, 69, P0
73.07, 99, 48, 69, P0
67.84, 94, 40, 70, P0
72.02, 99, 44, 69, P0
71.68, 99, 41, 69, P0
55.24, 99, 40, 69, P0
65.23, 98, 42, 69, P0
50.71, 99, 45, 69, P0
74.61, 93, 37, 70, P0
75.76, 99, 41, 69, P0
69.61, 99, 44, 69, P0
73.36, 98, 42, 69, P0
65.43, 99, 37, 69, P0
65.91, 98, 43, 69, P0
80.74, 99, 44, 69, P0
62.93, 92, 37, 69, P0
55.85, 99, 40, 69, P0
64.46, 98, 43, 69, P0
71.97, 99, 38, 70, P0
63.74, 98, 43, 69, P0
49.88, 96, 41, 70, P0
74.32, 91, 37, 69, P0
69.61, 98, 40, 69, P0
53.57, 99, 45, 69, P0
84.01, 99, 36, 69, P0
76.48, 98, 46, 69, P0
40.14, 87, 36, 69, P0
72.84, 87, 35, 69, P0
66.68, 98, 42, 69, P0
71.78, 98, 43, 70, P0
51.61, 99, 38, 69, P0
85.23, 99, 42, 70, P0
76.00, 98, 36, 69, P0
94.05, 99, 48, 69, P0
74.85, 91, 38, 69, P0
69.23, 99, 45, 70, P0
80.93, 98, 42, 69, P0
69.42, 98, 37, 70, P0
63.29, 98, 44, 69, P0
42.75, 99, 44, 70, P0
72.98, 92, 38, 69, P0
73.46, 98, 40, 70, P0
48.42, 99, 44, 70, P0
61.02, 98, 35, 70, P0
54.51, 98, 48, 69, P0
74.99, 93, 38, 70, P0
61.85, 99, 45, 69, P0
77.05, 97, 41, 70, P0
58.07, 99, 37, 70, P0
93.82, 98, 43, 69, P0
77.05, 99, 45, 69, P0
72.84, 99, 48, 70, P0
75.71, 93, 38, 69, P0
65.04, 63, 34, 69, P0
76.62, 84, 35, 69, P0
85.90, 99, 44, 70, P0
56.72, 98, 35, 70, P0
42.75, 98, 47, 69, P0
68.76, 94, 38, 70, P0
72.88, 94, 40, 69, P0
54.12, 97, 41, 69, P0
81.36, 99, 41, 70, P0
80.41, 98, 34, 70, P0
58.26, 99, 49, 69, P0
74.90, 95, 40, 70, P0
60.18, 99, 44, 70, P0
79.59, 98, 41, 69, P0
71.20, 99, 38, 70, P0
54.60, 98, 44, 69, P0
49.87, 99, 45, 69, P0
92.24, 94, 37, 70, P0
77.34, 99, 41, 69, P0
65.71, 99, 41, 69, P0
60.79, 99, 43, 70, P0
69.80, 99, 37, 70, P0
46.52, 98, 43, 69, P0
74.27, 94, 39, 70, P0
66.87, 93, 38, 69, P0
60.69, 98, 39, 70, P0
91.97, 99, 43, 70, P0
61.85, 98, 34, 70, P0
62.72, 99, 48, 69, P0
64.81, 92, 39, 70, P0
64.46, 99, 44, 69, P0
77.15, 99, 41, 69, P0
81.88, 99, 39, 70, P0
56.05, 98, 42, 70, P0
46.20, 99, 45, 69, P0
72.36, 89, 35, 70, P0
63.79, 99, 42, 69, P0
71.01, 98, 43, 70, P0
46.88, 99, 38, 70, P0
76.43, 98, 46, 69, P0
74.13, 98, 35, 69, P0
73.94, 99, 48, 70, P0
67.31, 91, 36, 69, P0
76.86, 99, 42, 69, P0
65.95, 99, 43, 70, P0
62.81, 99, 38, 69, P0
43.53, 98, 45, 69, P0
75.28, 95, 38, 70, P0
69.18, 95, 42, 69, P0
78.40, 98, 41, 69, P0
66.24, 99, 40, 70, P0
71.39, 98, 36, 70, P0
55.47, 99, 47, 69, P0
74.08, 91, 37, 70, P0
70.57, 99, 41, 69, P0
57.40, 99, 43, 69, P0
91.28, 99, 38, 70, P0
62.39, 98, 43, 70, P0
63.16, 90, 38, 70, P0
79.49, 94, 39, 70, P0
66.33, 99, 41, 70, P0
75.95, 99, 41, 69, P0
80.68, 99, 42, 70, P0
59.00, 99, 37, 70, P0
52.19, 98, 46, 70, P0
67.65, 92, 38, 70, P0
75.38, 92, 41, 70, P0
80.17, 98, 41, 69, P0
51.35, 99, 39, 70, P0
67.16, 98, 37, 70, P0
43.65, 99, 46, 70, P0
71.88, 92, 36, 70, P0
57.11, 98, 41, 69, P0
60.79, 98, 45, 69, P0
72.49, 99, 39, 70, P0
56.24, 98, 43, 70, P0
48.49, 100, 44, 69, P0
92.05, 95, 38, 70, P0
77.24, 99, 40, 69, P0
63.25, 98, 44, 69, P0
74.80, 99, 37, 70, P0
64.79, 99, 40, 69, P0
75.57, 98, 37, 69, P0
76.53, 99, 48, 70, P0
77.58, 89, 36, 70, P0
73.17, 87, 40, 69, P0
49.10, 99, 40, 69, P0
85.76, 99, 41, 70, P0
72.93, 98, 36, 70, P0
64.12, 98, 48, 69, P0
74.23, 91, 40, 70, P0
62.52, 98, 44, 69, P0
76.05, 98, 41, 69, P0
62.81, 99, 39, 70, P0
64.12, 98, 43, 70, P0
50.97, 99, 44, 70, P0
75.71, 92, 37, 70, P0
74.70, 99, 41, 70, P0
71.68, 99, 45, 69, P0
65.95, 98, 34, 70, P0
66.68, 98, 46, 70, P0
46.49, 89, 36, 69, P0
77.01, 99, 44, 69, P0
63.49, 91, 37, 70, P0
75.71, 99, 41, 69, P0
80.65, 99, 43, 70, P0
66.96, 99, 36, 70, P0
54.18, 98, 46, 69, P0
70.34, 95, 39, 70, P0
75.09, 91, 40, 69, P0
67.50, 98, 41, 69, P0
63.93, 99, 41, 70, P0
65.33, 87, 31, 69, P0
58.32, 98, 47, 69, P0
71.88, 92, 39, 70, P0
65.56, 95, 43, 69, P0
78.59, 98, 42, 70, P0
67.69, 99, 41, 70, P0
87.62, 98, 37, 69, P0
76.38, 99, 47, 69, P0
52.35, 93, 38, 69, P0
72.93, 99, 42, 69, P0
67.69, 92, 42, 70, P0
61.27, 87, 36, 69, P0
80.08, 99, 44, 70, P0
76.48, 98, 36, 70, P0
69.28, 98, 46, 69, P0
68.28, 95, 38, 70, P0
67.54, 93, 41, 69, P0
62.72, 98, 42, 69, P0
54.31, 99, 41, 70, P0
73.84, 98, 36, 70, P0
49.23, 99, 47, 69, P0
73.13, 94, 39, 70, P0
66.29, 76, 37, 69, P0
76.48, 97, 41, 69, P0
76.05, 99, 40, 70, P0
94.01, 86, 33, 70, P0
74.70, 99, 47, 69, P0
74.27, 80, 32, 69, P0
76.72, 94, 41, 70, P0
67.02, 99, 41, 70, P0
54.06, 99, 41, 69, P0
72.83, 99, 43, 70, P0
69.61, 99, 36, 70, P0
53.22, 98, 45, 70, P0
71.97, 89, 36, 70, P0
69.75, 95, 41, 70, P0
73.22, 99, 41, 69, P0
80.01, 98, 41, 70, P0
61.27, 98, 38, 70, P0
42.78, 99, 47, 70, P0
74.80, 91, 36, 70, P0
60.02, 98, 41, 70, P0
54.15, 98, 44, 69, P0
91.43, 99, 38, 70, P0
76.05, 98, 43, 70, P0
65.15, 96, 41, 69, P0
71.64, 91, 37, 70, P0
73.70, 66, 33, 70, P0
69.33, 99, 41, 69, P0
58.13, 99, 41, 69, P0
78.45, 98, 43, 70, P0
63.89, 99, 36, 70, P0
41.13, 97, 43, 69, P0
73.22, 99, 44, 70, P0
66.58, 90, 35, 69, P0
76.29, 98, 41, 69, P0
56.69, 99, 42, 69, P0
72.84, 98, 36, 69, P0
63.10, 98, 37, 70, P0
43.55, 98, 47, 70, P0
73.08, 90, 37, 70, P0
64.31, 99, 45, 69, P0
75.90, 98, 41, 69, P0
84.14, 99, 40, 70, P0
51.58, 91, 38, 69, P0
44.01, 99, 47, 69, P0
99.04, 92, 37, 70, P0
74.90, 68, 35, 70, P0
57.55, 99, 41, 69, P0
56.91, 99, 42, 69, P0
87.86, 98, 37, 70, P0
77.53, 98, 36, 69, P0
52.26, 98, 45, 70, P0
73.51, 93, 39, 70, P0
57.49, 93, 38, 70, P0
58.17, 98, 39, 69, P0
50.33, 99, 43, 70, P0
90.63, 98, 38, 69, P0
75.18, 98, 43, 69, P0
65.44, 94, 39, 70, P0
78.01, 94, 38, 69, P0
56.24, 98, 40, 70, P0
67.83, 99, 43, 70, P0
71.78, 98, 36, 70, P0
54.54, 98, 48, 69, P0
57.52, 94, 39, 70, P0
68.86, 97, 44, 70, P0
68.56, 98, 41, 70, P0
57.49, 98, 41, 70, P0
96.12, 97, 37, 70, P0
77.82, 99, 37, 70, P0
46.95, 98, 43, 70, P0
72.45, 92, 39, 70, P0
