power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.38, 9, 0, 67, P0
73.61, 96, 42, 68, P0
66.43, 87, 35, 68, P0
59.58, 98, 41, 68, P0
79.93, 99, 42, 69, P0
65.62, 98, 38, 68, P0
57.20, 98, 48, 68, P0
67.12, 93, 38, 68, P0
60.64, 99, 45, 68, P0
76.57, 98, 42, 68, P0
66.96, 99, 41, 68, P0
70.00, 98, 39, 68, P0
46.33, 99, 46, 68, P0
74.08, 94, 38, 68, P0
67.02, 98, 41, 68, P0
73.60, 87, 41, 69, P0
53.32, 99, 38, 69, P0
80.65, 99, 41, 68, P0
73.84, 98, 37, 68, P0
64.19, 99, 47, 68, P0
73.70, 80, 32, 69, P0
56.53, 99, 44, 69, P0
71.58, 98, 41, 68, P0
69.66, 99, 37, 69, P0
56.21, 98, 43, 68, P0
61.83, 91, 38, 69, P0
79.01, 94, 39, 69, P0
74.61, 98, 41, 69, P0
58.32, 99, 43, 69, P0
67.54, 98, 36, 68, P0
62.68, 99, 47, 68, P0
75.18, 91, 38, 69, P0
62.48, 99, 42, 69, P0
57.97, 98, 44, 68, P0
89.98, 99, 39, 69, P0
91.45, 98, 43, 69, P0
76.38, 99, 44, 68, P0
70.10, 99, 47, 69, P0
67.02, 94, 38, 68, P0
58.81, 99, 43, 69, P0
67.79, 98, 42, 69, P0
71.30, 99, 36, 68, P0
46.71, 98, 44, 68, P0
71.06, 99, 47, 68, P0
70.91, 90, 37, 69, P0
65.82, 99, 41, 68, P0
72.83, 98, 42, 69, P0
75.47, 99, 37, 68, P0
55.08, 97, 44, 68, P0
41.93, 99, 43, 68, P0
72.74, 92, 38, 69, P0
71.30, 98, 40, 68, P0
52.93, 99, 43, 68, P0
86.48, 98, 36, 68, P0
75.09, 98, 47, 69, P0
54.86, 78, 33, 68, P0
69.00, 93, 38, 69, P0
63.31, 98, 41, 69, P0
81.65, 98, 42, 68, P0
54.73, 98, 44, 69, P0
70.72, 99, 37, 69, P0
49.78, 98, 42, 68, P0
74.66, 93, 39, 69, P0
62.33, 91, 37, 69, P0
52.74, 98, 42, 68, P0
84.28, 99, 41, 69, P0
76.43, 90, 34, 69, P0
67.06, 98, 48, 69, P0
76.05, 89, 36, 69, P0
59.89, 99, 45, 68, P0
78.54, 98, 41, 68, P0
71.11, 99, 40, 69, P0
64.22, 98, 42, 69, P0
42.17, 99, 44, 69, P0
74.04, 90, 35, 69, P0
66.87, 97, 41, 68, P0
66.48, 98, 44, 68, P0
