power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.58, 9, 0, 68, P0
73.65, 99, 43, 69, P0
57.59, 90, 37, 68, P0
63.83, 98, 40, 69, P0
49.58, 98, 43, 69, P0
59.38, 99, 37, 69, P0
63.74, 98, 46, 68, P0
75.66, 84, 34, 69, P0
67.49, 94, 41, 69, P0
75.47, 98, 42, 69, P0
75.18, 99, 41, 69, P0
64.22, 98, 39, 69, P0
72.41, 99, 45, 69, P0
65.10, 94, 38, 69, P0
72.97, 97, 40, 68, P0
66.82, 98, 44, 69, P0
51.93, 99, 37, 69, P0
59.38, 98, 42, 69, P0
54.54, 98, 36, 69, P0
76.96, 99, 48, 69, P0
63.25, 90, 38, 69, P0
72.45, 99, 43, 69, P0
65.71, 98, 41, 69, P0
74.94, 97, 38, 69, P0
75.71, 98, 41, 69, P0
75.18, 97, 45, 69, P0
78.01, 93, 37, 69, P0
69.51, 98, 41, 69, P0
77.10, 99, 45, 69, P0
69.32, 98, 34, 69, P0
67.25, 98, 46, 69, P0
68.43, 93, 39, 69, P0
71.78, 98, 44, 69, P0
72.16, 98, 40, 69, P0
49.78, 99, 39, 69, P0
64.02, 98, 43, 69, P0
65.37, 99, 44, 68, P0
66.06, 94, 37, 69, P0
69.71, 98, 41, 69, P0
73.70, 99, 45, 69, P0
74.32, 98, 42, 69, P0
68.17, 99, 39, 69, P0
51.10, 98, 42, 69, P0
62.89, 99, 46, 69, P0
73.80, 92, 37, 69, P0
59.87, 96, 42, 69, P0
68.51, 98, 42, 69, P0
81.74, 99, 37, 69, P0
75.28, 97, 44, 69, P0
92.88, 99, 43, 69, P0
74.71, 82, 34, 69, P0
68.36, 99, 41, 69, P0
75.04, 99, 44, 69, P0
66.43, 99, 37, 69, P0
71.01, 98, 42, 69, P0
47.85, 93, 38, 69, P0
74.66, 93, 40, 69, P0
57.40, 97, 41, 69, P0
55.76, 99, 40, 69, P0
80.65, 98, 37, 69, P0
73.55, 98, 34, 69, P0
64.04, 96, 47, 69, P0
69.19, 90, 38, 69, P0
72.93, 87, 36, 69, P0
81.74, 98, 41, 69, P0
74.23, 99, 42, 69, P0
84.37, 98, 36, 69, P0
52.35, 98, 47, 68, P0
71.35, 89, 37, 69, P0
66.87, 90, 40, 69, P0
77.20, 99, 41, 69, P0
54.89, 99, 44, 69, P0
71.68, 98, 34, 69, P0
59.89, 98, 46, 69, P0
54.38, 93, 39, 69, P0
70.58, 97, 44, 69, P0
76.43, 96, 40, 69, P0
49.10, 99, 40, 69, P0
67.06, 97, 42, 69, P0
58.81, 97, 44, 69, P0
67.74, 90, 36, 69, P0
64.06, 91, 38, 69, P0
79.21, 99, 45, 69, P0
59.77, 87, 37, 69, P0
92.80, 99, 38, 69, P0
79.40, 98, 42, 69, P0
65.58, 99, 45, 69, P0
76.67, 94, 37, 69, P0
59.73, 95, 40, 69, P0
54.35, 99, 45, 69, P0
67.25, 98, 34, 69, P0
60.73, 98, 46, 69, P0
47.49, 92, 37, 69, P0
71.78, 93, 39, 69, P0
60.89, 98, 42, 69, P0
53.96, 97, 41, 69, P0
79.11, 98, 36, 69, P0
75.86, 99, 48, 69, P0
44.12, 71, 29, 69, P0
71.97, 91, 40, 69, P0
68.46, 91, 38, 69, P0
48.52, 98, 41, 68, P0
65.52, 99, 45, 69, P0
67.31, 99, 37, 69, P0
64.56, 98, 45, 69, P0
79.64, 92, 37, 69, P0
63.16, 90, 39, 69, P0
73.02, 98, 41, 69, P0
73.12, 99, 43, 69, P0
67.06, 98, 35, 69, P0
50.36, 88, 43, 69, P0
70.30, 93, 39, 69, P0
65.04, 91, 41, 69, P0
72.35, 98, 41, 69, P0
45.26, 98, 40, 69, P0
73.22, 98, 37, 69, P0
59.67, 99, 47, 69, P0
64.14, 90, 35, 69, P0
64.54, 89, 39, 69, P0
66.44, 98, 41, 69, P0
60.46, 99, 39, 69, P0
85.33, 99, 43, 69, P0
76.43, 98, 36, 69, P0
59.87, 98, 47, 69, P0
65.00, 83, 34, 69, P0
76.62, 92, 37, 69, P0
75.23, 81, 36, 69, P0
50.04, 98, 43, 69, P0
84.18, 99, 40, 69, P0
78.83, 98, 39, 69, P0
92.57, 99, 46, 69, P0
71.88, 92, 36, 69, P0
68.31, 98, 40, 69, P0
75.86, 99, 44, 69, P0
85.37, 99, 38, 69, P0
56.62, 98, 45, 69, P0
41.71, 87, 36, 69, P0
72.59, 93, 39, 69, P0
70.48, 98, 42, 69, P0
50.26, 99, 41, 69, P0
77.73, 99, 45, 69, P0
56.27, 98, 36, 69, P0
75.43, 98, 47, 69, P0
74.42, 92, 39, 69, P0
69.32, 99, 45, 69, P0
46.52, 98, 42, 69, P0
86.19, 99, 38, 69, P0
76.38, 98, 42, 69, P0
67.51, 99, 44, 69, P0
70.62, 94, 38, 69, P0
57.55, 98, 40, 69, P0
72.88, 98, 43, 69, P0
86.19, 99, 37, 69, P0
63.74, 98, 46, 69, P0
60.52, 93, 39, 69, P0
73.12, 93, 42, 69, P0
68.61, 99, 41, 69, P0
49.94, 99, 42, 69, P0
89.56, 98, 35, 69, P0
76.10, 99, 49, 69, P0
93.70, 98, 44, 69, P0
72.88, 92, 37, 69, P0
69.42, 93, 41, 69, P0
53.96, 98, 42, 69, P0
67.39, 99, 42, 69, P0
77.82, 98, 39, 69, P0
94.78, 99, 45, 69, P0
72.11, 94, 37, 69, P0
70.00, 98, 40, 69, P0
51.65, 98, 44, 69, P0
67.59, 99, 38, 69, P0
61.18, 87, 41, 69, P0
67.80, 95, 40, 69, P0
72.84, 92, 37, 69, P0
62.68, 98, 41, 69, P0
53.19, 99, 42, 69, P0
83.85, 98, 36, 69, P0
76.10, 99, 49, 69, P0
83.89, 93, 40, 69, P0
75.81, 95, 44, 69, P0
51.19, 98, 42, 69, P0
50.45, 91, 40, 68, P0
62.58, 99, 45, 69, P0
68.84, 98, 35, 69, P0
51.97, 98, 46, 69, P0
70.97, 89, 37, 69, P0
71.10, 91, 41, 69, P0
68.94, 93, 40, 69, P0
78.20, 99, 41, 69, P0
