power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
31.50, 9, 0, 67, P0
79.92, 97, 45, 68, P0
43.57, 90, 38, 69, P0
70.92, 66, 27, 69, P0
77.77, 95, 42, 69, P0
61.83, 86, 37, 69, P0
72.26, 96, 41, 69, P0
53.51, 98, 45, 68, P0
79.06, 99, 38, 69, P0
52.77, 98, 44, 69, P0
49.62, 99, 45, 69, P0
50.07, 83, 33, 69, P0
64.63, 68, 34, 69, P0
76.91, 82, 32, 69, P0
65.29, 60, 32, 69, P0
75.76, 91, 39, 69, P0
61.16, 98, 45, 69, P0
73.22, 99, 37, 69, P0
67.65, 98, 43, 69, P0
55.37, 99, 44, 69, P0
64.00, 80, 33, 69, P0
74.28, 62, 25, 70, P0
70.96, 96, 43, 69, P0
67.55, 80, 34, 69, P0
78.78, 95, 41, 69, P0
62.97, 99, 41, 69, P0
89.69, 98, 35, 69, P0
78.39, 97, 46, 69, P0
52.83, 82, 33, 70, P0
80.58, 66, 26, 69, P0
74.90, 65, 35, 69, P0
68.66, 97, 39, 69, P0
65.96, 97, 42, 69, P0
51.52, 98, 41, 69, P0
84.37, 98, 41, 69, P0
76.14, 98, 34, 69, P0
40.60, 97, 46, 69, P0
70.54, 99, 44, 69, P0
84.18, 67, 24, 69, P0
56.90, 85, 36, 69, P0
55.78, 83, 35, 69, P0
67.84, 98, 42, 69, P0
64.54, 99, 37, 69, P0
67.84, 98, 40, 69, P0
55.53, 98, 47, 69, P0
93.61, 84, 34, 69, P0
63.21, 62, 25, 69, P0
80.83, 53, 26, 69, P0
63.74, 100, 43, 69, P0
63.77, 100, 39, 69, P0
73.26, 99, 37, 69, P0
54.05, 99, 36, 69, P0
68.27, 82, 34, 70, P0
66.36, 94, 40, 69, P0
74.85, 100, 43, 69, P0
64.42, 77, 33, 69, P0
62.91, 100, 38, 69, P0
79.69, 96, 37, 70, P0
72.83, 99, 36, 69, P0
61.95, 99, 39, 69, P0
80.12, 93, 37, 69, P0
59.38, 99, 43, 70, P0
48.04, 99, 44, 69, P0
51.35, 100, 39, 69, P0
65.33, 99, 36, 70, P0
77.34, 100, 36, 70, P0
79.82, 99, 30, 69, P0
60.79, 93, 30, 70, P0
67.44, 99, 40, 69, P0
73.60, 99, 42, 70, P0
72.64, 99, 44, 70, P0
54.41, 100, 46, 69, P0
77.87, 100, 45, 69, P0
71.82, 99, 40, 69, P0
55.47, 99, 42, 69, P0
47.65, 99, 43, 70, P0
48.20, 90, 41, 70, P0
97.39, 100, 45, 69, P0
72.36, 100, 42, 70, P0
68.23, 91, 34, 70, P0
73.99, 88, 32, 70, P0
70.19, 88, 34, 70, P0
79.83, 92, 32, 70, P0
71.30, 90, 34, 70, P0
68.03, 82, 32, 70, P0
79.31, 92, 36, 69, P0
68.31, 100, 42, 70, P0
64.96, 100, 39, 69, P0
67.02, 79, 34, 69, P0
71.01, 76, 33, 70, P0
65.96, 100, 40, 69, P0
75.47, 99, 37, 69, P0
69.08, 98, 36, 69, P0
68.27, 97, 38, 70, P0
61.10, 95, 40, 69, P0
68.99, 85, 36, 69, P0
76.24, 100, 42, 69, P0
60.89, 99, 37, 70, P0
78.15, 99, 38, 69, P0
79.02, 93, 37, 70, P0
65.18, 99, 37, 69, P0
61.21, 99, 38, 69, P0
81.37, 99, 38, 69, P0
62.43, 97, 42, 70, P0
55.56, 99, 43, 69, P0
51.93, 100, 42, 69, P0
53.44, 100, 37, 70, P0
64.23, 98, 33, 70, P0
91.03, 99, 33, 70, P0
90.36, 99, 31, 70, P0
61.85, 99, 31, 70, P0
91.81, 99, 36, 70, P0
86.05, 99, 36, 70, P0
80.03, 99, 40, 69, P0
72.93, 100, 35, 69, P0
73.60, 95, 30, 70, P0
60.15, 99, 30, 70, P0
80.31, 99, 32, 70, P0
55.08, 99, 39, 69, P0
58.42, 99, 39, 69, P0
55.12, 97, 39, 69, P0
78.20, 98, 40, 69, P0
52.90, 99, 45, 69, P0
55.41, 99, 45, 69, P0
47.56, 100, 44, 69, P0
45.89, 100, 42, 70, P0
97.83, 95, 36, 69, P0
63.37, 91, 35, 69, P0
69.14, 79, 32, 69, P0
65.85, 99, 44, 69, P0
67.65, 85, 36, 69, P0
62.21, 98, 43, 69, P0
47.59, 99, 37, 70, P0
84.14, 98, 35, 70, P0
70.00, 99, 37, 69, P0
72.55, 97, 35, 69, P0
76.14, 98, 48, 69, P0
69.19, 99, 42, 69, P0
78.34, 69, 27, 70, P0
71.63, 82, 37, 69, P0
54.70, 96, 40, 69, P0
68.76, 99, 45, 69, P0
79.73, 99, 37, 69, P0
70.58, 98, 36, 69, P0
62.41, 96, 45, 69, P0
57.58, 89, 37, 69, P0
54.44, 75, 31, 69, P0
79.68, 88, 40, 69, P0
72.93, 98, 40, 69, P0
62.44, 98, 41, 69, P0
73.60, 99, 38, 69, P0
64.33, 98, 38, 69, P0
65.92, 99, 48, 69, P0
41.66, 77, 33, 69, P0
72.84, 63, 25, 69, P0
56.65, 88, 41, 69, P0
67.74, 89, 35, 69, P0
74.46, 80, 35, 69, P0
56.36, 95, 41, 69, P0
56.14, 98, 42, 69, P0
79.73, 99, 44, 70, P0
79.06, 97, 34, 69, P0
55.98, 98, 41, 69, P0
58.10, 98, 48, 70, P0
59.41, 90, 39, 69, P0
92.49, 58, 26, 69, P0
61.52, 97, 39, 69, P0
75.57, 97, 42, 69, P0
65.00, 99, 39, 70, P0
68.70, 97, 35, 69, P0
72.55, 97, 45, 69, P0
42.63, 99, 46, 69, P0
103.38, 89, 37, 70, P0
68.81, 85, 34, 69, P0
85.66, 69, 34, 69, P0
59.92, 98, 41, 69, P0
60.75, 97, 40, 69, P0
67.17, 98, 41, 69, P0
88.03, 99, 44, 69, P0
64.52, 99, 37, 69, P0
56.27, 94, 35, 69, P0
45.31, 97, 42, 69, P0
58.16, 99, 44, 69, P0
72.31, 75, 28, 69, P0
76.62, 80, 36, 69, P0
70.87, 98, 41, 69, P0
66.25, 98, 43, 69, P0
69.43, 99, 40, 70, P0
67.21, 97, 35, 69, P0
71.44, 98, 37, 69, P0
54.09, 98, 48, 69, P0
78.92, 90, 38, 69, P0
74.61, 94, 43, 69, P0
71.25, 93, 40, 69, P0
55.05, 98, 44, 69, P0
78.20, 99, 38, 69, P0
71.40, 98, 44, 69, P0
80.35, 98, 34, 69, P0
51.87, 96, 37, 69, P0
40.24, 97, 44, 69, P0
79.16, 99, 47, 69, P0
77.86, 99, 45, 69, P0
91.44, 79, 32, 70, P0
77.10, 77, 35, 69, P0
68.37, 97, 38, 69, P0
48.34, 98, 42, 69, P0
78.35, 99, 42, 70, P0
83.06, 99, 38, 69, P0
75.18, 98, 43, 69, P0
52.93, 99, 44, 69, P0
70.15, 72, 30, 69, P0
82.60, 61, 27, 70, P0
63.85, 98, 40, 69, P0
68.03, 98, 42, 69, P0
51.77, 98, 44, 69, P0
62.73, 99, 43, 69, P0
69.28, 97, 35, 69, P0
72.55, 99, 39, 69, P0
68.95, 98, 36, 69, P0
41.01, 98, 42, 69, P0
63.27, 99, 44, 69, P0
71.30, 90, 37, 69, P0
71.59, 74, 36, 69, P0
65.92, 97, 40, 69, P0
76.53, 97, 40, 69, P0
59.41, 99, 42, 70, P0
67.36, 97, 34, 69, P0
66.98, 98, 42, 69, P0
58.54, 98, 48, 69, P0
77.05, 83, 34, 69, P0
92.38, 71, 27, 69, P0
76.76, 52, 26, 70, P0
60.85, 88, 38, 69, P0
74.94, 98, 42, 69, P0
46.95, 99, 40, 69, P0
86.56, 98, 37, 69, P0
72.84, 98, 48, 69, P0
62.20, 98, 44, 69, P0
97.58, 86, 34, 69, P0
60.27, 90, 37, 70, P0
66.98, 65, 28, 69, P0
71.63, 97, 41, 69, P0
76.38, 98, 42, 69, P0
83.50, 99, 40, 69, P0
68.61, 96, 34, 69, P0
76.29, 98, 42, 69, P0
87.88, 99, 44, 69, P0
70.82, 73, 28, 70, P0
97.17, 44, 22, 70, P0
55.59, 69, 35, 69, P0
68.17, 86, 38, 69, P0
67.80, 99, 45, 69, P0
51.29, 99, 36, 70, P0
72.26, 98, 44, 70, P0
44.24, 91, 43, 70, P0
46.17, 87, 36, 69, P0
67.76, 75, 29, 69, P0
68.18, 87, 35, 69, P0
67.80, 73, 30, 69, P0
77.15, 84, 38, 70, P0
69.29, 97, 42, 69, P0
70.39, 99, 41, 69, P0
84.47, 98, 37, 70, P0
67.55, 98, 36, 70, P0
55.34, 97, 45, 69, P0
40.05, 99, 44, 69, P0
88.64, 98, 41, 69, P0
71.88, 66, 25, 69, P0
87.50, 61, 23, 70, P0
75.33, 77, 35, 69, P0
58.73, 96, 39, 69, P0
78.20, 98, 45, 69, P0
62.54, 98, 35, 69, P0
71.35, 98, 42, 69, P0
68.13, 99, 45, 69, P0
54.24, 88, 35, 69, P0
61.68, 61, 29, 70, P0
67.84, 98, 40, 69, P0
69.57, 99, 44, 69, P0
76.91, 96, 41, 69, P0
61.20, 99, 40, 69, P0
76.05, 98, 35, 69, P0
39.95, 97, 43, 69, P0
52.77, 98, 47, 70, P0
80.79, 83, 34, 69, P0
74.28, 84, 33, 69, P0
67.22, 77, 37, 69, P0
54.66, 98, 39, 69, P0
74.22, 97, 44, 69, P0
78.11, 99, 40, 70, P0
62.98, 99, 37, 69, P0
79.06, 98, 42, 70, P0
56.84, 98, 47, 69, P0
55.69, 99, 43, 69, P0
67.70, 91, 36, 69, P0
68.56, 85, 40, 69, P0
67.88, 82, 35, 69, P0
65.73, 98, 44, 69, P0
52.83, 99, 36, 69, P0
80.83, 98, 43, 70, P0
74.51, 99, 39, 69, P0
80.12, 99, 37, 70, P0
48.14, 97, 43, 69, P0
40.99, 99, 47, 70, P0
77.96, 80, 33, 69, P0
78.78, 63, 29, 69, P0
71.35, 98, 41, 70, P0
72.31, 95, 40, 69, P0
67.36, 98, 43, 69, P0
87.88, 99, 38, 69, P0
79.59, 98, 41, 70, P0
47.04, 89, 44, 69, P0
67.65, 81, 32, 69, P0
67.90, 90, 35, 70, P0
86.98, 68, 34, 69, P0
72.21, 98, 41, 69, P0
55.01, 99, 44, 69, P0
76.62, 98, 35, 70, P0
71.11, 98, 42, 69, P0
74.71, 99, 47, 70, P0
67.70, 98, 45, 70, P0
63.60, 92, 38, 69, P0
67.26, 86, 34, 69, P0
65.52, 67, 34, 69, P0
72.64, 77, 34, 70, P0
54.92, 98, 42, 69, P0
78.58, 99, 42, 70, P0
69.86, 98, 34, 69, P0
59.89, 98, 43, 69, P0
58.22, 99, 45, 70, P0
54.73, 77, 30, 69, P0
74.04, 77, 30, 69, P0
75.71, 72, 34, 70, P0
66.98, 94, 39, 70, P0
69.95, 94, 40, 69, P0
63.50, 96, 41, 70, P0
53.80, 99, 40, 69, P0
92.36, 96, 36, 69, P0
58.54, 98, 46, 70, P0
41.11, 98, 43, 70, P0
77.43, 99, 45, 70, P0
67.21, 85, 34, 69, P0
65.63, 92, 41, 69, P0
59.18, 78, 36, 70, P0
68.90, 98, 42, 69, P0
66.02, 99, 42, 70, P0
68.80, 98, 34, 69, P0
77.05, 98, 41, 69, P0
49.59, 99, 48, 69, P0
72.36, 92, 38, 69, P0
74.23, 62, 30, 69, P0
52.38, 98, 41, 69, P0
66.40, 94, 40, 69, P0
