power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.43, 9, 0, 67, P0
68.85, 88, 35, 68, P0
68.36, 98, 40, 68, P0
66.29, 98, 44, 68, P0
67.35, 99, 38, 69, P0
72.64, 99, 40, 68, P0
48.20, 98, 41, 68, P0
70.34, 99, 47, 68, P0
64.50, 93, 37, 68, P0
72.06, 99, 40, 68, P0
61.12, 98, 41, 68, P0
75.52, 99, 41, 68, P0
54.06, 97, 38, 68, P0
41.59, 99, 47, 68, P0
72.11, 90, 37, 69, P0
69.38, 99, 43, 68, P0
75.66, 98, 41, 68, P0
74.99, 99, 42, 68, P0
58.32, 98, 39, 68, P0
41.91, 99, 48, 68, P0
94.28, 89, 36, 68, P0
71.68, 99, 45, 68, P0
64.12, 93, 39, 68, P0
77.72, 98, 44, 68, P0
81.46, 98, 36, 69, P0
63.10, 98, 42, 68, P0
65.41, 98, 36, 68, P0
71.78, 98, 49, 69, P0
83.56, 91, 38, 68, P0
53.73, 93, 42, 68, P0
77.05, 87, 39, 68, P0
73.07, 99, 40, 68, P0
52.99, 98, 36, 69, P0
42.68, 97, 47, 69, P0
74.18, 88, 36, 68, P0
63.97, 99, 44, 68, P0
57.11, 96, 43, 68, P0
77.34, 99, 40, 69, P0
69.38, 97, 40, 69, P0
49.65, 98, 49, 68, P0
85.89, 94, 40, 69, P0
74.95, 94, 44, 68, P0
69.23, 98, 40, 69, P0
54.35, 99, 42, 68, P0
85.90, 98, 36, 68, P0
76.00, 99, 49, 68, P0
45.75, 98, 41, 68, P0
77.77, 99, 46, 69, P0
65.96, 86, 34, 68, P0
77.92, 99, 41, 69, P0
57.01, 98, 43, 69, P0
89.82, 99, 37, 68, P0
60.79, 98, 38, 68, P0
67.37, 99, 47, 69, P0
77.53, 94, 37, 68, P0
67.79, 73, 36, 68, P0
56.82, 98, 40, 68, P0
88.96, 99, 40, 69, P0
79.02, 98, 40, 69, P0
40.99, 99, 47, 68, P0
90.55, 86, 35, 69, P0
75.23, 97, 41, 68, P0
63.64, 98, 44, 68, P0
52.06, 99, 38, 69, P0
71.05, 98, 43, 68, P0
48.23, 94, 40, 68, P0
95.04, 97, 47, 68, P0
75.43, 91, 36, 69, P0
70.19, 60, 27, 69, P0
72.74, 98, 41, 68, P0
50.81, 98, 44, 69, P0
81.60, 99, 38, 68, P0
73.31, 98, 42, 68, P0
70.29, 98, 43, 68, P0
74.13, 88, 36, 68, P0
66.14, 77, 37, 68, P0
74.22, 93, 41, 69, P0
50.71, 98, 44, 68, P0
76.00, 99, 39, 68, P0
72.11, 98, 44, 68, P0
50.97, 92, 37, 68, P0
76.00, 93, 40, 69, P0
68.84, 98, 41, 68, P0
78.01, 98, 43, 68, P0
59.15, 99, 38, 69, P0
71.01, 98, 43, 68, P0
52.90, 98, 37, 68, P0
77.34, 99, 48, 68, P0
63.45, 87, 36, 68, P0
77.53, 99, 45, 68, P0
64.89, 98, 41, 68, P0
76.53, 88, 36, 68, P0
72.54, 98, 39, 68, P0
67.61, 99, 46, 69, P0
62.35, 93, 37, 69, P0
58.48, 81, 37, 68, P0
61.37, 98, 42, 68, P0
88.24, 99, 38, 69, P0
76.96, 97, 43, 69, P0
94.28, 99, 43, 69, P0
78.20, 93, 38, 69, P0
66.62, 98, 41, 68, P0
76.86, 98, 44, 68, P0
66.19, 99, 38, 68, P0
66.62, 98, 39, 68, P0
70.53, 99, 47, 68, P0
86.99, 82, 33, 69, P0
77.34, 90, 37, 69, P0
60.89, 93, 41, 69, P0
68.99, 98, 42, 68, P0
72.93, 99, 40, 69, P0
55.56, 98, 35, 68, P0
39.88, 99, 47, 68, P0
77.00, 91, 37, 68, P0
63.06, 91, 38, 68, P0
76.38, 98, 41, 68, P0
85.04, 99, 43, 69, P0
54.51, 98, 36, 69, P0
48.42, 98, 48, 68, P0
68.70, 92, 39, 69, P0
74.32, 99, 45, 68, P0
70.53, 98, 41, 68, P0
59.50, 99, 39, 69, P0
72.01, 98, 38, 69, P0
72.16, 99, 47, 68, P0
68.76, 89, 35, 69, P0
67.59, 98, 40, 69, P0
69.90, 96, 42, 69, P0
67.44, 98, 41, 68, P0
70.23, 97, 43, 69, P0
68.40, 98, 37, 69, P0
71.15, 98, 44, 68, P0
70.00, 96, 41, 69, P0
68.56, 92, 38, 68, P0
62.20, 98, 39, 69, P0
68.65, 99, 44, 69, P0
