power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
41.62, 18, 0, 68, P0
48.75, 100, 47, 69, P0
93.89, 100, 45, 69, P0
65.15, 100, 39, 69, P0
83.46, 95, 36, 69, P0
61.93, 87, 31, 69, P0
68.86, 95, 35, 69, P0
65.63, 93, 39, 69, P0
76.38, 99, 42, 69, P0
56.27, 100, 39, 69, P0
71.82, 97, 38, 69, P0
78.64, 99, 38, 69, P0
55.28, 99, 37, 69, P0
72.11, 100, 40, 70, P0
69.28, 85, 37, 70, P0
67.79, 99, 39, 69, P0
68.17, 99, 37, 69, P0
57.46, 99, 37, 69, P0
79.40, 99, 37, 69, P0
64.22, 99, 39, 69, P0
46.98, 99, 39, 69, P0
55.56, 99, 37, 69, P0
80.50, 98, 40, 69, P0
59.38, 99, 43, 69, P0
58.61, 98, 44, 69, P0
50.29, 100, 40, 69, P0
76.29, 100, 38, 69, P0
72.31, 100, 35, 69, P0
67.79, 93, 30, 70, P0
87.26, 99, 31, 69, P0
70.71, 99, 35, 69, P0
59.00, 99, 40, 69, P0
76.24, 99, 42, 69, P0
67.54, 95, 45, 69, P0
54.79, 99, 32, 69, P0
74.94, 99, 33, 69, P0
73.26, 99, 40, 69, P0
64.54, 99, 42, 69, P0
52.13, 99, 43, 69, P0
49.17, 100, 46, 70, P0
81.16, 100, 44, 69, P0
74.42, 99, 43, 69, P0
75.38, 97, 37, 70, P0
76.43, 92, 35, 69, P0
79.39, 91, 35, 69, P0
73.03, 93, 34, 69, P0
78.20, 85, 32, 69, P0
72.55, 86, 33, 69, P0
68.36, 94, 40, 69, P0
65.47, 96, 41, 69, P0
75.09, 98, 43, 69, P0
62.79, 99, 38, 69, P0
71.44, 97, 37, 69, P0
65.48, 98, 48, 69, P0
70.92, 96, 36, 69, P0
47.11, 97, 46, 69, P0
74.37, 99, 47, 69, P0
73.56, 92, 39, 69, P0
78.30, 68, 27, 69, P0
69.52, 69, 35, 69, P0
68.13, 71, 34, 69, P0
49.52, 98, 41, 69, P0
70.82, 99, 45, 69, P0
66.98, 98, 38, 69, P0
67.94, 98, 42, 69, P0
57.33, 98, 48, 69, P0
84.74, 69, 28, 69, P0
66.84, 87, 37, 69, P0
61.97, 76, 36, 69, P0
75.18, 98, 44, 69, P0
79.97, 97, 36, 70, P0
77.63, 99, 38, 69, P0
72.55, 97, 40, 69, P0
64.62, 99, 47, 69, P0
78.63, 70, 29, 69, P0
49.59, 69, 26, 69, P0
76.58, 86, 35, 69, P0
79.64, 64, 26, 69, P0
72.21, 92, 42, 69, P0
77.72, 90, 39, 69, P0
47.40, 98, 40, 69, P0
82.79, 99, 41, 69, P0
70.92, 97, 37, 69, P0
60.81, 98, 43, 69, P0
48.43, 99, 46, 69, P0
61.54, 74, 30, 69, P0
67.17, 87, 37, 69, P0
64.56, 76, 35, 69, P0
63.12, 98, 41, 69, P0
76.10, 98, 40, 69, P0
72.79, 99, 37, 70, P0
58.54, 98, 43, 69, P0
