power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.53, 9, 0, 67, P0
60.69, 82, 33, 68, P0
59.19, 97, 42, 68, P0
69.42, 83, 38, 68, P0
63.06, 80, 37, 68, P0
56.14, 98, 43, 68, P0
58.87, 99, 45, 68, P0
70.72, 99, 37, 68, P0
64.66, 98, 45, 68, P0
73.56, 97, 42, 69, P0
65.43, 87, 35, 68, P0
76.05, 97, 40, 69, P0
63.74, 99, 43, 68, P0
74.37, 99, 36, 69, P0
52.71, 98, 42, 69, P0
45.36, 99, 43, 69, P0
74.66, 92, 36, 69, P0
69.09, 98, 41, 69, P0
56.01, 99, 43, 68, P0
79.06, 99, 38, 69, P0
55.76, 98, 42, 69, P0
50.87, 92, 39, 68, P0
68.90, 93, 39, 69, P0
71.05, 93, 37, 69, P0
54.54, 98, 40, 69, P0
69.90, 99, 44, 69, P0
73.50, 99, 38, 69, P0
52.06, 98, 45, 68, P0
71.44, 90, 37, 69, P0
64.16, 88, 35, 69, P0
69.27, 98, 40, 69, P0
66.52, 98, 44, 68, P0
80.50, 97, 37, 69, P0
52.51, 98, 43, 68, P0
48.42, 99, 45, 69, P0
76.10, 89, 36, 69, P0
73.36, 88, 39, 69, P0
69.90, 98, 44, 68, P0
70.53, 99, 37, 69, P0
59.63, 98, 41, 69, P0
41.21, 94, 40, 68, P0
73.08, 83, 33, 69, P0
81.12, 67, 34, 69, P0
70.53, 98, 40, 69, P0
54.02, 97, 39, 69, P0
49.94, 98, 42, 69, P0
76.19, 99, 38, 69, P0
73.31, 98, 40, 68, P0
98.72, 99, 46, 69, P0
73.89, 89, 36, 69, P0
58.75, 69, 34, 69, P0
56.59, 98, 42, 68, P0
77.97, 99, 42, 69, P0
65.37, 98, 35, 69, P0
62.04, 98, 48, 68, P0
39.95, 74, 29, 68, P0
80.16, 88, 36, 69, P0
60.60, 98, 40, 69, P0
77.25, 98, 43, 68, P0
86.63, 99, 38, 69, P0
55.50, 98, 44, 69, P0
58.90, 99, 47, 68, P0
74.32, 90, 36, 69, P0
72.89, 99, 40, 69, P0
68.76, 98, 40, 68, P0
62.87, 98, 41, 69, P0
93.25, 99, 42, 69, P0
56.01, 98, 35, 69, P0
46.11, 98, 46, 69, P0
