power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.55, 9, 0, 67, P0
73.32, 82, 34, 68, P0
68.27, 99, 45, 68, P0
74.90, 98, 41, 68, P0
52.38, 96, 38, 68, P0
81.32, 98, 39, 68, P0
75.66, 99, 46, 68, P0
64.23, 90, 36, 69, P0
72.50, 80, 33, 69, P0
58.03, 84, 34, 69, P0
68.27, 98, 41, 68, P0
88.35, 99, 45, 69, P0
52.80, 99, 38, 68, P0
73.94, 98, 41, 68, P0
83.89, 99, 44, 69, P0
72.07, 92, 37, 68, P0
73.84, 99, 41, 69, P0
46.52, 99, 44, 68, P0
78.49, 99, 38, 69, P0
74.13, 98, 44, 69, P0
46.95, 99, 46, 69, P0
70.77, 94, 38, 69, P0
67.73, 80, 36, 68, P0
74.99, 98, 41, 69, P0
67.06, 99, 40, 69, P0
93.34, 96, 35, 69, P0
71.58, 99, 48, 69, P0
61.87, 93, 38, 69, P0
72.31, 99, 45, 69, P0
73.26, 91, 38, 68, P0
47.65, 98, 40, 68, P0
85.67, 99, 44, 69, P0
70.38, 98, 35, 68, P0
71.15, 99, 49, 69, P0
77.53, 89, 37, 69, P0
72.06, 99, 45, 68, P0
62.54, 98, 42, 69, P0
73.84, 99, 39, 69, P0
74.42, 98, 43, 69, P0
64.73, 98, 45, 69, P0
75.33, 68, 26, 69, P0
66.48, 99, 44, 69, P0
61.56, 99, 42, 68, P0
64.18, 99, 42, 69, P0
55.76, 99, 36, 69, P0
70.76, 96, 43, 69, P0
51.29, 94, 38, 69, P0
76.48, 87, 36, 69, P0
62.62, 98, 39, 69, P0
74.99, 99, 44, 69, P0
55.34, 94, 40, 69, P0
71.68, 99, 40, 69, P0
73.07, 96, 39, 69, P0
94.15, 99, 47, 69, P0
74.13, 89, 37, 69, P0
65.66, 70, 37, 69, P0
60.69, 98, 39, 69, P0
67.69, 99, 44, 69, P0
71.34, 98, 34, 69, P0
45.07, 98, 48, 68, P0
98.50, 82, 36, 69, P0
66.19, 86, 39, 69, P0
63.06, 97, 39, 69, P0
53.73, 99, 43, 68, P0
80.74, 98, 37, 69, P0
80.84, 99, 48, 68, P0
66.06, 93, 38, 69, P0
75.23, 98, 40, 69, P0
53.48, 97, 42, 69, P0
76.96, 99, 37, 69, P0
67.40, 99, 41, 69, P0
78.35, 96, 36, 69, P0
41.11, 98, 44, 68, P0
105.41, 99, 43, 69, P0
75.81, 85, 35, 69, P0
67.16, 95, 43, 69, P0
76.62, 98, 41, 68, P0
53.86, 99, 44, 69, P0
62.97, 97, 36, 69, P0
75.09, 98, 44, 69, P0
72.16, 98, 42, 69, P0
80.98, 85, 34, 69, P0
70.72, 95, 40, 69, P0
73.12, 98, 43, 68, P0
73.70, 99, 36, 69, P0
64.94, 98, 44, 69, P0
46.33, 93, 37, 69, P0
77.34, 89, 37, 69, P0
65.23, 98, 40, 69, P0
76.48, 99, 45, 69, P0
72.59, 98, 43, 69, P0
53.57, 99, 38, 69, P0
64.50, 96, 35, 69, P0
72.41, 99, 48, 69, P0
65.30, 85, 35, 69, P0
63.58, 87, 39, 69, P0
69.61, 98, 40, 68, P0
56.91, 99, 44, 69, P0
71.49, 98, 35, 68, P0
57.69, 98, 47, 68, P0
63.27, 88, 36, 69, P0
76.72, 85, 34, 69, P0
67.44, 87, 37, 68, P0
49.52, 99, 44, 68, P0
62.33, 99, 38, 69, P0
73.02, 98, 44, 69, P0
53.93, 97, 41, 68, P0
77.00, 85, 35, 69, P0
62.35, 97, 40, 69, P0
75.38, 99, 43, 69, P0
67.35, 98, 35, 69, P0
67.25, 99, 40, 69, P0
46.30, 97, 39, 68, P0
74.61, 99, 46, 69, P0
88.74, 79, 31, 69, P0
64.74, 89, 41, 69, P0
76.14, 98, 41, 68, P0
66.10, 99, 43, 69, P0
68.32, 98, 35, 69, P0
48.91, 98, 48, 69, P0
