power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.09, 73, 31, 69, P0
53.93, 97, 35, 70, P0
80.70, 98, 41, 70, P0
64.85, 93, 36, 69, P0
82.66, 99, 47, 70, P0
69.32, 92, 47, 69, P0
72.79, 99, 34, 70, P0
46.04, 92, 34, 69, P0
62.81, 85, 41, 70, P0
66.19, 97, 34, 70, P0
64.56, 98, 40, 70, P0
52.42, 98, 39, 69, P0
63.00, 96, 44, 69, P0
77.44, 97, 39, 70, P0
81.55, 98, 43, 69, P0
66.24, 97, 40, 70, P0
76.82, 100, 40, 70, P0
42.39, 99, 43, 70, P0
68.60, 94, 50, 70, P0
66.25, 99, 32, 70, P0
89.48, 92, 35, 70, P0
72.59, 86, 40, 70, P0
75.28, 99, 47, 70, P0
77.34, 97, 40, 70, P0
72.98, 99, 39, 70, P0
61.33, 99, 44, 70, P0
70.14, 93, 47, 70, P0
62.91, 99, 30, 70, P0
63.54, 94, 33, 70, P0
74.80, 87, 41, 70, P0
73.02, 97, 34, 69, P0
75.04, 97, 40, 70, P0
70.67, 99, 41, 69, P0
53.51, 93, 41, 69, P0
61.66, 98, 41, 69, P0
49.72, 99, 44, 69, P0
67.54, 99, 42, 70, P0
68.93, 99, 38, 69, P0
84.23, 98, 43, 69, P0
62.20, 94, 48, 70, P0
86.09, 98, 32, 70, P0
50.42, 92, 34, 69, P0
64.70, 87, 39, 69, P0
76.86, 97, 37, 70, P0
82.61, 99, 42, 70, P0
68.60, 99, 38, 70, P0
82.85, 98, 44, 70, P0
57.17, 95, 47, 70, P0
62.68, 98, 32, 70, P0
74.70, 94, 34, 70, P0
71.49, 86, 39, 70, P0
67.79, 97, 37, 69, P0
69.42, 96, 41, 70, P0
72.40, 99, 41, 70, P0
63.39, 92, 41, 69, P0
74.03, 98, 42, 69, P0
52.90, 100, 43, 69, P0
48.78, 98, 42, 70, P0
72.06, 99, 38, 70, P0
69.37, 99, 42, 70, P0
66.82, 96, 45, 70, P0
68.75, 98, 37, 70, P0
81.85, 95, 33, 70, P0
77.05, 87, 38, 69, P0
69.71, 100, 40, 70, P0
61.02, 98, 42, 70, P0
81.74, 99, 38, 69, P0
71.58, 97, 42, 69, P0
65.47, 97, 45, 70, P0
74.80, 98, 40, 70, P0
74.80, 96, 33, 69, P0
76.38, 88, 36, 70, P0
84.99, 98, 43, 70, P0
67.59, 94, 44, 70, P0
76.96, 99, 37, 70, P0
56.43, 91, 41, 69, P0
50.84, 97, 44, 70, P0
56.82, 97, 35, 70, P0
66.00, 98, 42, 70, P0
56.24, 99, 39, 70, P0
55.24, 97, 43, 69, P0
70.09, 97, 39, 70, P0
82.80, 98, 44, 70, P0
75.14, 97, 40, 70, P0
81.74, 99, 42, 70, P0
74.90, 98, 43, 69, P0
74.70, 97, 40, 70, P0
85.34, 99, 43, 70, P0
73.79, 95, 43, 70, P0
54.25, 98, 39, 69, P0
52.42, 99, 48, 70, P0
83.70, 98, 42, 69, P0
67.83, 97, 38, 69, P0
86.19, 99, 44, 70, P0
55.66, 94, 47, 70, P0
57.69, 98, 32, 69, P0
52.10, 94, 34, 70, P0
70.67, 86, 40, 70, P0
74.99, 97, 35, 70, P0
60.12, 97, 40, 70, P0
48.20, 99, 42, 69, P0
51.19, 92, 42, 69, P0
71.82, 98, 40, 70, P0
57.30, 99, 43, 69, P0
60.64, 99, 41, 69, P0
62.54, 97, 37, 70, P0
67.83, 97, 35, 70, P0
71.00, 97, 40, 70, P0
66.48, 99, 42, 70, P0
52.74, 94, 42, 70, P0
51.16, 97, 39, 69, P0
49.55, 99, 45, 70, P0
86.76, 98, 41, 69, P0
76.38, 99, 38, 69, P0
82.89, 99, 44, 70, P0
57.97, 94, 47, 69, P0
90.42, 99, 30, 69, P0
51.29, 94, 35, 70, P0
54.89, 87, 39, 70, P0
74.42, 97, 37, 70, P0
66.58, 96, 38, 70, P0
66.82, 99, 42, 69, P0
67.06, 93, 40, 69, P0
76.10, 98, 41, 70, P0
69.65, 99, 44, 69, P0
52.06, 99, 42, 69, P0
67.79, 99, 38, 69, P0
55.99, 97, 37, 70, P0
68.17, 96, 37, 70, P0
49.75, 99, 41, 70, P0
46.71, 93, 41, 69, P0
47.43, 98, 40, 70, P0
61.04, 99, 43, 70, P0
59.67, 99, 44, 69, P0
58.81, 99, 38, 70, P0
59.87, 99, 43, 69, P0
79.97, 95, 47, 70, P0
55.95, 98, 32, 70, P0
50.74, 94, 32, 70, P0
58.42, 87, 37, 70, P0
68.46, 97, 37, 70, P0
64.79, 96, 40, 70, P0
49.39, 99, 41, 69, P0
53.41, 92, 41, 69, P0
81.22, 98, 42, 70, P0
83.61, 100, 42, 69, P0
71.34, 98, 42, 69, P0
83.47, 87, 38, 69, P0
71.63, 97, 40, 70, P0
58.71, 95, 43, 70, P0
84.29, 99, 39, 70, P0
57.88, 92, 41, 69, P0
75.47, 98, 43, 69, P0
80.60, 98, 37, 70, P0
83.70, 98, 44, 69, P0
65.37, 99, 40, 69, P0
86.90, 97, 42, 70, P0
74.75, 97, 40, 69, P0
74.51, 98, 41, 70, P0
72.78, 97, 39, 70, P0
75.38, 93, 38, 70, P0
43.17, 99, 48, 69, P0
73.55, 93, 46, 70, P0
72.40, 99, 35, 69, P0
54.25, 92, 34, 69, P0
73.75, 92, 42, 69, P0
51.97, 98, 42, 69, P0
56.49, 97, 40, 70, P0
75.42, 96, 37, 69, P0
64.41, 99, 46, 70, P0
65.91, 94, 45, 69, P0
62.91, 99, 35, 69, P0
63.45, 92, 33, 70, P0
80.55, 93, 42, 69, P0
72.35, 98, 35, 70, P0
50.78, 98, 41, 69, P0
82.51, 99, 40, 69, P0
73.98, 96, 44, 69, P0
63.06, 97, 38, 70, P0
78.40, 98, 44, 69, P0
73.55, 97, 39, 69, P0
74.32, 100, 38, 69, P0
82.05, 99, 44, 70, P0
66.81, 94, 48, 69, P0
69.95, 99, 34, 70, P0
62.00, 92, 35, 69, P0
79.59, 87, 41, 69, P0
51.00, 98, 43, 69, P0
71.96, 97, 39, 69, P0
62.29, 100, 41, 69, P0
45.26, 99, 43, 70, P0
63.16, 94, 50, 69, P0
71.97, 99, 31, 69, P0
76.96, 92, 34, 70, P0
66.63, 87, 42, 70, P0
79.02, 97, 32, 70, P0
64.22, 97, 40, 70, P0
61.62, 99, 43, 69, P0
58.48, 94, 42, 69, P0
75.71, 98, 39, 69, P0
67.73, 99, 45, 69, P0
49.65, 98, 41, 69, P0
66.54, 99, 37, 69, P0
78.25, 99, 44, 69, P0
78.78, 94, 47, 69, P0
68.90, 98, 32, 69, P0
71.10, 94, 33, 69, P0
42.85, 98, 41, 69, P0
