power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
53.57, 98, 47, 68, P0
52.42, 99, 48, 69, P0
69.18, 98, 41, 69, P0
57.30, 99, 38, 68, P0
45.07, 98, 43, 69, P0
65.22, 94, 47, 69, P0
72.93, 98, 32, 68, P0
70.72, 94, 34, 69, P0
68.35, 90, 39, 69, P0
78.49, 97, 37, 69, P0
64.94, 96, 39, 69, P0
65.47, 99, 41, 69, P0
63.16, 92, 41, 69, P0
72.35, 98, 42, 68, P0
48.13, 99, 37, 68, P0
64.49, 98, 44, 69, P0
69.65, 88, 36, 68, P0
44.69, 98, 43, 68, P0
58.36, 93, 43, 69, P0
80.97, 99, 36, 69, P0
56.11, 92, 40, 69, P0
87.11, 96, 44, 69, P0
79.21, 98, 36, 69, P0
63.20, 98, 42, 69, P0
63.25, 99, 39, 68, P0
49.10, 97, 43, 69, P0
72.69, 97, 39, 69, P0
55.41, 98, 43, 68, P0
78.92, 97, 41, 69, P0
70.58, 98, 40, 69, P0
57.69, 99, 45, 69, P0
66.92, 94, 50, 69, P0
65.66, 99, 33, 69, P0
54.31, 93, 36, 69, P0
43.53, 86, 39, 68, P0
76.72, 99, 45, 69, P0
66.96, 97, 39, 69, P0
51.77, 100, 39, 68, P0
72.06, 99, 44, 69, P0
63.45, 94, 50, 69, P0
63.10, 99, 31, 68, P0
77.96, 93, 33, 69, P0
90.53, 87, 40, 69, P0
72.16, 97, 32, 69, P0
73.22, 97, 41, 69, P0
51.84, 99, 43, 69, P0
79.07, 95, 44, 69, P0
55.47, 98, 40, 68, P0
53.38, 100, 43, 68, P0
74.85, 99, 44, 69, P0
66.69, 99, 38, 69, P0
88.62, 98, 43, 69, P0
71.24, 95, 47, 69, P0
90.91, 98, 32, 69, P0
49.84, 95, 32, 69, P0
58.61, 87, 36, 69, P0
71.82, 97, 39, 69, P0
69.70, 98, 43, 69, P0
57.69, 99, 39, 68, P0
74.18, 98, 42, 68, P0
79.31, 96, 46, 69, P0
81.46, 98, 37, 68, P0
70.19, 96, 34, 68, P0
77.92, 87, 36, 68, P0
63.39, 98, 43, 69, P0
69.18, 94, 43, 69, P0
69.28, 99, 37, 69, P0
78.97, 92, 42, 68, P0
87.86, 98, 43, 69, P0
77.87, 98, 36, 69, P0
83.89, 99, 43, 69, P0
74.22, 99, 40, 69, P0
81.80, 97, 42, 69, P0
66.68, 97, 40, 69, P0
53.83, 98, 43, 69, P0
76.53, 97, 40, 69, P0
68.12, 100, 39, 69, P0
41.91, 99, 43, 68, P0
72.01, 98, 39, 69, P0
53.57, 99, 42, 69, P0
65.37, 96, 46, 69, P0
60.21, 98, 39, 68, P0
57.30, 99, 46, 69, P0
94.75, 98, 41, 68, P0
76.48, 99, 38, 68, P0
85.00, 98, 43, 69, P0
64.08, 95, 47, 69, P0
53.48, 98, 32, 68, P0
79.02, 94, 31, 69, P0
68.79, 88, 38, 69, P0
69.61, 97, 41, 68, P0
72.35, 95, 43, 69, P0
48.52, 99, 40, 68, P0
51.48, 93, 42, 68, P0
68.84, 98, 43, 68, P0
56.14, 98, 37, 68, P0
77.05, 98, 43, 69, P0
69.51, 99, 40, 69, P0
64.26, 99, 44, 68, P0
66.39, 94, 44, 69, P0
97.07, 99, 35, 69, P0
58.07, 90, 39, 69, P0
74.51, 97, 44, 69, P0
74.61, 98, 35, 69, P0
70.81, 98, 42, 69, P0
62.52, 99, 40, 68, P0
68.27, 96, 44, 68, P0
66.43, 97, 39, 69, P0
51.97, 99, 45, 68, P0
62.79, 97, 40, 68, P0
