power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.67, 74, 31, 68, P0
51.00, 98, 44, 69, P0
82.18, 97, 39, 69, P0
64.70, 100, 39, 69, P0
81.93, 99, 43, 69, P0
65.71, 94, 50, 69, P0
75.28, 99, 32, 69, P0
46.59, 93, 34, 69, P0
68.75, 87, 39, 69, P0
65.47, 95, 32, 69, P0
71.01, 97, 39, 69, P0
63.00, 99, 41, 68, P0
68.36, 96, 45, 68, P0
66.48, 98, 38, 69, P0
53.12, 99, 46, 68, P0
65.33, 97, 39, 68, P0
68.46, 99, 39, 69, P0
43.81, 99, 44, 69, P0
72.45, 94, 48, 69, P0
73.41, 99, 30, 69, P0
75.42, 94, 34, 69, P0
54.41, 87, 41, 69, P0
71.30, 99, 45, 69, P0
76.53, 98, 40, 69, P0
79.07, 99, 39, 69, P0
63.16, 99, 44, 69, P0
64.12, 95, 47, 69, P0
73.12, 98, 33, 69, P0
77.10, 94, 33, 69, P0
68.32, 87, 37, 69, P0
64.16, 97, 38, 69, P0
73.98, 95, 43, 69, P0
52.64, 98, 40, 69, P0
45.36, 92, 39, 68, P0
48.59, 98, 42, 68, P0
64.42, 100, 41, 68, P0
43.55, 98, 43, 69, P0
68.27, 99, 39, 69, P0
70.00, 97, 40, 69, P0
65.27, 97, 44, 69, P0
63.64, 99, 41, 69, P0
75.14, 96, 34, 69, P0
78.63, 88, 37, 69, P0
75.28, 99, 44, 69, P0
78.97, 94, 45, 69, P0
52.42, 99, 41, 69, P0
74.27, 97, 42, 69, P0
52.64, 97, 40, 68, P0
49.39, 99, 43, 68, P0
64.83, 97, 40, 69, P0
65.52, 98, 39, 69, P0
80.22, 99, 44, 69, P0
79.74, 94, 50, 69, P0
58.42, 99, 31, 69, P0
68.36, 92, 34, 69, P0
79.59, 87, 41, 69, P0
74.61, 97, 33, 69, P0
81.03, 97, 41, 69, P0
80.98, 99, 42, 68, P0
57.84, 93, 42, 68, P0
54.35, 98, 41, 69, P0
49.10, 100, 44, 68, P0
60.54, 98, 43, 68, P0
64.99, 88, 37, 69, P0
78.44, 97, 39, 69, P0
67.06, 95, 42, 69, P0
65.04, 99, 39, 69, P0
48.30, 92, 39, 69, P0
44.08, 98, 42, 69, P0
88.62, 99, 38, 69, P0
45.85, 98, 43, 69, P0
75.62, 99, 38, 69, P0
61.04, 97, 41, 69, P0
65.95, 97, 44, 69, P0
82.51, 99, 41, 69, P0
72.83, 96, 34, 69, P0
78.11, 88, 38, 69, P0
74.61, 99, 43, 69, P0
75.42, 94, 44, 69, P0
51.39, 99, 36, 69, P0
70.76, 93, 41, 68, P0
76.48, 98, 42, 69, P0
53.38, 98, 37, 68, P0
79.31, 99, 43, 69, P0
73.12, 99, 41, 69, P0
69.09, 97, 42, 69, P0
60.12, 94, 46, 69, P0
61.46, 99, 34, 69, P0
49.97, 91, 35, 69, P0
53.77, 89, 41, 69, P0
72.30, 97, 34, 69, P0
67.39, 98, 40, 69, P0
70.42, 99, 40, 69, P0
67.68, 97, 44, 69, P0
74.37, 97, 38, 69, P0
53.03, 99, 45, 69, P0
44.03, 97, 39, 69, P0
72.69, 100, 40, 69, P0
43.24, 99, 44, 69, P0
68.03, 94, 48, 69, P0
67.69, 99, 29, 69, P0
87.62, 94, 34, 69, P0
91.41, 88, 41, 69, P0
80.65, 97, 36, 69, P0
84.04, 96, 38, 69, P0
58.13, 99, 42, 69, P0
58.48, 93, 40, 69, P0
55.56, 92, 46, 69, P0
49.78, 99, 33, 69, P0
86.95, 94, 33, 69, P0
68.54, 88, 37, 69, P0
53.57, 97, 39, 69, P0
73.75, 95, 41, 69, P0
65.67, 100, 40, 69, P0
50.84, 92, 41, 69, P0
49.36, 98, 42, 69, P0
87.42, 100, 40, 69, P0
56.91, 98, 43, 69, P0
69.75, 99, 38, 69, P0
45.07, 97, 40, 69, P0
70.23, 97, 42, 69, P0
72.93, 99, 40, 69, P0
71.63, 96, 33, 69, P0
77.58, 89, 37, 69, P0
71.34, 99, 48, 69, P0
73.41, 94, 46, 69, P0
61.08, 99, 34, 69, P0
45.36, 97, 42, 69, P0
51.10, 97, 40, 69, P0
67.59, 98, 43, 69, P0
42.39, 97, 40, 69, P0
63.16, 100, 39, 69, P0
74.13, 99, 43, 69, P0
63.45, 94, 51, 69, P0
62.62, 99, 31, 69, P0
71.92, 93, 33, 69, P0
72.02, 87, 39, 69, P0
75.38, 97, 33, 69, P0
76.29, 97, 39, 69, P0
52.71, 99, 41, 69, P0
68.42, 97, 46, 69, P0
60.79, 98, 38, 69, P0
77.15, 99, 47, 69, P0
74.61, 97, 40, 69, P0
77.25, 99, 39, 69, P0
74.80, 99, 43, 69, P0
64.02, 94, 47, 69, P0
87.46, 99, 31, 69, P0
57.30, 94, 42, 69, P0
89.90, 98, 39, 69, P0
51.39, 100, 43, 69, P0
84.37, 99, 43, 69, P0
65.27, 99, 39, 69, P0
82.41, 98, 43, 69, P0
71.35, 95, 47, 69, P0
58.13, 98, 33, 69, P0
77.63, 95, 30, 69, P0
69.13, 88, 37, 69, P0
51.77, 97, 38, 69, P0
72.88, 96, 41, 69, P0
69.04, 99, 42, 69, P0
64.37, 92, 41, 69, P0
73.84, 98, 42, 69, P0
52.06, 100, 40, 69, P0
48.71, 98, 42, 69, P0
71.97, 99, 38, 69, P0
65.27, 98, 43, 69, P0
73.79, 97, 45, 69, P0
68.56, 98, 40, 69, P0
86.63, 96, 33, 69, P0
75.04, 98, 44, 69, P0
71.87, 98, 37, 69, P0
80.45, 98, 43, 69, P0
78.97, 99, 40, 69, P0
63.10, 97, 40, 69, P0
69.65, 97, 42, 69, P0
75.14, 99, 40, 69, P0
75.28, 96, 34, 69, P0
68.93, 89, 36, 69, P0
86.19, 99, 47, 69, P0
66.10, 94, 46, 69, P0
84.33, 99, 34, 70, P0
50.65, 92, 35, 69, P0
47.17, 89, 41, 69, P0
90.67, 98, 34, 69, P0
