power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.51, 99, 45, 69, P0
51.23, 99, 44, 69, P0
80.26, 98, 42, 70, P0
58.58, 99, 39, 70, P0
88.01, 98, 43, 69, P0
68.75, 93, 47, 70, P0
78.72, 94, 28, 70, P0
62.35, 92, 34, 69, P0
89.14, 82, 38, 69, P0
75.52, 96, 32, 70, P0
77.77, 97, 40, 70, P0
82.03, 98, 41, 70, P0
46.78, 96, 44, 70, P0
70.82, 93, 50, 70, P0
68.75, 99, 33, 70, P0
76.24, 91, 34, 70, P0
65.62, 86, 40, 70, P0
65.77, 97, 35, 70, P0
69.43, 98, 42, 70, P0
56.33, 99, 39, 69, P0
68.08, 97, 42, 69, P0
61.00, 97, 40, 69, P0
74.51, 98, 40, 70, P0
76.91, 95, 33, 70, P0
70.29, 84, 36, 70, P0
74.47, 98, 42, 69, P0
76.14, 94, 43, 70, P0
49.17, 99, 40, 69, P0
56.40, 91, 41, 70, P0
64.97, 98, 41, 70, P0
66.69, 99, 43, 69, P0
75.62, 94, 39, 70, P0
84.73, 82, 35, 70, P0
69.58, 82, 40, 70, P0
81.49, 98, 43, 70, P0
73.56, 99, 40, 69, P0
55.08, 97, 40, 69, P0
65.82, 97, 44, 70, P0
72.41, 98, 42, 70, P0
73.65, 95, 33, 70, P0
77.34, 84, 36, 70, P0
71.68, 97, 42, 70, P0
68.32, 94, 41, 70, P0
73.36, 99, 41, 70, P0
58.32, 91, 40, 69, P0
74.75, 98, 42, 69, P0
60.31, 99, 44, 69, P0
46.88, 98, 44, 70, P0
68.21, 99, 37, 70, P0
89.21, 99, 44, 70, P0
70.68, 93, 47, 70, P0
79.01, 99, 29, 70, P0
68.08, 92, 33, 69, P0
51.32, 76, 37, 69, P0
51.10, 97, 34, 70, P0
49.17, 96, 41, 70, P0
67.36, 82, 33, 70, P0
76.38, 99, 46, 70, P0
67.17, 93, 45, 70, P0
76.38, 99, 39, 70, P0
91.25, 91, 39, 70, P0
51.45, 98, 42, 70, P0
57.90, 83, 38, 70, P0
85.36, 97, 40, 70, P0
79.11, 99, 41, 70, P0
79.83, 99, 44, 69, P0
59.50, 94, 49, 70, P0
69.52, 99, 33, 70, P0
76.67, 92, 35, 69, P0
40.31, 86, 40, 70, P0
64.63, 97, 35, 70, P0
79.54, 98, 43, 69, P0
68.98, 98, 41, 69, P0
86.61, 97, 42, 70, P0
64.97, 96, 41, 70, P0
85.29, 98, 41, 70, P0
47.66, 90, 40, 70, P0
58.41, 98, 43, 70, P0
74.32, 98, 35, 70, P0
65.29, 98, 43, 70, P0
76.96, 98, 38, 70, P0
59.67, 97, 40, 70, P0
56.30, 97, 44, 70, P0
82.70, 98, 34, 70, P0
84.79, 95, 32, 70, P0
77.05, 80, 35, 70, P0
78.49, 97, 39, 70, P0
59.87, 96, 40, 70, P0
54.05, 98, 43, 70, P0
62.02, 94, 44, 70, P0
56.75, 97, 38, 70, P0
56.62, 99, 46, 70, P0
73.65, 97, 39, 70, P0
71.63, 80, 37, 70, P0
