power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
39.90, 99, 48, 69, P0
53.70, 99, 43, 69, P0
78.97, 99, 42, 69, P0
67.73, 99, 38, 69, P0
87.66, 99, 44, 70, P0
66.39, 95, 47, 69, P0
82.55, 98, 33, 69, P0
49.17, 94, 35, 69, P0
72.59, 88, 37, 69, P0
66.10, 97, 37, 69, P0
66.58, 96, 39, 69, P0
53.28, 99, 43, 69, P0
61.31, 93, 41, 69, P0
71.49, 98, 41, 69, P0
52.16, 100, 44, 69, P0
42.20, 98, 44, 69, P0
70.09, 99, 38, 69, P0
41.81, 99, 43, 69, P0
71.49, 96, 40, 69, P0
66.25, 99, 41, 70, P0
79.21, 92, 41, 69, P0
53.28, 98, 42, 69, P0
71.30, 100, 42, 70, P0
78.92, 98, 43, 70, P0
81.12, 99, 38, 69, P0
59.90, 98, 41, 69, P0
64.18, 97, 45, 69, P0
71.05, 98, 40, 69, P0
70.05, 96, 34, 69, P0
74.61, 88, 36, 69, P0
73.84, 98, 42, 69, P0
72.74, 94, 44, 69, P0
53.57, 99, 36, 69, P0
50.33, 92, 40, 69, P0
45.94, 96, 44, 69, P0
56.91, 98, 36, 69, P0
43.26, 99, 41, 69, P0
64.35, 89, 35, 69, P0
73.07, 99, 48, 69, P0
63.74, 94, 46, 69, P0
62.81, 99, 35, 69, P0
74.32, 92, 34, 69, P0
71.20, 90, 42, 69, P0
75.14, 98, 35, 69, P0
76.38, 98, 41, 69, P0
51.26, 99, 40, 69, P0
68.84, 97, 44, 69, P0
67.02, 97, 38, 69, P0
78.30, 99, 45, 69, P0
76.57, 97, 40, 69, P0
77.05, 100, 40, 69, P0
92.39, 99, 44, 70, P0
68.17, 94, 49, 69, P0
91.43, 99, 30, 70, P0
57.52, 93, 33, 69, P0
76.82, 87, 41, 69, P0
48.78, 97, 32, 69, P0
75.81, 97, 40, 69, P0
63.29, 99, 42, 69, P0
85.00, 99, 44, 69, P0
72.26, 94, 47, 69, P0
54.60, 99, 32, 69, P0
79.50, 94, 33, 69, P0
66.68, 88, 40, 69, P0
50.04, 97, 37, 69, P0
73.84, 97, 40, 69, P0
52.13, 99, 42, 69, P0
46.42, 94, 41, 69, P0
76.77, 98, 39, 69, P0
69.90, 99, 44, 69, P0
53.57, 98, 42, 70, P0
67.74, 99, 37, 69, P0
79.07, 98, 44, 69, P0
72.45, 94, 47, 69, P0
80.45, 99, 31, 69, P0
46.98, 94, 35, 69, P0
59.87, 88, 37, 70, P0
70.67, 97, 36, 69, P0
71.72, 96, 40, 69, P0
81.84, 99, 42, 69, P0
67.02, 92, 41, 69, P0
60.98, 95, 46, 69, P0
82.99, 98, 33, 69, P0
76.77, 95, 31, 69, P0
77.92, 88, 38, 69, P0
79.49, 97, 41, 70, P0
61.69, 95, 42, 69, P0
81.75, 99, 39, 70, P0
57.40, 92, 40, 69, P0
54.25, 98, 43, 70, P0
49.26, 99, 37, 70, P0
81.98, 98, 44, 70, P0
63.54, 99, 40, 69, P0
86.76, 97, 41, 69, P0
68.56, 97, 42, 69, P0
57.94, 98, 41, 69, P0
79.69, 96, 34, 69, P0
72.83, 89, 35, 69, P0
41.62, 99, 48, 69, P0
71.97, 94, 46, 69, P0
50.90, 99, 34, 69, P0
50.13, 92, 34, 69, P0
77.82, 93, 43, 69, P0
49.36, 99, 42, 69, P0
61.02, 97, 40, 69, P0
73.50, 93, 36, 69, P0
58.52, 99, 47, 69, P0
69.57, 94, 47, 69, P0
71.01, 99, 35, 69, P0
89.19, 92, 35, 69, P0
63.16, 87, 41, 69, P0
74.99, 98, 34, 69, P0
75.90, 98, 40, 69, P0
79.11, 99, 39, 69, P0
68.36, 96, 44, 69, P0
71.05, 97, 38, 69, P0
72.83, 99, 45, 69, P0
75.09, 97, 39, 69, P0
75.57, 100, 40, 69, P0
88.56, 99, 44, 70, P0
69.80, 94, 49, 69, P0
88.77, 99, 31, 70, P0
73.98, 93, 35, 69, P0
53.06, 87, 40, 70, P0
49.49, 97, 33, 70, P0
79.07, 98, 41, 70, P0
57.78, 99, 37, 69, P0
80.12, 99, 44, 70, P0
71.10, 94, 47, 69, P0
58.81, 99, 30, 70, P0
76.86, 94, 33, 69, P0
66.48, 88, 41, 69, P0
73.02, 97, 34, 69, P0
74.32, 97, 40, 69, P0
53.09, 99, 42, 69, P0
59.13, 93, 41, 69, P0
75.66, 98, 41, 69, P0
53.57, 100, 44, 69, P0
60.12, 99, 44, 69, P0
65.66, 99, 40, 69, P0
66.10, 99, 42, 69, P0
71.78, 95, 47, 69, P0
68.69, 98, 33, 69, P0
90.63, 95, 32, 70, P0
87.13, 88, 37, 69, P0
78.40, 97, 40, 69, P0
86.99, 95, 43, 69, P0
56.05, 99, 39, 69, P0
59.58, 97, 40, 69, P0
72.88, 97, 43, 69, P0
67.35, 99, 42, 69, P0
43.07, 96, 35, 69, P0
68.84, 88, 37, 69, P0
70.76, 99, 46, 69, P0
70.19, 94, 44, 69, P0
67.98, 99, 35, 69, P0
79.92, 91, 38, 69, P0
53.38, 95, 43, 69, P0
70.76, 98, 35, 69, P0
81.84, 98, 41, 69, P0
81.17, 99, 40, 69, P0
58.23, 97, 44, 69, P0
55.76, 97, 38, 69, P0
49.10, 99, 46, 69, P0
87.76, 97, 39, 69, P0
68.02, 99, 38, 69, P0
53.09, 98, 43, 70, P0
67.68, 97, 41, 69, P0
68.50, 99, 43, 70, P0
45.56, 94, 43, 69, P0
48.55, 97, 39, 69, P0
78.06, 99, 46, 69, P0
67.64, 98, 41, 69, P0
52.35, 99, 37, 69, P0
72.64, 99, 44, 69, P0
73.60, 94, 47, 69, P0
62.43, 98, 33, 69, P0
54.02, 94, 34, 69, P0
75.42, 88, 37, 69, P0
74.51, 97, 37, 69, P0
75.47, 96, 38, 70, P0
52.22, 99, 43, 69, P0
68.46, 93, 41, 69, P0
77.34, 98, 42, 69, P0
53.32, 100, 43, 69, P0
73.17, 99, 44, 69, P0
76.14, 99, 40, 69, P0
67.82, 99, 43, 69, P0
63.25, 96, 46, 69, P0
78.24, 98, 35, 69, P0
62.85, 92, 39, 69, P0
94.46, 98, 41, 69, P0
75.09, 100, 42, 69, P0
80.36, 97, 42, 69, P0
61.08, 99, 39, 69, P0
62.81, 98, 42, 69, P0
58.58, 97, 45, 69, P0
62.77, 98, 39, 69, P0
77.34, 96, 34, 69, P0
79.31, 89, 39, 69, P0
62.81, 98, 43, 69, P0
74.13, 94, 43, 69, P0
51.68, 99, 36, 69, P0
45.65, 93, 42, 69, P0
47.36, 98, 43, 69, P0
72.64, 98, 37, 69, P0
55.60, 98, 44, 69, P0
70.76, 99, 41, 69, P0
69.85, 97, 42, 69, P0
64.18, 97, 40, 69, P0
67.40, 98, 41, 69, P0
83.33, 92, 35, 69, P0
74.37, 93, 42, 69, P0
74.70, 98, 35, 69, P0
70.33, 98, 41, 69, P0
52.32, 99, 39, 69, P0
73.46, 97, 44, 69, P0
56.34, 97, 39, 69, P0
70.53, 99, 43, 69, P0
74.22, 97, 39, 69, P0
67.16, 100, 40, 69, P0
88.81, 99, 43, 69, P0
77.10, 94, 49, 69, P0
87.95, 99, 31, 69, P0
49.58, 93, 32, 69, P0
67.79, 87, 41, 69, P0
68.94, 97, 34, 69, P0
57.65, 96, 39, 69, P0
85.04, 99, 42, 69, P0
72.26, 93, 41, 69, P0
60.60, 98, 40, 69, P0
80.45, 100, 43, 69, P0
75.57, 95, 33, 69, P0
77.15, 88, 38, 69, P0
80.79, 97, 37, 69, P0
65.47, 95, 42, 69, P0
