power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
51.29, 98, 48, 69, P0
57.42, 99, 44, 69, P0
83.47, 98, 44, 69, P0
68.94, 99, 39, 69, P0
53.25, 98, 42, 70, P0
65.08, 95, 47, 69, P0
72.83, 98, 32, 69, P0
88.39, 95, 33, 69, P0
96.12, 88, 37, 69, P0
79.69, 97, 37, 69, P0
80.07, 96, 41, 69, P0
69.80, 99, 41, 69, P0
58.52, 93, 41, 69, P0
55.76, 98, 41, 70, P0
64.60, 100, 43, 69, P0
73.60, 95, 31, 69, P0
68.94, 86, 38, 69, P0
88.24, 96, 37, 70, P0
66.54, 96, 39, 70, P0
87.05, 99, 42, 70, P0
80.60, 92, 41, 69, P0
52.42, 98, 42, 70, P0
49.84, 100, 43, 69, P0
89.23, 99, 43, 69, P0
76.57, 99, 39, 70, P0
82.03, 99, 43, 69, P0
57.75, 96, 46, 70, P0
57.30, 98, 35, 69, P0
86.67, 95, 32, 70, P0
72.01, 88, 38, 70, P0
57.78, 97, 41, 69, P0
62.58, 95, 43, 69, P0
64.41, 99, 39, 69, P0
59.69, 92, 39, 69, P0
74.70, 98, 42, 69, P0
67.16, 100, 41, 69, P0
45.56, 98, 43, 69, P0
59.54, 88, 38, 69, P0
77.58, 97, 42, 69, P0
78.25, 95, 43, 69, P0
66.02, 99, 38, 69, P0
78.78, 92, 41, 69, P0
54.44, 98, 43, 69, P0
70.14, 98, 37, 70, P0
61.72, 99, 43, 69, P0
83.95, 99, 40, 69, P0
64.70, 97, 43, 69, P0
71.87, 97, 41, 69, P0
74.61, 98, 41, 69, P0
74.03, 97, 39, 69, P0
66.87, 95, 37, 69, P0
70.34, 99, 46, 70, P0
73.07, 94, 49, 69, P0
63.16, 99, 34, 70, P0
51.55, 92, 35, 70, P0
53.09, 87, 41, 69, P0
51.45, 97, 34, 70, P0
81.12, 97, 39, 69, P0
60.79, 100, 38, 69, P0
85.93, 99, 44, 70, P0
56.05, 94, 48, 69, P0
87.70, 99, 35, 69, P0
51.19, 92, 36, 70, P0
55.28, 88, 40, 70, P0
73.94, 97, 33, 69, P0
70.67, 97, 39, 69, P0
62.04, 99, 42, 69, P0
67.40, 96, 46, 69, P0
72.11, 98, 38, 70, P0
49.39, 99, 47, 69, P0
76.00, 98, 42, 69, P0
75.90, 99, 37, 69, P0
73.85, 99, 44, 69, P0
59.25, 94, 47, 69, P0
81.93, 99, 30, 70, P0
84.71, 94, 35, 69, P0
86.04, 88, 39, 69, P0
81.32, 100, 44, 70, P0
81.12, 99, 44, 69, P0
76.48, 99, 39, 69, P0
57.05, 98, 43, 69, P0
69.65, 95, 48, 69, P0
62.77, 99, 32, 69, P0
79.45, 94, 33, 69, P0
72.54, 88, 38, 69, P0
71.39, 97, 38, 69, P0
64.94, 96, 42, 69, P0
71.78, 99, 43, 69, P0
55.99, 93, 41, 69, P0
54.63, 98, 41, 69, P0
48.91, 100, 43, 69, P0
84.94, 98, 44, 69, P0
67.54, 99, 37, 69, P0
92.96, 99, 43, 69, P0
77.25, 95, 47, 69, P0
92.42, 98, 33, 69, P0
59.77, 94, 32, 70, P0
54.44, 88, 38, 69, P0
73.36, 97, 40, 70, P0
66.77, 95, 42, 69, P0
64.79, 99, 38, 69, P0
66.52, 98, 43, 69, P0
79.40, 96, 45, 70, P0
79.31, 98, 39, 69, P0
66.39, 96, 35, 69, P0
79.21, 88, 37, 69, P0
61.14, 99, 42, 70, P0
65.48, 94, 44, 69, P0
74.08, 99, 35, 70, P0
92.71, 91, 41, 69, P0
90.74, 98, 43, 70, P0
87.13, 98, 34, 70, P0
94.75, 98, 43, 70, P0
77.05, 99, 40, 69, P0
83.13, 97, 42, 69, P0
58.77, 97, 40, 69, P0
52.42, 98, 44, 69, P0
78.63, 97, 38, 69, P0
74.90, 100, 40, 69, P0
51.19, 99, 44, 69, P0
67.35, 97, 40, 69, P0
64.66, 99, 41, 69, P0
63.79, 96, 46, 69, P0
73.75, 98, 38, 69, P0
51.48, 99, 46, 69, P0
57.24, 97, 39, 69, P0
72.01, 100, 39, 69, P0
57.75, 99, 44, 69, P0
75.18, 94, 47, 69, P0
71.58, 99, 30, 69, P0
86.95, 94, 34, 69, P0
74.56, 88, 41, 70, P0
72.83, 97, 37, 69, P0
82.32, 96, 38, 69, P0
77.01, 99, 42, 69, P0
62.47, 93, 41, 69, P0
58.13, 98, 40, 70, P0
58.90, 100, 43, 69, P0
72.83, 99, 44, 69, P0
67.87, 99, 37, 69, P0
82.94, 98, 43, 69, P0
62.62, 96, 46, 69, P0
83.51, 99, 40, 69, P0
47.65, 92, 40, 69, P0
49.68, 98, 42, 69, P0
72.31, 100, 42, 69, P0
68.60, 98, 42, 69, P0
53.41, 99, 38, 69, P0
75.66, 98, 43, 69, P0
77.77, 96, 46, 69, P0
79.88, 98, 39, 69, P0
72.54, 96, 34, 69, P0
75.66, 88, 37, 69, P0
77.58, 99, 42, 69, P0
61.64, 94, 43, 69, P0
52.61, 99, 35, 69, P0
74.27, 92, 40, 70, P0
56.24, 98, 42, 69, P0
