power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.07, 99, 44, 68, P0
76.14, 99, 39, 69, P0
43.55, 98, 43, 69, P0
73.22, 98, 39, 69, P0
71.10, 97, 41, 69, P0
70.09, 97, 45, 69, P0
59.58, 98, 39, 69, P0
55.15, 96, 33, 69, P0
58.26, 87, 37, 69, P0
71.01, 98, 43, 69, P0
73.70, 94, 43, 69, P0
55.44, 99, 39, 69, P0
58.75, 97, 40, 69, P0
60.85, 97, 43, 69, P0
80.55, 98, 42, 69, P0
72.64, 96, 33, 69, P0
73.41, 88, 37, 69, P0
77.67, 99, 42, 69, P0
65.14, 94, 44, 69, P0
82.02, 99, 36, 70, P0
64.31, 92, 40, 69, P0
91.28, 98, 43, 69, P0
80.22, 98, 35, 69, P0
78.93, 98, 42, 69, P0
75.71, 99, 40, 69, P0
81.98, 97, 42, 69, P0
66.29, 97, 39, 69, P0
55.66, 98, 44, 69, P0
77.82, 97, 39, 69, P0
66.96, 100, 40, 69, P0
42.56, 99, 44, 69, P0
70.81, 97, 39, 69, P0
77.44, 99, 40, 69, P0
79.36, 96, 45, 69, P0
80.26, 98, 38, 69, P0
52.13, 99, 47, 69, P0
78.59, 98, 40, 69, P0
68.90, 99, 37, 69, P0
58.87, 99, 44, 69, P0
68.75, 94, 47, 69, P0
64.41, 98, 32, 69, P0
83.23, 94, 33, 69, P0
78.87, 88, 38, 69, P0
52.99, 97, 38, 69, P0
73.79, 95, 43, 69, P0
50.81, 100, 39, 69, P0
66.82, 92, 40, 69, P0
72.06, 98, 42, 69, P0
54.35, 100, 41, 69, P0
50.49, 98, 43, 70, P0
72.35, 99, 38, 69, P0
57.46, 97, 40, 69, P0
67.69, 97, 45, 69, P0
67.20, 99, 39, 69, P0
80.40, 90, 41, 69, P0
54.31, 98, 43, 70, P0
80.79, 99, 38, 69, P0
66.48, 98, 44, 69, P0
83.47, 99, 40, 69, P0
79.21, 97, 40, 69, P0
69.04, 97, 43, 69, P0
74.51, 99, 41, 69, P0
75.62, 96, 34, 69, P0
74.51, 88, 36, 69, P0
90.67, 99, 46, 70, P0
69.13, 94, 46, 69, P0
74.94, 100, 34, 70, P0
53.61, 92, 36, 69, P0
53.41, 95, 44, 69, P0
48.81, 98, 35, 69, P0
77.82, 98, 42, 69, P0
57.88, 99, 40, 69, P0
77.01, 96, 44, 69, P0
78.30, 97, 38, 69, P0
77.53, 99, 33, 69, P0
62.43, 93, 34, 69, P0
67.94, 87, 40, 69, P0
71.30, 97, 34, 69, P0
65.81, 97, 40, 69, P0
53.19, 99, 41, 69, P0
50.62, 96, 45, 69, P0
78.68, 98, 38, 69, P0
51.87, 99, 46, 69, P0
67.06, 97, 39, 69, P0
61.46, 99, 41, 69, P0
45.82, 99, 43, 69, P0
66.19, 94, 48, 69, P0
72.26, 99, 29, 69, P0
70.05, 94, 35, 69, P0
71.01, 91, 39, 69, P0
78.63, 97, 37, 69, P0
62.87, 96, 38, 69, P0
66.00, 99, 43, 69, P0
63.83, 93, 41, 69, P0
71.10, 98, 42, 69, P0
53.57, 100, 41, 69, P0
50.33, 98, 42, 69, P0
70.57, 99, 38, 69, P0
49.00, 98, 41, 69, P0
68.90, 95, 43, 69, P0
86.28, 99, 36, 69, P0
56.40, 92, 42, 69, P0
75.42, 98, 42, 69, P0
78.63, 98, 34, 69, P0
61.75, 98, 42, 69, P0
65.08, 99, 38, 69, P0
60.98, 97, 43, 69, P0
72.74, 97, 39, 69, P0
55.28, 99, 46, 69, P0
67.83, 97, 39, 69, P0
80.31, 99, 42, 69, P0
66.59, 99, 43, 69, P0
58.55, 94, 48, 69, P0
82.08, 99, 29, 69, P0
57.78, 94, 34, 69, P0
81.93, 88, 41, 69, P0
81.07, 97, 36, 69, P0
82.22, 97, 40, 69, P0
69.27, 99, 42, 69, P0
61.95, 98, 44, 69, P0
68.98, 93, 46, 69, P0
64.99, 99, 30, 69, P0
65.33, 94, 33, 69, P0
72.64, 88, 41, 69, P0
73.02, 97, 34, 69, P0
73.36, 96, 39, 69, P0
61.18, 99, 43, 69, P0
50.45, 93, 41, 69, P0
54.83, 98, 41, 69, P0
83.99, 100, 43, 69, P0
47.94, 98, 43, 69, P0
65.48, 99, 38, 69, P0
58.36, 98, 43, 69, P0
73.94, 97, 45, 69, P0
70.43, 99, 40, 69, P0
90.72, 96, 34, 69, P0
70.38, 91, 39, 69, P0
74.51, 99, 44, 69, P0
81.03, 94, 45, 69, P0
65.66, 99, 35, 69, P0
53.64, 92, 38, 69, P0
74.42, 97, 40, 69, P0
61.27, 99, 42, 69, P0
43.26, 97, 41, 69, P0
66.72, 100, 41, 69, P0
62.23, 99, 43, 69, P0
72.83, 94, 50, 69, P0
70.28, 99, 31, 69, P0
94.07, 93, 34, 69, P0
80.60, 91, 43, 69, P0
72.16, 97, 33, 69, P0
82.65, 97, 40, 69, P0
53.57, 99, 42, 69, P0
55.47, 94, 42, 69, P0
68.46, 98, 40, 69, P0
67.88, 100, 44, 69, P0
51.87, 99, 44, 69, P0
68.36, 99, 39, 69, P0
70.57, 98, 43, 69, P0
63.35, 96, 46, 69, P0
68.12, 98, 37, 69, P0
86.05, 96, 34, 69, P0
74.80, 98, 42, 69, P0
75.38, 98, 38, 69, P0
90.30, 98, 44, 69, P0
50.33, 99, 40, 69, P0
55.08, 97, 42, 69, P0
73.65, 97, 40, 69, P0
63.10, 98, 42, 69, P0
42.49, 97, 40, 69, P0
71.82, 100, 40, 69, P0
47.46, 99, 44, 69, P0
73.12, 94, 50, 69, P0
81.12, 99, 30, 69, P0
59.48, 94, 34, 69, P0
82.37, 88, 41, 69, P0
79.59, 97, 34, 69, P0
61.81, 96, 39, 69, P0
63.45, 99, 42, 69, P0
63.64, 93, 41, 69, P0
71.35, 98, 41, 69, P0
51.45, 100, 43, 69, P0
64.90, 98, 43, 69, P0
69.38, 99, 38, 69, P0
64.93, 97, 41, 69, P0
65.66, 95, 42, 69, P0
67.49, 100, 40, 69, P0
80.84, 92, 39, 69, P0
53.38, 98, 42, 69, P0
65.37, 100, 39, 69, P0
71.63, 98, 43, 69, P0
81.99, 99, 38, 69, P0
75.81, 98, 41, 69, P0
71.82, 97, 44, 69, P0
73.55, 97, 41, 69, P0
67.00, 96, 33, 69, P0
75.57, 89, 36, 69, P0
73.70, 99, 43, 69, P0
71.15, 94, 44, 69, P0
62.23, 99, 35, 69, P0
52.22, 92, 40, 69, P0
47.94, 96, 44, 69, P0
81.26, 98, 35, 69, P0
48.42, 98, 42, 69, P0
72.06, 99, 40, 69, P0
63.58, 96, 44, 69, P0
72.74, 94, 50, 69, P0
70.19, 99, 32, 69, P0
87.99, 93, 34, 69, P0
76.24, 87, 39, 69, P0
72.06, 97, 32, 69, P0
78.01, 97, 40, 69, P0
67.98, 99, 43, 69, P0
54.51, 94, 43, 69, P0
50.78, 98, 41, 69, P0
66.58, 100, 44, 68, P0
43.17, 98, 44, 69, P0
71.44, 99, 38, 69, P0
67.16, 98, 43, 69, P0
73.26, 96, 46, 69, P0
68.84, 98, 37, 69, P0
86.99, 96, 34, 69, P0
78.63, 88, 38, 69, P0
75.38, 97, 41, 69, P0
72.01, 95, 43, 69, P0
52.45, 99, 39, 69, P0
70.57, 93, 41, 69, P0
69.27, 98, 43, 69, P0
70.57, 99, 42, 69, P0
73.55, 96, 34, 69, P0
67.54, 88, 37, 69, P0
88.43, 99, 44, 69, P0
67.83, 94, 45, 69, P0
87.68, 99, 35, 69, P0
47.00, 92, 39, 69, P0
58.13, 93, 43, 69, P0
69.90, 98, 35, 69, P0
54.79, 98, 41, 69, P0
84.94, 99, 40, 69, P0
72.98, 96, 44, 69, P0
70.24, 97, 38, 69, P0
74.32, 99, 46, 69, P0
75.90, 97, 40, 69, P0
68.65, 99, 39, 69, P0
86.86, 99, 43, 69, P0
65.23, 94, 47, 69, P0
86.99, 99, 31, 69, P0
50.07, 94, 34, 68, P0
42.56, 98, 41, 69, P0
90.95, 99, 44, 69, P0
47.62, 98, 43, 69, P0
78.30, 99, 39, 69, P0
66.63, 98, 43, 69, P0
63.68, 96, 47, 69, P0
83.66, 98, 33, 69, P0
75.47, 96, 31, 69, P0
79.69, 88, 38, 69, P0
67.46, 97, 41, 69, P0
77.29, 94, 43, 69, P0
76.43, 100, 38, 69, P0
73.60, 92, 42, 69, P0
53.28, 98, 43, 68, P0
49.78, 98, 37, 69, P0
79.74, 98, 43, 69, P0
66.87, 99, 40, 69, P0
85.18, 97, 41, 69, P0
54.35, 97, 42, 69, P0
60.35, 99, 41, 69, P0
51.48, 96, 33, 69, P0
53.96, 89, 38, 69, P0
72.54, 98, 35, 69, P0
68.79, 98, 43, 69, P0
66.29, 99, 39, 69, P0
65.62, 97, 41, 69, P0
74.66, 97, 40, 69, P0
51.68, 99, 42, 69, P0
62.02, 97, 41, 69, P0
68.35, 97, 39, 69, P0
59.19, 99, 45, 68, P0
72.26, 94, 48, 69, P0
74.90, 99, 34, 69, P0
87.24, 92, 36, 69, P0
81.07, 87, 40, 69, P0
74.75, 97, 32, 69, P0
82.27, 97, 40, 69, P0
79.59, 99, 42, 69, P0
60.38, 96, 45, 69, P0
68.40, 97, 38, 69, P0
73.84, 99, 46, 69, P0
73.75, 97, 40, 69, P0
69.32, 100, 38, 69, P0
70.86, 99, 43, 69, P0
72.83, 94, 48, 69, P0
53.09, 99, 42, 69, P0
46.71, 94, 42, 69, P0
50.84, 98, 39, 69, P0
62.43, 100, 45, 69, P0
56.72, 99, 43, 69, P0
57.65, 99, 39, 69, P0
55.85, 98, 43, 69, P0
78.01, 95, 48, 69, P0
82.22, 98, 32, 69, P0
75.90, 95, 32, 69, P0
79.07, 88, 37, 69, P0
74.37, 97, 39, 68, P0
70.09, 96, 42, 69, P0
49.84, 100, 40, 69, P0
72.83, 92, 38, 69, P0
54.31, 98, 42, 69, P0
53.48, 100, 38, 68, P0
95.29, 98, 43, 69, P0
76.96, 99, 38, 69, P0
89.29, 97, 41, 69, P0
65.81, 97, 42, 69, P0
86.53, 99, 36, 69, P0
46.62, 92, 42, 69, P0
62.58, 97, 45, 69, P0
69.61, 98, 35, 69, P0
70.00, 98, 42, 69, P0
49.20, 99, 40, 69, P0
50.10, 97, 43, 69, P0
81.74, 97, 39, 69, P0
75.86, 99, 44, 69, P0
76.62, 97, 40, 69, P0
71.10, 100, 40, 69, P0
90.61, 99, 44, 69, P0
67.39, 94, 48, 69, P0
88.33, 99, 29, 69, P0
48.13, 94, 34, 69, P0
56.91, 88, 42, 69, P0
72.64, 97, 35, 69, P0
71.58, 97, 40, 69, P0
62.52, 99, 42, 69, P0
72.97, 94, 42, 69, P0
78.49, 98, 40, 69, P0
82.70, 99, 32, 69, P0
74.51, 95, 32, 69, P0
74.03, 88, 37, 69, P0
66.52, 97, 40, 69, P0
60.87, 95, 42, 69, P0
75.33, 100, 39, 69, P0
64.22, 92, 39, 69, P0
96.94, 98, 42, 70, P0
55.15, 100, 40, 69, P0
87.09, 98, 43, 69, P0
70.09, 99, 39, 69, P0
82.28, 97, 40, 69, P0
55.47, 97, 44, 69, P0
62.58, 99, 41, 69, P0
79.59, 96, 34, 69, P0
72.06, 88, 38, 69, P0
56.43, 99, 44, 69, P0
