power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
39.71, 90, 38, 69, P0
53.57, 96, 34, 69, P0
71.87, 99, 42, 69, P0
65.23, 99, 40, 69, P0
72.16, 99, 47, 70, P0
80.26, 94, 46, 69, P0
57.07, 99, 34, 69, P0
69.57, 92, 35, 70, P0
82.80, 87, 41, 69, P0
73.75, 97, 34, 69, P0
77.39, 98, 39, 70, P0
49.49, 99, 41, 69, P0
71.53, 96, 45, 69, P0
69.04, 97, 38, 69, P0
76.62, 99, 46, 69, P0
74.90, 97, 40, 69, P0
78.30, 99, 42, 69, P0
75.66, 99, 44, 69, P0
61.46, 94, 49, 69, P0
84.08, 99, 30, 69, P0
59.83, 93, 33, 69, P0
100.57, 87, 40, 69, P0
78.49, 97, 32, 69, P0
85.42, 97, 40, 70, P0
77.63, 99, 43, 70, P0
69.90, 98, 43, 69, P0
68.06, 94, 47, 69, P0
66.24, 99, 29, 70, P0
74.94, 94, 34, 69, P0
73.02, 88, 41, 70, P0
69.61, 97, 34, 69, P0
70.76, 97, 40, 69, P0
63.74, 99, 43, 69, P0
53.09, 94, 42, 69, P0
56.53, 98, 39, 69, P0
56.91, 100, 44, 69, P0
57.40, 98, 40, 70, P0
65.52, 99, 39, 70, P0
76.72, 99, 43, 69, P0
70.14, 95, 47, 70, P0
76.29, 98, 33, 69, P0
48.42, 94, 34, 69, P0
70.72, 88, 37, 70, P0
63.10, 97, 37, 69, P0
67.25, 96, 39, 69, P0
64.12, 99, 43, 69, P0
60.46, 99, 43, 69, P0
60.73, 96, 46, 70, P0
81.93, 98, 35, 69, P0
73.41, 95, 32, 69, P0
79.35, 88, 37, 69, P0
76.43, 97, 41, 70, P0
66.86, 95, 42, 70, P0
72.79, 100, 38, 70, P0
84.90, 92, 39, 69, P0
83.28, 98, 42, 69, P0
59.00, 99, 39, 69, P0
92.19, 98, 43, 70, P0
76.77, 99, 39, 70, P0
80.84, 97, 40, 69, P0
65.56, 97, 43, 70, P0
66.00, 98, 43, 69, P0
