power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
50.26, 98, 46, 67, P0
56.85, 99, 47, 68, P0
96.08, 97, 40, 68, P0
76.67, 99, 39, 68, P0
81.32, 98, 44, 68, P0
64.89, 94, 47, 68, P0
49.55, 98, 32, 68, P0
77.44, 94, 35, 68, P0
68.32, 85, 36, 68, P0
65.85, 97, 36, 68, P0
64.12, 96, 39, 68, P0
51.29, 99, 41, 68, P0
58.75, 89, 40, 68, P0
76.91, 98, 42, 68, P0
47.94, 100, 42, 68, P0
69.13, 98, 43, 68, P0
59.38, 99, 38, 68, P0
53.86, 97, 41, 68, P0
60.21, 96, 44, 68, P0
97.39, 99, 36, 68, P0
58.13, 92, 42, 68, P0
68.89, 98, 43, 68, P0
74.80, 98, 35, 68, P0
61.31, 98, 43, 68, P0
51.93, 99, 41, 68, P0
50.33, 97, 42, 68, P0
74.80, 97, 41, 68, P0
60.15, 98, 41, 68, P0
43.65, 97, 39, 68, P0
66.63, 93, 38, 68, P0
44.59, 99, 45, 68, P0
69.94, 94, 48, 68, P0
71.78, 99, 33, 68, P0
84.66, 93, 35, 68, P0
61.75, 87, 40, 68, P0
74.56, 97, 34, 68, P0
81.84, 97, 39, 68, P0
77.53, 99, 43, 68, P0
61.43, 96, 45, 68, P0
56.78, 98, 39, 68, P0
61.18, 99, 29, 68, P0
83.03, 94, 35, 68, P0
66.10, 88, 38, 68, P0
48.97, 97, 37, 68, P0
70.91, 96, 40, 68, P0
80.99, 99, 43, 68, P0
75.23, 92, 42, 68, P0
53.57, 98, 42, 68, P0
75.86, 100, 41, 68, P0
85.48, 98, 43, 68, P0
70.38, 99, 38, 68, P0
60.37, 97, 40, 68, P0
64.85, 97, 43, 68, P0
64.35, 98, 42, 68, P0
86.34, 96, 35, 68, P0
66.96, 88, 37, 68, P0
51.77, 99, 46, 67, P0
71.87, 94, 46, 68, P0
65.18, 99, 34, 68, P0
57.30, 91, 35, 68, P0
78.49, 90, 41, 67, P0
51.74, 99, 44, 68, P0
81.80, 97, 40, 68, P0
69.32, 99, 40, 68, P0
58.61, 98, 43, 68, P0
63.35, 94, 48, 68, P0
64.60, 99, 28, 68, P0
84.08, 94, 34, 68, P0
54.25, 88, 41, 68, P0
70.48, 97, 37, 68, P0
74.18, 96, 38, 68, P0
55.85, 97, 42, 68, P0
62.37, 92, 40, 68, P0
72.06, 98, 41, 68, P0
47.20, 100, 43, 68, P0
66.28, 98, 44, 68, P0
68.64, 99, 38, 68, P0
43.65, 98, 43, 68, P0
63.47, 96, 46, 68, P0
70.68, 98, 37, 68, P0
64.64, 92, 40, 68, P0
95.06, 98, 43, 68, P0
79.97, 98, 38, 68, P0
59.19, 98, 44, 68, P0
54.89, 99, 39, 67, P0
54.70, 97, 41, 68, P0
