power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
50.71, 99, 44, 69, P0
57.78, 99, 39, 70, P0
83.95, 98, 43, 70, P0
54.57, 98, 39, 69, P0
46.11, 98, 42, 70, P0
62.44, 95, 45, 70, P0
67.02, 98, 34, 70, P0
89.96, 95, 31, 70, P0
54.31, 98, 41, 70, P0
70.62, 100, 42, 70, P0
60.02, 98, 42, 70, P0
83.22, 99, 39, 69, P0
71.25, 98, 42, 70, P0
70.62, 95, 45, 70, P0
77.20, 98, 37, 70, P0
75.28, 96, 34, 70, P0
62.97, 87, 37, 70, P0
76.29, 97, 40, 70, P0
73.17, 94, 42, 70, P0
52.22, 99, 39, 70, P0
72.26, 91, 38, 69, P0
77.63, 98, 42, 69, P0
49.46, 100, 41, 69, P0
69.81, 98, 43, 70, P0
59.83, 99, 39, 70, P0
48.30, 98, 43, 70, P0
66.00, 96, 46, 70, P0
77.53, 98, 37, 70, P0
75.81, 92, 39, 70, P0
53.96, 98, 42, 70, P0
72.26, 99, 41, 70, P0
62.33, 98, 43, 70, P0
82.69, 99, 39, 69, P0
73.94, 98, 43, 70, P0
59.10, 96, 46, 70, P0
79.40, 98, 33, 70, P0
63.41, 95, 32, 70, P0
70.28, 84, 36, 70, P0
71.92, 97, 37, 69, P0
66.73, 94, 38, 70, P0
54.06, 98, 43, 70, P0
65.62, 91, 40, 70, P0
71.30, 98, 41, 70, P0
53.09, 99, 44, 69, P0
44.30, 99, 44, 70, P0
72.35, 99, 38, 70, P0
68.27, 98, 43, 70, P0
66.87, 95, 46, 70, P0
70.87, 98, 33, 70, P0
76.14, 95, 31, 69, P0
54.60, 98, 41, 70, P0
67.10, 100, 42, 70, P0
61.85, 99, 43, 70, P0
64.27, 99, 38, 70, P0
59.15, 98, 43, 70, P0
76.86, 95, 48, 70, P0
80.88, 97, 31, 70, P0
66.77, 94, 32, 70, P0
59.13, 85, 36, 70, P0
69.32, 97, 36, 69, P0
65.51, 96, 38, 70, P0
53.25, 99, 43, 70, P0
62.64, 93, 40, 70, P0
70.86, 98, 41, 70, P0
57.59, 98, 43, 69, P0
42.58, 99, 42, 70, P0
68.90, 98, 39, 70, P0
71.10, 98, 43, 70, P0
70.62, 94, 47, 70, P0
65.54, 98, 32, 70, P0
73.07, 94, 33, 69, P0
47.24, 98, 41, 70, P0
94.08, 99, 43, 70, P0
54.66, 98, 44, 70, P0
83.89, 99, 38, 70, P0
67.65, 98, 43, 70, P0
63.74, 95, 46, 70, P0
83.13, 98, 33, 70, P0
91.68, 94, 31, 70, P0
70.49, 87, 37, 70, P0
74.99, 97, 41, 69, P0
77.44, 95, 42, 70, P0
52.61, 99, 40, 70, P0
75.95, 92, 39, 70, P0
64.60, 98, 42, 70, P0
51.74, 100, 41, 69, P0
75.52, 98, 42, 70, P0
64.18, 99, 38, 69, P0
70.78, 98, 43, 69, P0
63.18, 96, 46, 70, P0
73.31, 99, 40, 70, P0
85.76, 92, 40, 69, P0
55.08, 98, 42, 69, P0
63.60, 100, 42, 70, P0
69.32, 98, 43, 70, P0
82.94, 99, 40, 70, P0
74.90, 98, 43, 70, P0
65.91, 95, 46, 70, P0
67.88, 98, 33, 70, P0
79.83, 95, 32, 70, P0
75.76, 87, 37, 70, P0
74.90, 97, 39, 69, P0
71.83, 95, 42, 70, P0
50.81, 99, 41, 70, P0
66.48, 92, 41, 70, P0
77.92, 98, 42, 70, P0
50.87, 99, 43, 69, P0
76.24, 97, 43, 70, P0
73.99, 99, 39, 70, P0
79.55, 99, 43, 70, P0
66.02, 96, 42, 70, P0
70.24, 99, 41, 70, P0
83.56, 92, 41, 69, P0
54.12, 98, 42, 70, P0
62.87, 100, 43, 70, P0
59.44, 99, 43, 70, P0
78.87, 99, 39, 70, P0
59.35, 98, 42, 70, P0
66.48, 95, 47, 70, P0
63.93, 98, 31, 70, P0
