power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
39.80, 100, 44, 68, P0
59.38, 99, 39, 69, P0
75.38, 98, 43, 69, P0
67.25, 99, 38, 69, P0
77.05, 98, 42, 69, P0
71.39, 96, 45, 69, P0
83.89, 97, 38, 69, P0
47.29, 94, 32, 69, P0
55.95, 86, 37, 69, P0
67.93, 100, 39, 69, P0
69.37, 98, 42, 69, P0
70.90, 99, 38, 69, P0
63.45, 98, 41, 69, P0
72.06, 97, 45, 69, P0
62.00, 98, 37, 69, P0
76.86, 94, 33, 69, P0
75.23, 88, 38, 69, P0
47.65, 97, 42, 69, P0
71.30, 94, 43, 69, P0
76.00, 100, 36, 69, P0
78.44, 92, 41, 69, P0
49.26, 98, 43, 68, P0
95.38, 98, 36, 69, P0
59.63, 98, 44, 69, P0
68.31, 99, 40, 69, P0
47.20, 95, 41, 69, P0
73.89, 97, 41, 69, P0
74.03, 98, 41, 69, P0
89.63, 97, 36, 69, P0
69.84, 90, 35, 69, P0
74.42, 99, 48, 69, P0
79.69, 98, 41, 69, P0
81.26, 98, 39, 69, P0
66.08, 97, 43, 69, P0
53.96, 97, 40, 69, P0
49.39, 99, 43, 69, P0
61.75, 97, 39, 69, P0
66.43, 100, 40, 69, P0
78.59, 99, 43, 69, P0
67.44, 92, 48, 69, P0
87.57, 99, 33, 69, P0
48.97, 88, 33, 69, P0
62.48, 87, 40, 69, P0
72.83, 97, 32, 69, P0
70.81, 97, 39, 69, P0
55.95, 99, 42, 69, P0
59.87, 96, 46, 69, P0
79.21, 93, 37, 69, P0
83.95, 99, 48, 69, P0
73.94, 96, 41, 69, P0
81.12, 99, 38, 69, P0
76.58, 99, 43, 69, P0
68.21, 97, 40, 69, P0
74.66, 99, 42, 70, P0
80.41, 93, 42, 69, P0
73.31, 97, 39, 69, P0
51.65, 99, 44, 69, P0
90.76, 99, 43, 69, P0
74.61, 99, 39, 69, P0
73.22, 97, 42, 69, P0
71.77, 95, 47, 69, P0
63.06, 98, 33, 69, P0
79.16, 95, 30, 69, P0
72.98, 88, 36, 69, P0
64.12, 97, 38, 69, P0
72.83, 96, 42, 69, P0
50.42, 100, 39, 69, P0
52.03, 91, 41, 69, P0
70.24, 97, 42, 69, P0
58.03, 100, 42, 69, P0
54.73, 98, 43, 69, P0
68.02, 99, 39, 69, P0
74.51, 98, 43, 69, P0
73.02, 95, 42, 69, P0
71.63, 99, 39, 69, P0
45.56, 92, 40, 69, P0
64.08, 98, 43, 69, P0
95.92, 99, 37, 69, P0
62.10, 98, 43, 69, P0
82.03, 99, 40, 69, P0
75.71, 97, 41, 69, P0
66.54, 96, 41, 69, P0
77.68, 98, 40, 69, P0
75.18, 95, 33, 69, P0
78.44, 88, 38, 69, P0
85.27, 99, 46, 70, P0
65.47, 94, 45, 69, P0
87.01, 99, 33, 69, P0
84.24, 91, 36, 69, P0
56.14, 96, 44, 69, P0
50.81, 98, 35, 69, P0
85.14, 98, 41, 69, P0
75.86, 99, 40, 69, P0
78.54, 95, 42, 69, P0
58.36, 97, 40, 69, P0
64.31, 99, 42, 69, P0
89.58, 91, 34, 69, P0
73.65, 85, 40, 69, P0
52.45, 98, 33, 69, P0
67.35, 97, 40, 69, P0
51.87, 99, 42, 69, P0
63.49, 94, 45, 69, P0
79.21, 97, 38, 69, P0
53.28, 99, 47, 69, P0
79.07, 97, 40, 69, P0
69.23, 99, 38, 69, P0
63.06, 99, 42, 69, P0
63.83, 95, 47, 69, P0
96.28, 99, 33, 69, P0
52.61, 93, 32, 69, P0
53.57, 87, 37, 69, P0
73.75, 96, 39, 69, P0
67.83, 95, 43, 69, P0
52.83, 99, 39, 69, P0
59.13, 92, 41, 69, P0
80.98, 98, 44, 69, P0
48.71, 99, 38, 69, P0
61.12, 96, 33, 69, P0
71.63, 88, 36, 69, P0
62.66, 98, 42, 69, P0
67.16, 94, 42, 69, P0
64.94, 100, 35, 69, P0
87.74, 92, 41, 69, P0
73.41, 98, 43, 69, P0
82.61, 98, 36, 69, P0
85.81, 98, 43, 69, P0
75.38, 99, 40, 69, P0
63.83, 97, 41, 69, P0
54.54, 97, 40, 69, P0
51.48, 98, 43, 69, P0
63.54, 97, 40, 69, P0
78.21, 97, 38, 69, P0
60.54, 99, 46, 69, P0
73.36, 94, 49, 69, P0
58.77, 99, 34, 70, P0
46.59, 93, 36, 69, P0
48.91, 87, 40, 69, P0
77.96, 98, 34, 69, P0
50.94, 97, 40, 69, P0
69.71, 99, 42, 69, P0
63.14, 99, 44, 69, P0
67.10, 94, 48, 69, P0
69.80, 99, 29, 69, P0
89.92, 93, 33, 69, P0
78.73, 88, 41, 69, P0
73.84, 97, 37, 69, P0
79.11, 96, 38, 69, P0
80.99, 99, 42, 69, P0
62.85, 93, 41, 69, P0
50.62, 98, 41, 69, P0
49.55, 99, 44, 69, P0
82.51, 99, 43, 69, P0
59.63, 99, 39, 69, P0
80.17, 99, 43, 69, P0
64.89, 94, 45, 69, P0
85.48, 98, 33, 69, P0
49.39, 95, 30, 69, P0
54.12, 88, 37, 69, P0
73.46, 97, 40, 69, P0
66.58, 95, 43, 69, P0
53.32, 99, 39, 69, P0
61.54, 98, 43, 69, P0
74.66, 96, 46, 69, P0
81.60, 98, 36, 69, P0
66.77, 94, 33, 69, P0
78.73, 87, 37, 69, P0
45.39, 93, 40, 69, P0
66.21, 94, 43, 69, P0
71.00, 99, 38, 70, P0
78.01, 88, 39, 69, P0
53.67, 98, 42, 69, P0
72.06, 99, 37, 69, P0
80.54, 98, 44, 69, P0
70.28, 99, 40, 69, P0
59.38, 96, 41, 69, P0
65.27, 97, 41, 69, P0
65.08, 98, 41, 69, P0
89.71, 97, 39, 69, P0
71.82, 93, 37, 69, P0
53.09, 99, 46, 68, P0
70.05, 94, 49, 69, P0
68.13, 99, 40, 69, P0
68.93, 94, 43, 68, P0
74.13, 98, 38, 68, P0
49.10, 99, 46, 69, P0
64.01, 97, 38, 69, P0
71.34, 100, 40, 69, P0
55.85, 99, 44, 69, P0
76.62, 94, 48, 69, P0
71.10, 99, 29, 69, P0
85.42, 94, 34, 69, P0
72.55, 88, 41, 69, P0
72.35, 97, 37, 69, P0
76.91, 96, 38, 69, P0
49.97, 99, 42, 69, P0
54.73, 93, 40, 69, P0
63.45, 98, 41, 69, P0
51.19, 100, 44, 69, P0
52.45, 98, 44, 69, P0
67.16, 99, 39, 69, P0
74.70, 99, 43, 69, P0
65.37, 96, 46, 69, P0
63.25, 98, 37, 69, P0
83.03, 92, 40, 69, P0
58.87, 98, 43, 69, P0
70.91, 98, 38, 69, P0
82.89, 98, 44, 69, P0
76.86, 99, 40, 68, P0
60.06, 97, 41, 69, P0
56.69, 97, 40, 69, P0
48.23, 99, 40, 69, P0
59.58, 97, 39, 68, P0
68.50, 93, 37, 69, P0
75.66, 99, 45, 69, P0
71.20, 94, 48, 69, P0
78.68, 99, 33, 69, P0
74.61, 93, 35, 68, P0
53.35, 88, 39, 69, P0
68.36, 97, 33, 69, P0
59.77, 97, 39, 69, P0
82.41, 99, 42, 69, P0
75.86, 96, 47, 69, P0
75.18, 97, 39, 69, P0
73.02, 99, 47, 69, P0
73.84, 94, 34, 69, P0
69.80, 88, 39, 69, P0
72.06, 97, 37, 69, P0
72.74, 95, 39, 69, P0
52.99, 99, 43, 69, P0
48.88, 93, 41, 69, P0
43.74, 98, 42, 69, P0
86.88, 100, 41, 69, P0
57.55, 98, 43, 69, P0
83.56, 99, 38, 69, P0
70.38, 98, 40, 69, P0
70.24, 97, 43, 69, P0
73.36, 99, 42, 69, P0
72.26, 95, 34, 69, P0
73.36, 88, 37, 69, P0
67.93, 99, 46, 68, P0
72.26, 94, 45, 69, P0
51.77, 100, 33, 69, P0
46.62, 86, 33, 68, P0
49.78, 97, 40, 69, P0
64.93, 98, 42, 68, P0
41.74, 97, 40, 69, P0
67.93, 99, 38, 69, P0
72.11, 99, 44, 69, P0
68.56, 94, 50, 69, P0
66.68, 99, 31, 69, P0
75.57, 92, 34, 69, P0
61.85, 88, 40, 69, P0
74.80, 97, 33, 69, P0
76.19, 97, 40, 69, P0
69.71, 99, 43, 69, P0
64.41, 94, 43, 69, P0
52.06, 97, 40, 69, P0
57.75, 100, 44, 69, P0
48.42, 98, 44, 69, P0
64.50, 99, 38, 69, P0
73.31, 99, 43, 68, P0
64.22, 96, 46, 69, P0
62.14, 98, 36, 69, P0
73.60, 95, 34, 69, P0
90.57, 98, 42, 69, P0
82.52, 100, 39, 69, P0
62.87, 98, 43, 69, P0
82.03, 99, 39, 69, P0
78.35, 97, 40, 69, P0
67.54, 97, 43, 69, P0
72.26, 99, 42, 69, P0
74.70, 96, 33, 69, P0
77.63, 88, 37, 69, P0
92.19, 99, 42, 69, P0
70.82, 93, 44, 69, P0
65.32, 99, 35, 69, P0
53.09, 91, 39, 69, P0
56.30, 98, 44, 69, P0
49.75, 98, 35, 69, P0
78.20, 98, 42, 69, P0
57.75, 99, 40, 69, P0
81.22, 96, 42, 69, P0
78.15, 97, 39, 69, P0
81.65, 99, 43, 69, P0
70.62, 97, 39, 69, P0
84.37, 85, 39, 69, P0
71.87, 97, 33, 68, P0
70.48, 97, 40, 69, P0
52.51, 99, 42, 69, P0
66.21, 96, 46, 69, P0
82.89, 97, 38, 69, P0
50.39, 99, 46, 68, P0
85.19, 97, 39, 69, P0
69.51, 100, 38, 69, P0
59.58, 98, 43, 69, P0
69.71, 94, 47, 69, P0
93.57, 99, 30, 69, P0
54.86, 93, 34, 69, P0
58.61, 88, 40, 69, P0
76.33, 97, 37, 69, P0
66.77, 96, 41, 69, P0
52.90, 99, 42, 68, P0
51.93, 92, 41, 69, P0
84.81, 98, 42, 69, P0
50.71, 100, 41, 68, P0
76.29, 98, 43, 69, P0
78.59, 88, 37, 69, P0
87.14, 98, 43, 68, P0
68.56, 92, 43, 69, P0
95.74, 99, 36, 69, P0
59.54, 88, 39, 69, P0
60.15, 98, 43, 69, P0
72.35, 98, 34, 69, P0
67.53, 98, 42, 69, P0
53.12, 99, 40, 69, P0
58.71, 97, 42, 69, P0
79.45, 97, 40, 69, P0
79.78, 99, 42, 69, P0
64.99, 96, 40, 69, P0
68.50, 100, 38, 69, P0
58.92, 99, 43, 69, P0
63.21, 93, 50, 69, P0
79.02, 99, 32, 69, P0
84.48, 93, 33, 68, P0
71.73, 87, 39, 69, P0
77.68, 97, 33, 69, P0
85.37, 97, 40, 69, P0
74.42, 99, 39, 69, P0
74.42, 98, 43, 69, P0
56.53, 93, 47, 69, P0
58.42, 99, 31, 69, P0
80.07, 94, 34, 69, P0
71.39, 88, 38, 69, P0
48.23, 96, 36, 69, P0
71.58, 96, 42, 69, P0
76.62, 99, 41, 69, P0
74.32, 91, 41, 69, P0
80.55, 97, 42, 68, P0
50.13, 100, 40, 69, P0
65.38, 98, 42, 69, P0
64.89, 99, 38, 68, P0
49.94, 98, 41, 69, P0
64.70, 97, 44, 69, P0
72.74, 99, 41, 69, P0
69.71, 96, 34, 69, P0
75.18, 88, 38, 69, P0
67.93, 99, 44, 69, P0
63.60, 94, 45, 69, P0
66.96, 99, 40, 69, P0
60.69, 96, 42, 69, P0
75.09, 97, 40, 69, P0
67.16, 98, 40, 69, P0
47.49, 97, 37, 69, P0
60.12, 90, 35, 69, P0
75.09, 99, 48, 69, P0
66.73, 92, 44, 69, P0
82.56, 99, 34, 69, P0
48.69, 90, 37, 68, P0
70.00, 97, 45, 69, P0
74.22, 97, 35, 69, P0
56.53, 98, 42, 69, P0
58.32, 98, 40, 69, P0
58.71, 96, 42, 69, P0
77.29, 97, 40, 69, P0
81.32, 98, 42, 69, P0
68.46, 97, 41, 69, P0
76.91, 99, 39, 69, P0
73.41, 99, 43, 69, P0
60.96, 94, 50, 69, P0
52.22, 99, 31, 69, P0
79.88, 92, 33, 69, P0
52.42, 98, 38, 69, P0
48.88, 99, 47, 69, P0
83.18, 98, 40, 69, P0
66.37, 99, 37, 69, P0
82.08, 98, 43, 69, P0
80.26, 94, 47, 69, P0
79.59, 99, 32, 69, P0
68.60, 95, 32, 69, P0
79.73, 87, 36, 69, P0
74.42, 93, 37, 69, P0
68.17, 95, 42, 69, P0
55.21, 99, 41, 69, P0
69.80, 92, 40, 69, P0
67.83, 98, 42, 69, P0
53.99, 100, 40, 68, P0
95.03, 98, 43, 69, P0
74.13, 99, 38, 69, P0
90.38, 97, 40, 69, P0
70.57, 94, 44, 69, P0
87.99, 99, 36, 69, P0
51.65, 92, 41, 69, P0
52.99, 98, 43, 69, P0
71.49, 98, 33, 69, P0
69.27, 98, 42, 69, P0
61.75, 99, 40, 69, P0
68.75, 97, 41, 69, P0
70.48, 97, 40, 69, P0
82.51, 99, 41, 69, P0
72.54, 96, 40, 68, P0
74.66, 98, 39, 69, P0
62.33, 99, 45, 69, P0
66.48, 94, 49, 69, P0
77.58, 99, 34, 69, P0
84.96, 93, 35, 69, P0
71.63, 87, 40, 69, P0
81.84, 97, 33, 69, P0
79.69, 98, 40, 69, P0
66.48, 99, 41, 69, P0
62.04, 96, 46, 69, P0
64.75, 94, 49, 69, P0
70.67, 99, 31, 69, P0
71.39, 92, 33, 69, P0
73.60, 87, 40, 69, P0
67.64, 97, 33, 68, P0
74.99, 97, 40, 69, P0
65.91, 99, 43, 69, P0
53.57, 95, 44, 69, P0
74.80, 97, 39, 69, P0
66.48, 100, 44, 68, P0
44.59, 99, 41, 69, P0
71.10, 99, 40, 69, P0
70.67, 98, 43, 69, P0
71.73, 95, 46, 69, P0
68.36, 98, 33, 69, P0
84.13, 95, 31, 69, P0
77.01, 88, 38, 69, P0
73.31, 97, 42, 69, P0
85.04, 94, 43, 69, P0
63.93, 99, 38, 68, P0
57.71, 92, 41, 69, P0
55.08, 97, 44, 69, P0
51.48, 99, 40, 69, P0
64.70, 96, 34, 69, P0
65.80, 88, 36, 69, P0
77.68, 99, 44, 69, P0
79.21, 92, 45, 69, P0
58.55, 99, 34, 69, P0
67.26, 88, 35, 68, P0
48.33, 95, 44, 69, P0
70.91, 98, 34, 69, P0
81.93, 98, 40, 69, P0
81.60, 99, 41, 69, P0
58.17, 96, 44, 69, P0
58.71, 97, 38, 69, P0
52.03, 99, 46, 69, P0
60.06, 98, 40, 69, P0
66.00, 99, 37, 69, P0
52.99, 99, 44, 69, P0
70.57, 94, 47, 69, P0
70.57, 99, 41, 69, P0
73.26, 93, 41, 69, P0
43.14, 96, 40, 69, P0
81.80, 99, 43, 69, P0
45.94, 99, 43, 69, P0
78.11, 99, 38, 69, P0
67.02, 98, 42, 69, P0
61.50, 95, 46, 69, P0
77.15, 98, 34, 69, P0
79.83, 95, 31, 69, P0
65.66, 87, 36, 69, P0
75.09, 97, 39, 68, P0
80.03, 95, 43, 69, P0
72.64, 99, 39, 69, P0
74.27, 91, 40, 69, P0
56.56, 98, 42, 68, P0
53.57, 100, 40, 68, P0
79.02, 98, 43, 69, P0
67.06, 99, 40, 69, P0
82.84, 97, 40, 69, P0
65.95, 97, 42, 69, P0
75.86, 99, 40, 69, P0
48.13, 96, 32, 69, P0
71.39, 98, 43, 69, P0
69.32, 98, 35, 69, P0
67.68, 98, 42, 69, P0
52.45, 99, 40, 68, P0
58.84, 97, 41, 69, P0
82.13, 96, 40, 69, P0
47.36, 98, 42, 68, P0
70.96, 97, 40, 69, P0
74.61, 96, 37, 69, P0
70.29, 99, 45, 69, P0
63.10, 94, 50, 69, P0
77.72, 99, 32, 69, P0
58.81, 92, 35, 68, P0
88.49, 87, 39, 69, P0
76.86, 97, 33, 69, P0
57.84, 97, 40, 69, P0
62.97, 99, 43, 69, P0
56.94, 95, 43, 69, P0
68.21, 98, 39, 69, P0
55.08, 99, 47, 69, P0
77.53, 98, 40, 69, P0
65.18, 87, 40, 69, P0
52.35, 97, 33, 69, P0
70.34, 97, 40, 69, P0
68.21, 99, 41, 69, P0
53.93, 93, 42, 69, P0
43.04, 97, 40, 68, P0
84.28, 100, 43, 69, P0
44.97, 99, 41, 68, P0
68.69, 99, 37, 68, P0
71.15, 98, 43, 69, P0
70.00, 95, 47, 69, P0
67.73, 98, 32, 69, P0
92.36, 95, 32, 69, P0
73.51, 87, 37, 69, P0
73.07, 97, 40, 69, P0
79.64, 94, 43, 69, P0
76.05, 99, 39, 69, P0
54.92, 92, 41, 69, P0
74.32, 98, 43, 69, P0
66.96, 98, 38, 69, P0
42.97, 98, 44, 69, P0
67.84, 88, 36, 69, P0
71.44, 99, 45, 69, P0
72.01, 94, 45, 69, P0
68.40, 99, 33, 69, P0
78.40, 90, 35, 69, P0
81.51, 93, 42, 69, P0
74.75, 97, 34, 69, P0
68.90, 98, 42, 69, P0
82.13, 99, 39, 69, P0
72.26, 96, 43, 69, P0
69.42, 97, 39, 69, P0
76.29, 99, 43, 69, P0
75.71, 97, 40, 68, P0
76.62, 100, 39, 69, P0
91.85, 98, 43, 69, P0
65.52, 94, 50, 69, P0
92.21, 99, 33, 69, P0
57.07, 93, 36, 69, P0
84.85, 88, 40, 69, P0
49.75, 97, 32, 69, P0
85.04, 97, 40, 69, P0
63.83, 99, 42, 69, P0
85.66, 97, 47, 69, P0
60.31, 94, 48, 69, P0
51.68, 99, 29, 69, P0
82.13, 93, 34, 69, P0
70.53, 88, 41, 69, P0
49.00, 97, 33, 68, P0
65.81, 97, 40, 69, P0
65.91, 99, 42, 69, P0
65.04, 95, 43, 69, P0
72.16, 98, 39, 69, P0
51.00, 100, 43, 68, P0
76.33, 99, 43, 69, P0
60.21, 99, 40, 69, P0
44.59, 98, 43, 69, P0
64.12, 96, 46, 69, P0
72.16, 98, 34, 69, P0
74.22, 95, 33, 69, P0
73.07, 88, 38, 69, P0
79.31, 97, 42, 69, P0
75.81, 95, 42, 69, P0
54.06, 99, 40, 69, P0
56.76, 92, 41, 69, P0
72.45, 97, 43, 69, P0
65.43, 98, 40, 69, P0
54.25, 95, 33, 69, P0
66.81, 88, 36, 69, P0
78.06, 98, 41, 69, P0
69.90, 93, 41, 69, P0
64.31, 99, 35, 69, P0
47.56, 92, 41, 69, P0
43.24, 98, 44, 69, P0
88.20, 98, 36, 69, P0
46.49, 98, 43, 69, P0
83.18, 99, 40, 69, P0
70.62, 97, 42, 69, P0
60.92, 97, 40, 69, P0
83.89, 99, 41, 69, P0
78.20, 97, 40, 69, P0
72.07, 95, 37, 69, P0
74.80, 99, 47, 69, P0
70.43, 94, 46, 69, P0
51.93, 99, 35, 69, P0
78.16, 91, 34, 69, P0
54.92, 95, 38, 68, P0
50.42, 98, 44, 69, P0
80.74, 95, 38, 69, P0
68.31, 100, 41, 68, P0
82.89, 99, 44, 69, P0
79.59, 94, 48, 69, P0
70.86, 99, 28, 69, P0
50.94, 93, 33, 69, P0
65.48, 88, 41, 69, P0
74.03, 97, 38, 69, P0
74.18, 96, 39, 69, P0
52.13, 99, 43, 69, P0
82.13, 93, 41, 69, P0
57.01, 98, 41, 69, P0
51.58, 100, 42, 68, P0
77.72, 98, 43, 69, P0
74.99, 99, 39, 69, P0
78.78, 98, 43, 69, P0
71.48, 96, 45, 69, P0
88.14, 98, 38, 69, P0
50.13, 96, 34, 69, P0
54.25, 88, 38, 69, P0
71.87, 99, 37, 69, P0
68.90, 98, 42, 69, P0
65.81, 99, 39, 68, P0
68.56, 97, 40, 68, P0
77.48, 97, 41, 69, P0
50.90, 99, 40, 69, P0
71.20, 97, 34, 68, P0
75.71, 89, 38, 69, P0
75.76, 98, 48, 69, P0
67.44, 92, 45, 69, P0
64.60, 99, 33, 69, P0
74.13, 91, 35, 69, P0
92.77, 90, 42, 69, P0
81.03, 98, 35, 69, P0
81.46, 98, 40, 69, P0
51.68, 99, 41, 69, P0
84.10, 96, 45, 69, P0
68.40, 97, 38, 68, P0
52.90, 99, 46, 69, P0
83.37, 97, 40, 69, P0
67.40, 99, 40, 69, P0
52.64, 96, 32, 69, P0
71.68, 97, 40, 69, P0
62.87, 99, 42, 69, P0
51.58, 96, 46, 69, P0
42.75, 98, 39, 68, P0
87.93, 99, 47, 69, P0
44.03, 97, 40, 69, P0
65.52, 99, 38, 68, P0
65.52, 99, 43, 69, P0
71.10, 94, 46, 69, P0
67.40, 98, 32, 68, P0
90.83, 94, 34, 69, P0
78.11, 88, 38, 69, P0
73.41, 97, 37, 69, P0
78.68, 96, 42, 69, P0
77.82, 100, 41, 69, P0
59.61, 92, 40, 69, P0
72.16, 98, 42, 68, P0
65.75, 99, 38, 68, P0
43.07, 98, 43, 69, P0
70.62, 99, 39, 69, P0
72.64, 97, 40, 69, P0
72.68, 93, 44, 69, P0
68.46, 99, 34, 69, P0
82.80, 88, 38, 69, P0
73.08, 97, 44, 69, P0
89.14, 97, 35, 69, P0
86.34, 98, 42, 69, P0
56.43, 99, 40, 68, P0
56.59, 95, 44, 68, P0
