power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
39.61, 81, 34, 68, P0
52.42, 97, 35, 69, P0
81.12, 98, 42, 69, P0
64.06, 88, 35, 69, P0
79.59, 98, 47, 69, P0
63.16, 93, 44, 69, P0
86.80, 99, 35, 69, P0
52.54, 89, 37, 69, P0
66.52, 97, 44, 69, P0
75.28, 98, 34, 69, P0
59.50, 98, 42, 69, P0
47.53, 99, 40, 69, P0
50.62, 97, 43, 69, P0
59.92, 97, 40, 69, P0
59.03, 98, 40, 69, P0
80.17, 95, 35, 69, P0
76.05, 88, 36, 69, P0
63.00, 99, 46, 69, P0
74.03, 94, 45, 69, P0
61.02, 99, 35, 69, P0
53.96, 91, 39, 69, P0
53.28, 98, 44, 68, P0
48.91, 98, 35, 69, P0
79.97, 99, 42, 69, P0
65.43, 99, 40, 69, P0
79.16, 98, 47, 69, P0
69.27, 94, 46, 69, P0
75.28, 99, 33, 69, P0
47.46, 92, 35, 69, P0
61.89, 95, 43, 69, P0
71.78, 96, 34, 69, P0
66.00, 98, 42, 69, P0
71.48, 99, 40, 69, P0
65.56, 97, 41, 69, P0
75.81, 97, 40, 69, P0
52.22, 98, 40, 69, P0
84.42, 96, 37, 69, P0
67.69, 89, 36, 69, P0
52.35, 99, 48, 69, P0
71.58, 94, 47, 69, P0
78.73, 99, 34, 69, P0
59.54, 91, 33, 69, P0
43.62, 88, 41, 69, P0
89.82, 98, 34, 69, P0
59.61, 98, 40, 69, P0
67.49, 99, 40, 69, P0
51.39, 98, 43, 69, P0
70.43, 94, 49, 69, P0
67.44, 99, 33, 69, P0
75.95, 92, 36, 69, P0
81.74, 87, 39, 69, P0
76.38, 97, 34, 69, P0
69.90, 97, 40, 69, P0
54.12, 99, 40, 69, P0
72.01, 96, 45, 69, P0
63.74, 95, 37, 69, P0
75.95, 99, 47, 69, P0
74.32, 98, 40, 69, P0
69.51, 99, 38, 69, P0
91.01, 98, 43, 69, P0
68.40, 94, 47, 69, P0
87.86, 99, 32, 69, P0
48.42, 94, 34, 69, P0
49.97, 87, 38, 69, P0
54.54, 100, 43, 69, P0
74.70, 99, 44, 69, P0
65.56, 99, 38, 69, P0
86.76, 98, 43, 69, P0
78.30, 95, 47, 69, P0
80.40, 98, 32, 69, P0
65.91, 93, 31, 69, P0
75.81, 88, 37, 69, P0
71.49, 97, 39, 69, P0
67.43, 95, 42, 69, P0
49.00, 99, 40, 69, P0
50.97, 92, 41, 69, P0
84.47, 98, 41, 69, P0
50.90, 100, 41, 69, P0
68.50, 98, 43, 69, P0
59.73, 99, 38, 69, P0
51.87, 98, 41, 69, P0
64.81, 97, 44, 69, P0
68.79, 99, 42, 69, P0
72.11, 93, 32, 69, P0
100.69, 88, 37, 69, P0
79.74, 96, 36, 69, P0
83.85, 97, 43, 69, P0
77.20, 99, 38, 69, P0
56.84, 97, 40, 69, P0
63.49, 94, 42, 69, P0
70.52, 98, 40, 69, P0
73.60, 96, 34, 69, P0
67.07, 89, 37, 69, P0
83.90, 99, 45, 69, P0
63.64, 94, 44, 69, P0
60.44, 99, 34, 69, P0
52.06, 91, 40, 69, P0
48.97, 98, 44, 69, P0
78.35, 98, 35, 69, P0
55.79, 98, 42, 69, P0
67.98, 99, 38, 69, P0
63.97, 97, 43, 69, P0
73.93, 97, 38, 69, P0
79.78, 99, 44, 69, P0
73.84, 96, 39, 69, P0
76.14, 100, 41, 69, P0
72.16, 97, 33, 69, P0
70.57, 97, 40, 69, P0
62.52, 99, 42, 69, P0
53.70, 94, 43, 69, P0
51.39, 97, 40, 69, P0
56.82, 99, 43, 69, P0
78.45, 98, 41, 69, P0
67.64, 99, 38, 69, P0
89.75, 98, 43, 69, P0
64.31, 94, 47, 69, P0
84.42, 98, 32, 69, P0
49.46, 91, 33, 69, P0
56.62, 88, 41, 69, P0
73.75, 94, 35, 69, P0
64.56, 96, 40, 69, P0
65.27, 99, 41, 69, P0
61.39, 93, 41, 69, P0
71.72, 98, 41, 69, P0
52.51, 100, 44, 69, P0
62.23, 97, 44, 69, P0
72.59, 99, 40, 69, P0
42.49, 97, 36, 69, P0
70.48, 95, 37, 69, P0
66.63, 99, 43, 69, P0
84.10, 93, 41, 69, P0
47.94, 98, 41, 69, P0
99.23, 100, 43, 69, P0
56.40, 98, 43, 69, P0
70.19, 99, 38, 69, P0
45.29, 98, 42, 69, P0
70.52, 96, 46, 69, P0
72.45, 98, 36, 69, P0
71.34, 96, 34, 69, P0
82.13, 88, 36, 69, P0
74.13, 95, 42, 69, P0
78.01, 95, 43, 69, P0
81.93, 99, 38, 69, P0
63.68, 93, 42, 69, P0
60.60, 97, 42, 69, P0
56.69, 99, 40, 69, P0
58.42, 96, 33, 69, P0
64.41, 91, 38, 69, P0
74.13, 99, 46, 69, P0
74.08, 94, 44, 69, P0
69.61, 99, 34, 69, P0
49.65, 91, 37, 69, P0
64.85, 96, 43, 69, P0
90.42, 98, 35, 69, P0
63.60, 98, 40, 69, P0
79.07, 99, 40, 69, P0
74.90, 95, 44, 69, P0
69.90, 97, 38, 69, P0
71.24, 99, 45, 69, P0
73.98, 97, 39, 69, P0
72.30, 100, 40, 69, P0
87.91, 99, 44, 69, P0
70.19, 93, 49, 69, P0
87.03, 99, 29, 69, P0
78.59, 91, 33, 69, P0
54.44, 88, 40, 69, P0
49.39, 99, 47, 69, P0
79.97, 98, 41, 69, P0
63.25, 99, 38, 69, P0
84.75, 98, 44, 69, P0
71.58, 94, 47, 69, P0
60.98, 98, 31, 69, P0
75.28, 94, 34, 69, P0
64.06, 88, 37, 69, P0
72.26, 97, 36, 69, P0
64.46, 96, 38, 69, P0
48.33, 99, 42, 69, P0
49.68, 93, 41, 69, P0
79.69, 98, 41, 69, P0
51.68, 100, 43, 69, P0
71.15, 98, 43, 69, P0
64.08, 99, 39, 69, P0
61.02, 98, 43, 69, P0
64.12, 96, 46, 69, P0
85.05, 98, 37, 69, P0
69.95, 96, 34, 69, P0
