power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.29, 77, 32, 69, P0
53.70, 97, 34, 70, P0
79.59, 97, 41, 70, P0
65.85, 97, 37, 70, P0
80.41, 99, 44, 70, P0
67.64, 91, 47, 70, P0
85.81, 99, 35, 70, P0
52.93, 90, 33, 70, P0
66.87, 93, 42, 70, P0
74.37, 97, 35, 70, P0
61.66, 98, 41, 70, P0
53.83, 99, 38, 69, P0
49.58, 97, 43, 70, P0
69.09, 97, 40, 70, P0
54.54, 99, 43, 70, P0
78.20, 97, 39, 70, P0
71.34, 96, 37, 70, P0
64.22, 99, 46, 70, P0
75.28, 93, 46, 70, P0
58.42, 99, 34, 70, P0
52.22, 92, 35, 70, P0
48.49, 87, 41, 69, P0
56.59, 97, 34, 70, P0
76.38, 97, 39, 70, P0
59.77, 99, 39, 70, P0
75.28, 99, 44, 70, P0
67.74, 94, 48, 70, P0
80.22, 99, 35, 70, P0
47.27, 92, 35, 70, P0
56.62, 88, 41, 70, P0
72.83, 98, 34, 70, P0
66.21, 98, 41, 70, P0
72.11, 99, 40, 70, P0
62.81, 96, 44, 70, P0
76.24, 97, 39, 70, P0
53.93, 98, 43, 69, P0
80.93, 97, 40, 70, P0
67.40, 98, 38, 70, P0
53.38, 99, 44, 70, P0
73.75, 94, 47, 70, P0
53.12, 99, 34, 70, P0
46.30, 92, 34, 70, P0
54.35, 91, 41, 69, P0
57.71, 99, 43, 70, P0
77.05, 97, 40, 70, P0
61.21, 100, 39, 70, P0
75.47, 99, 44, 70, P0
74.46, 94, 50, 70, P0
57.88, 99, 31, 70, P0
51.10, 93, 34, 70, P0
61.75, 87, 40, 70, P0
70.09, 97, 34, 70, P0
65.75, 98, 40, 70, P0
52.80, 99, 41, 70, P0
63.74, 96, 44, 70, P0
73.17, 95, 37, 70, P0
79.40, 99, 45, 70, P0
69.80, 97, 40, 70, P0
71.20, 100, 39, 70, P0
42.20, 99, 43, 70, P0
71.20, 94, 50, 70, P0
73.79, 99, 31, 70, P0
78.35, 93, 35, 70, P0
54.06, 88, 39, 69, P0
71.97, 99, 46, 70, P0
75.47, 97, 40, 70, P0
68.07, 99, 38, 70, P0
59.77, 99, 43, 70, P0
68.50, 94, 47, 70, P0
64.41, 99, 33, 70, P0
87.18, 94, 35, 70, P0
72.30, 88, 38, 70, P0
62.33, 97, 37, 70, P0
75.47, 96, 42, 70, P0
67.84, 99, 41, 70, P0
55.12, 93, 41, 70, P0
73.94, 98, 41, 70, P0
61.85, 100, 43, 70, P0
67.02, 99, 44, 70, P0
65.18, 99, 40, 70, P0
84.33, 98, 43, 70, P0
67.83, 95, 47, 70, P0
84.56, 98, 33, 70, P0
55.21, 93, 40, 70, P0
50.49, 98, 41, 70, P0
49.49, 99, 43, 70, P0
86.67, 99, 43, 70, P0
72.83, 99, 39, 70, P0
75.52, 98, 42, 70, P0
59.00, 92, 47, 70, P0
62.14, 99, 32, 70, P0
79.92, 94, 34, 70, P0
72.50, 88, 38, 70, P0
70.57, 97, 37, 70, P0
70.48, 96, 39, 70, P0
52.42, 99, 42, 70, P0
63.00, 93, 41, 70, P0
54.60, 98, 40, 70, P0
51.87, 100, 43, 70, P0
72.06, 99, 42, 70, P0
66.50, 99, 38, 70, P0
88.71, 98, 43, 70, P0
67.16, 95, 48, 70, P0
89.90, 98, 32, 70, P0
52.26, 93, 41, 70, P0
54.51, 97, 41, 70, P0
52.90, 99, 44, 70, P0
80.36, 99, 44, 70, P0
68.51, 99, 38, 70, P0
87.28, 99, 43, 70, P0
68.07, 95, 47, 70, P0
50.52, 98, 32, 70, P0
84.94, 94, 34, 70, P0
72.26, 87, 37, 70, P0
64.41, 95, 36, 70, P0
61.33, 96, 39, 70, P0
65.27, 99, 43, 70, P0
51.61, 93, 40, 70, P0
66.00, 98, 40, 70, P0
47.53, 99, 43, 70, P0
61.75, 99, 43, 70, P0
67.29, 99, 39, 70, P0
80.65, 97, 42, 70, P0
64.85, 95, 47, 70, P0
88.52, 98, 42, 70, P0
45.36, 93, 40, 70, P0
53.61, 98, 41, 70, P0
54.73, 99, 44, 70, P0
64.99, 98, 43, 70, P0
55.37, 99, 39, 70, P0
54.70, 99, 42, 70, P0
79.97, 96, 46, 70, P0
70.82, 98, 33, 70, P0
78.54, 95, 31, 70, P0
65.91, 87, 37, 70, P0
65.58, 97, 38, 70, P0
66.58, 96, 42, 70, P0
51.87, 99, 41, 70, P0
61.27, 92, 41, 70, P0
69.42, 98, 41, 70, P0
61.37, 100, 43, 70, P0
44.13, 99, 43, 69, P0
63.60, 99, 38, 70, P0
44.69, 97, 38, 70, P0
72.30, 96, 42, 70, P0
71.83, 99, 39, 70, P0
57.46, 92, 41, 70, P0
48.42, 98, 41, 70, P0
80.50, 100, 43, 70, P0
65.81, 98, 44, 70, P0
53.38, 99, 37, 70, P0
70.96, 98, 43, 70, P0
74.66, 95, 46, 70, P0
61.62, 98, 33, 70, P0
46.13, 95, 32, 70, P0
66.19, 88, 37, 70, P0
63.35, 97, 37, 70, P0
71.10, 96, 40, 70, P0
64.22, 99, 43, 69, P0
66.33, 93, 41, 70, P0
76.24, 98, 41, 70, P0
66.62, 100, 44, 70, P0
47.56, 98, 44, 69, P0
68.07, 99, 39, 70, P0
61.46, 96, 36, 70, P0
73.46, 96, 38, 70, P0
51.87, 99, 43, 71, P0
46.88, 91, 39, 70, P0
49.33, 98, 41, 70, P0
59.83, 99, 44, 70, P0
77.58, 99, 44, 70, P0
61.37, 99, 39, 70, P0
80.36, 99, 43, 70, P0
68.51, 95, 47, 70, P0
84.14, 98, 32, 70, P0
48.91, 94, 34, 70, P0
53.83, 87, 37, 70, P0
72.16, 97, 37, 70, P0
65.48, 96, 38, 70, P0
64.22, 99, 42, 69, P0
62.00, 93, 41, 70, P0
66.29, 98, 42, 70, P0
54.25, 100, 43, 70, P0
41.71, 98, 44, 69, P0
72.45, 99, 38, 70, P0
43.07, 97, 37, 70, P0
71.20, 96, 41, 70, P0
71.30, 99, 42, 70, P0
63.25, 92, 41, 70, P0
43.72, 98, 42, 70, P0
80.45, 100, 43, 70, P0
48.04, 98, 43, 70, P0
71.68, 99, 40, 70, P0
59.10, 99, 42, 70, P0
68.07, 96, 45, 70, P0
65.85, 98, 35, 70, P0
80.16, 95, 32, 70, P0
75.90, 88, 37, 70, P0
78.73, 97, 40, 70, P0
69.70, 95, 42, 70, P0
54.25, 100, 40, 70, P0
54.60, 92, 39, 70, P0
77.72, 98, 42, 70, P0
54.57, 100, 41, 70, P0
70.76, 98, 42, 70, P0
75.81, 87, 36, 70, P0
68.69, 97, 39, 70, P0
74.51, 96, 42, 70, P0
73.17, 99, 41, 70, P0
79.59, 92, 41, 70, P0
50.62, 98, 41, 70, P0
84.00, 100, 42, 70, P0
57.11, 98, 42, 70, P0
77.25, 99, 39, 70, P0
55.41, 98, 43, 70, P0
75.66, 97, 45, 70, P0
71.87, 98, 37, 70, P0
89.42, 96, 33, 70, P0
70.19, 88, 38, 70, P0
76.43, 97, 42, 70, P0
71.25, 95, 42, 70, P0
52.64, 99, 40, 70, P0
76.14, 92, 39, 70, P0
77.63, 98, 42, 70, P0
48.62, 100, 40, 70, P0
74.51, 96, 33, 70, P0
73.75, 88, 37, 70, P0
77.25, 97, 40, 70, P0
66.69, 95, 42, 70, P0
77.39, 100, 39, 70, P0
82.84, 92, 38, 70, P0
53.28, 97, 41, 70, P0
66.08, 100, 41, 70, P0
62.56, 98, 43, 70, P0
83.37, 99, 39, 70, P0
46.23, 98, 42, 70, P0
71.10, 96, 46, 70, P0
68.27, 98, 36, 70, P0
74.61, 95, 32, 70, P0
83.89, 88, 37, 70, P0
74.51, 97, 40, 70, P0
67.93, 95, 43, 70, P0
48.52, 99, 40, 70, P0
52.71, 92, 41, 70, P0
76.96, 98, 42, 70, P0
80.93, 100, 42, 70, P0
70.76, 96, 30, 70, P0
79.50, 88, 37, 70, P0
80.94, 97, 40, 70, P0
66.17, 95, 41, 70, P0
77.68, 100, 38, 70, P0
79.83, 92, 39, 70, P0
75.04, 96, 41, 70, P0
71.78, 100, 39, 70, P0
81.22, 98, 42, 70, P0
80.26, 99, 38, 70, P0
55.99, 98, 42, 70, P0
69.61, 97, 45, 70, P0
70.62, 98, 38, 70, P0
69.51, 96, 34, 70, P0
74.61, 88, 38, 70, P0
71.39, 98, 43, 70, P0
78.68, 94, 43, 70, P0
79.02, 99, 36, 70, P0
62.70, 93, 42, 70, P0
56.30, 96, 42, 70, P0
46.49, 99, 41, 70, P0
63.87, 96, 34, 70, P0
64.75, 89, 36, 70, P0
79.69, 99, 45, 70, P0
68.07, 94, 45, 70, P0
73.60, 99, 34, 70, P0
50.62, 92, 37, 69, P0
44.59, 97, 45, 70, P0
83.36, 97, 35, 70, P0
63.54, 98, 42, 70, P0
54.79, 99, 40, 70, P0
68.98, 97, 41, 70, P0
73.22, 97, 41, 70, P0
72.83, 98, 41, 70, P0
75.57, 97, 37, 70, P0
72.02, 88, 36, 70, P0
65.18, 99, 46, 70, P0
74.70, 94, 44, 70, P0
63.00, 99, 40, 70, P0
67.79, 97, 43, 70, P0
77.48, 97, 40, 70, P0
63.74, 98, 41, 70, P0
47.75, 97, 35, 70, P0
69.08, 89, 36, 70, P0
76.38, 99, 45, 70, P0
72.01, 94, 44, 70, P0
74.03, 99, 35, 70, P0
46.13, 91, 39, 69, P0
54.63, 98, 42, 70, P0
72.40, 98, 35, 70, P0
74.13, 98, 43, 70, P0
57.84, 99, 41, 70, P0
81.70, 97, 42, 70, P0
73.12, 97, 41, 70, P0
55.76, 99, 41, 70, P0
82.47, 96, 33, 70, P0
67.40, 88, 37, 70, P0
72.74, 99, 45, 70, P0
65.58, 94, 44, 70, P0
69.04, 99, 41, 70, P0
