power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
44.97, 99, 45, 70, P0
53.38, 100, 42, 71, P0
43.26, 98, 42, 71, P0
71.24, 99, 38, 70, P0
72.83, 99, 43, 71, P0
77.15, 95, 46, 70, P0
57.11, 98, 33, 70, P0
45.46, 95, 31, 70, P0
65.18, 86, 37, 70, P0
66.00, 97, 38, 70, P0
57.40, 98, 44, 70, P0
56.05, 99, 38, 70, P0
55.99, 99, 43, 70, P0
76.62, 95, 46, 70, P0
80.74, 98, 33, 70, P0
65.14, 95, 30, 71, P0
77.10, 85, 37, 71, P0
57.84, 97, 40, 70, P0
70.33, 95, 43, 71, P0
63.58, 99, 39, 70, P0
50.62, 92, 39, 70, P0
83.41, 98, 42, 70, P0
54.83, 100, 41, 70, P0
65.93, 98, 41, 71, P0
70.38, 97, 38, 70, P0
61.81, 98, 43, 70, P0
65.91, 96, 46, 70, P0
62.04, 98, 35, 70, P0
55.05, 96, 30, 70, P0
70.67, 87, 37, 70, P0
87.20, 97, 40, 70, P0
55.85, 98, 42, 70, P0
76.77, 99, 38, 70, P0
62.77, 98, 43, 70, P0
61.66, 96, 46, 70, P0
77.63, 98, 38, 70, P0
73.65, 96, 33, 70, P0
76.96, 89, 38, 70, P0
76.10, 97, 42, 71, P0
61.14, 95, 42, 70, P0
77.05, 99, 36, 70, P0
76.86, 92, 41, 71, P0
65.95, 98, 42, 70, P0
57.46, 98, 38, 70, P0
88.70, 98, 43, 70, P0
73.65, 99, 40, 70, P0
71.30, 97, 40, 70, P0
58.90, 97, 41, 71, P0
64.35, 98, 41, 70, P0
78.73, 97, 34, 71, P0
75.95, 87, 36, 71, P0
78.88, 97, 34, 71, P0
58.03, 98, 42, 71, P0
54.35, 99, 39, 70, P0
52.45, 97, 41, 71, P0
66.87, 97, 41, 71, P0
48.78, 98, 41, 70, P0
63.87, 97, 34, 70, P0
59.98, 88, 37, 71, P0
83.99, 99, 45, 71, P0
71.24, 94, 44, 71, P0
64.41, 99, 34, 71, P0
52.32, 91, 40, 70, P0
50.55, 97, 45, 71, P0
67.11, 98, 36, 71, P0
76.33, 99, 41, 71, P0
56.88, 99, 39, 71, P0
60.15, 97, 42, 71, P0
78.06, 97, 40, 71, P0
83.08, 98, 43, 71, P0
68.65, 97, 41, 71, P0
76.81, 100, 38, 71, P0
76.14, 98, 34, 70, P0
71.78, 97, 40, 71, P0
50.33, 99, 39, 70, P0
65.18, 96, 44, 70, P0
59.29, 97, 38, 70, P0
55.50, 99, 46, 70, P0
83.80, 97, 39, 71, P0
76.00, 99, 41, 70, P0
81.41, 99, 44, 71, P0
64.70, 94, 48, 70, P0
86.76, 98, 31, 70, P0
48.49, 94, 33, 71, P0
54.31, 87, 40, 70, P0
75.33, 97, 35, 71, P0
65.62, 96, 38, 71, P0
64.94, 99, 42, 70, P0
61.75, 93, 42, 70, P0
71.39, 98, 41, 70, P0
75.18, 99, 44, 70, P0
67.73, 94, 32, 70, P0
71.49, 87, 37, 70, P0
44.97, 97, 37, 71, P0
69.23, 96, 38, 71, P0
62.91, 99, 42, 71, P0
47.56, 92, 40, 71, P0
46.01, 98, 41, 71, P0
88.32, 99, 43, 70, P0
48.13, 98, 44, 70, P0
72.35, 99, 39, 71, P0
68.46, 98, 44, 71, P0
73.17, 94, 46, 71, P0
60.02, 98, 33, 70, P0
63.49, 95, 31, 71, P0
59.41, 87, 37, 71, P0
71.58, 97, 37, 71, P0
66.52, 96, 40, 71, P0
54.15, 99, 43, 70, P0
59.90, 93, 40, 70, P0
72.54, 97, 41, 71, P0
53.57, 100, 43, 70, P0
66.96, 98, 44, 70, P0
65.91, 99, 39, 70, P0
43.55, 97, 37, 71, P0
72.35, 96, 39, 70, P0
82.47, 99, 43, 71, P0
67.02, 92, 40, 70, P0
49.75, 98, 42, 71, P0
86.19, 99, 43, 70, P0
49.10, 98, 44, 70, P0
63.25, 99, 38, 70, P0
74.08, 98, 43, 70, P0
72.93, 95, 47, 71, P0
59.19, 98, 32, 70, P0
49.55, 94, 32, 71, P0
57.94, 87, 37, 70, P0
71.30, 97, 37, 70, P0
63.74, 94, 38, 70, P0
52.93, 99, 43, 70, P0
61.23, 92, 41, 70, P0
74.46, 98, 41, 71, P0
77.82, 99, 44, 70, P0
69.17, 99, 44, 70, P0
65.71, 87, 37, 70, P0
43.65, 97, 37, 71, P0
70.96, 96, 38, 70, P0
65.00, 99, 43, 71, P0
49.55, 92, 40, 70, P0
43.31, 98, 41, 70, P0
73.22, 99, 43, 70, P0
57.62, 99, 43, 70, P0
69.32, 99, 39, 70, P0
72.54, 99, 43, 71, P0
77.72, 94, 47, 70, P0
58.55, 98, 33, 70, P0
48.33, 94, 34, 70, P0
60.60, 87, 37, 71, P0
69.23, 97, 37, 71, P0
67.02, 96, 38, 71, P0
50.26, 99, 42, 70, P0
54.86, 92, 41, 70, P0
80.07, 97, 41, 71, P0
73.26, 99, 43, 71, P0
76.10, 94, 34, 71, P0
73.60, 88, 38, 71, P0
43.36, 96, 36, 71, P0
70.34, 96, 38, 71, P0
62.33, 99, 41, 71, P0
49.68, 94, 42, 71, P0
47.17, 97, 40, 70, P0
80.69, 99, 43, 71, P0
47.27, 98, 40, 71, P0
64.46, 99, 38, 71, P0
75.38, 99, 43, 71, P0
73.70, 94, 47, 71, P0
86.61, 98, 30, 71, P0
49.00, 94, 33, 71, P0
56.05, 86, 41, 71, P0
72.16, 97, 36, 71, P0
71.35, 97, 40, 71, P0
64.60, 99, 42, 70, P0
83.04, 94, 42, 71, P0
71.87, 97, 39, 71, P0
59.19, 99, 45, 70, P0
80.21, 94, 33, 71, P0
70.19, 86, 41, 71, P0
57.69, 97, 34, 71, P0
74.75, 97, 41, 71, P0
51.58, 99, 42, 71, P0
46.20, 94, 42, 71, P0
49.87, 97, 39, 70, P0
56.84, 99, 45, 71, P0
55.31, 98, 40, 71, P0
66.35, 99, 37, 71, P0
79.74, 98, 44, 71, P0
72.35, 94, 47, 71, P0
79.21, 99, 30, 71, P0
48.52, 94, 32, 71, P0
59.29, 87, 41, 71, P0
73.79, 97, 33, 71, P0
64.99, 97, 40, 71, P0
60.75, 99, 43, 70, P0
87.66, 94, 43, 70, P0
67.69, 97, 39, 70, P0
49.20, 99, 47, 70, P0
83.03, 93, 33, 71, P0
65.37, 87, 41, 71, P0
57.84, 97, 33, 71, P0
72.93, 97, 40, 70, P0
56.05, 99, 44, 71, P0
51.97, 94, 43, 70, P0
54.38, 98, 39, 70, P0
63.06, 99, 47, 70, P0
60.79, 97, 40, 71, P0
68.12, 99, 39, 71, P0
77.39, 99, 44, 70, P0
63.64, 93, 48, 71, P0
91.01, 99, 29, 70, P0
51.03, 91, 33, 70, P0
66.39, 87, 40, 70, P0
81.17, 97, 32, 70, P0
61.27, 97, 41, 70, P0
65.85, 98, 43, 70, P0
84.56, 95, 44, 70, P0
65.18, 97, 38, 70, P0
53.67, 99, 28, 70, P0
79.40, 94, 34, 70, P0
65.56, 87, 40, 70, P0
42.39, 97, 36, 70, P0
71.10, 97, 40, 70, P0
62.64, 99, 42, 70, P0
66.87, 94, 42, 70, P0
66.44, 98, 39, 70, P0
55.85, 99, 45, 70, P0
46.13, 98, 41, 71, P0
64.75, 99, 37, 70, P0
74.80, 98, 44, 70, P0
73.70, 94, 46, 70, P0
71.67, 98, 30, 70, P0
46.91, 94, 32, 70, P0
48.40, 86, 41, 70, P0
71.73, 97, 33, 70, P0
73.17, 97, 41, 70, P0
53.28, 99, 43, 70, P0
72.54, 98, 44, 70, P0
72.45, 94, 47, 70, P0
60.21, 97, 29, 70, P0
80.36, 94, 33, 70, P0
70.48, 87, 41, 70, P0
48.91, 97, 34, 70, P0
71.97, 97, 40, 71, P0
51.97, 99, 43, 70, P0
55.31, 93, 41, 70, P0
76.77, 98, 41, 70, P0
51.10, 99, 43, 70, P0
60.02, 99, 43, 71, P0
65.96, 99, 40, 71, P0
67.64, 98, 43, 70, P0
70.33, 94, 47, 71, P0
57.94, 98, 33, 71, P0
51.32, 95, 34, 70, P0
44.63, 87, 39, 70, P0
80.31, 97, 36, 71, P0
51.87, 97, 40, 71, P0
68.75, 99, 41, 70, P0
60.73, 98, 44, 70, P0
78.88, 94, 47, 70, P0
76.67, 98, 32, 71, P0
71.05, 94, 34, 71, P0
63.74, 87, 40, 71, P0
44.23, 97, 35, 70, P0
