power.draw [W], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate
40.38, 99, 47, 70, P0
53.96, 99, 43, 71, P0
92.86, 99, 43, 71, P0
76.86, 99, 38, 70, P0
82.80, 98, 43, 71, P0
64.02, 94, 47, 70, P0
98.34, 98, 32, 70, P0
56.76, 93, 33, 71, P0
81.94, 87, 37, 70, P0
78.49, 96, 37, 71, P0
87.24, 95, 39, 71, P0
64.06, 99, 42, 70, P0
58.32, 92, 40, 71, P0
55.60, 95, 47, 71, P0
54.83, 98, 32, 70, P0
72.54, 95, 32, 71, P0
73.50, 87, 37, 71, P0
70.28, 96, 35, 71, P0
79.50, 96, 38, 71, P0
85.63, 99, 42, 71, P0
83.64, 93, 40, 70, P0
54.25, 98, 41, 70, P0
55.56, 99, 44, 70, P0
93.41, 99, 42, 71, P0
74.70, 99, 39, 71, P0
90.19, 98, 43, 70, P0
62.00, 92, 46, 71, P0
82.07, 98, 32, 71, P0
62.72, 92, 34, 70, P0
95.32, 87, 39, 71, P0
78.06, 97, 37, 70, P0
83.56, 95, 38, 71, P0
75.33, 99, 42, 70, P0
60.06, 98, 43, 71, P0
65.18, 94, 48, 70, P0
72.59, 98, 33, 71, P0
76.53, 94, 34, 71, P0
72.36, 87, 37, 71, P0
74.03, 95, 36, 70, P0
76.48, 96, 40, 71, P0
52.03, 99, 41, 71, P0
79.06, 94, 43, 70, P0
63.49, 98, 39, 70, P0
57.07, 99, 44, 70, P0
89.58, 98, 40, 71, P0
70.28, 99, 38, 71, P0
83.93, 99, 43, 70, P0
61.14, 94, 47, 71, P0
77.29, 98, 31, 71, P0
71.58, 93, 34, 70, P0
97.13, 87, 39, 71, P0
76.14, 97, 35, 71, P0
80.41, 97, 40, 71, P0
79.21, 99, 42, 70, P0
62.72, 99, 44, 71, P0
72.26, 94, 48, 71, P0
73.60, 98, 31, 71, P0
88.52, 94, 34, 71, P0
68.49, 87, 39, 71, P0
73.55, 97, 36, 70, P0
70.05, 97, 40, 71, P0
53.38, 99, 42, 71, P0
77.87, 93, 41, 70, P0
62.91, 97, 39, 71, P0
59.00, 99, 45, 71, P0
82.22, 98, 40, 71, P0
75.66, 99, 37, 71, P0
77.63, 99, 44, 71, P0
59.38, 92, 46, 71, P0
76.14, 98, 30, 71, P0
74.61, 91, 32, 70, P0
79.78, 87, 41, 71, P0
70.09, 97, 33, 71, P0
79.40, 97, 40, 71, P0
81.36, 99, 37, 71, P0
65.33, 97, 43, 71, P0
69.85, 94, 47, 71, P0
71.78, 99, 30, 71, P0
71.15, 94, 33, 71, P0
74.94, 87, 40, 71, P0
72.06, 97, 36, 70, P0
80.45, 96, 39, 71, P0
80.74, 99, 42, 70, P0
65.43, 93, 41, 70, P0
52.16, 94, 39, 70, P0
50.13, 99, 43, 70, P0
72.06, 99, 43, 71, P0
59.73, 99, 41, 71, P0
80.98, 99, 43, 70, P0
71.10, 93, 46, 71, P0
84.71, 98, 32, 71, P0
54.86, 94, 33, 70, P0
67.06, 87, 37, 70, P0
75.18, 97, 36, 70, P0
58.52, 96, 39, 71, P0
48.71, 99, 38, 70, P0
55.37, 98, 43, 70, P0
58.23, 93, 46, 70, P0
59.00, 98, 31, 71, P0
82.84, 94, 33, 71, P0
72.79, 87, 37, 71, P0
69.51, 97, 35, 70, P0
72.35, 96, 38, 71, P0
66.14, 99, 43, 70, P0
56.34, 93, 40, 70, P0
52.35, 96, 40, 70, P0
49.65, 99, 43, 70, P0
72.26, 99, 42, 71, P0
66.19, 99, 38, 70, P0
81.93, 99, 43, 70, P0
71.39, 94, 47, 70, P0
86.38, 98, 32, 70, P0
57.59, 94, 33, 70, P0
77.58, 87, 37, 70, P0
77.25, 97, 37, 70, P0
65.75, 99, 43, 70, P0
52.71, 99, 39, 70, P0
83.51, 99, 43, 70, P0
60.79, 95, 47, 70, P0
65.27, 98, 33, 71, P0
77.58, 94, 34, 70, P0
71.44, 87, 36, 70, P0
73.60, 97, 36, 70, P0
71.92, 96, 38, 70, P0
73.02, 99, 42, 70, P0
65.29, 93, 41, 70, P0
53.35, 98, 41, 70, P0
